OpCode	Camera	MovieSeqIndex	StartTimeOffset	Format	Filename	Frames	Rate
01	0	0	0.00000	0	01_L372.avi	145377	25.00000
01	1	0	0.00000	0	01_R371.avi	144335	25.00000
02	0	0	0.00000	0	02_L378.avi	156191	25.00000
02	1	0	0.00000	0	02_R377.avi	120682	25.00000
03	0	0	0.00000	0	03_L367.avi	137855	25.00000
03	1	0	0.00000	0	03_R368.avi	102828	25.00000
04	0	0	0.00000	0	04_L373.avi	140208	25.00000
04	1	0	0.00000	0	04_R374.avi	138708	25.00000
05	0	0	0.00000	0	05_L375.avi	133032	25.00000
05	1	0	0.00000	0	05_R376.avi	130836	25.00000
06	0	0	0.00000	0	06_L369.avi	134122	25.00000
06	1	0	0.00000	0	06_R370.avi	131218	25.00000
07	0	0	0.00000	0	07_L564 (1).MP4	15930	29.97003
07	0	0	0.00000	0	07_L564 (2).MP4	15930	29.97003
07	0	0	0.00000	0	07_L564 (3).MP4	15930	29.97003
07	0	0	0.00000	0	07_L564 (4).MP4	15930	29.97003
07	0	0	0.00000	0	07_L564 (5).MP4	15930	29.97003
07	0	0	0.00000	0	07_L564 (6).MP4	15930	29.97003
07	0	0	0.00000	0	07_L564 (7).MP4	15930	29.97003
07	0	0	0.00000	0	07_L564 (8).MP4	15930	29.97003
07	0	0	0.00000	0	07_L564 (9).MP4	15930	29.97003
07	0	0	0.00000	0	07_L564 (10).MP4	505	29.97003
08	0	0	0.00000	0	08_L367.avi	103858	25.00000
08	1	0	0.00000	0	08_R368.avi	104422	25.00000
09	0	0	0.00000	0	09_L369.avi	117060	25.00000
09	1	0	0.00000	0	09_R370.avi	116088	25.00000
10	0	0	0.00000	0	10_L375.avi	85739	25.00000
10	1	0	0.00000	0	10_R376.avi	111995	25.00000
11	0	0	0.00000	0	11_L378.avi	109848	25.00000
11	1	0	0.00000	0	11_R377.avi	108396	25.00000
12	0	0	0.00000	0	12_L367.avi	138669	25.00000
12	1	0	0.00000	0	12_R368.avi	138082	25.00000
13	0	0	0.00000	0	13_L378.avi	119916	25.00000
13	1	0	0.00000	0	13_R377.avi	119916	25.00000
14	0	0	0.00000	0	14_L372.avi	102504	25.00000
14	1	0	0.00000	0	14_R371.avi	68651	25.00000
15	0	0	0.00000	0	15_L372.avi	113327	25.00000
15	1	0	0.00000	0	15_R371.avi	118282	25.00000
16	0	0	0.00000	0	16_L373.avi	111467	25.00000
16	1	0	0.00000	0	16_R374.avi	110255	25.00000
17	0	0	0.00000	0	17_L375.avi	116602	25.00000
17	1	0	0.00000	0	17_R376.avi	113303	25.00000
18	0	0	0.00000	0	18_L369.avi	117740	25.00000
20	0	0	0.00000	0	20_L564 (1).MP4	31710	29.97003
20	0	0	0.00000	0	20_L564 (2).MP4	31710	29.97003
20	0	0	0.00000	0	20_L564 (3).MP4	31710	29.97003
20	0	0	0.00000	0	20_L564 (4).MP4	31710	29.97003
20	0	0	0.00000	0	20_L564 (5).MP4	7658	29.97003
20	1	0	0.00000	0	20_R561 (1)_converted.mp4	31710	29.97003
20	1	0	0.00000	0	20_R561 (2)_converted.mp4	102	29.97003
20	1	0	0.00000	0	20_R561 (3)_converted.mp4	31710	29.97003
20	1	0	0.00000	0	20_R561 (4)_converted.mp4	31710	29.97003
20	1	0	0.00000	0	20_R561 (5)_converted.mp4	31710	29.97003
20	1	0	0.00000	0	20_R561 (6)_converted.mp4	7153	29.97003
21	0	0	0.00000	0	21_L369.avi	120821	25.00000
21	1	0	0.00000	0	21_R370.avi	120800	25.00000
22	0	0	0.00000	0	22_L375.avi	122736	25.00000
22	1	0	0.00000	0	22_R376.avi	122302	25.00000
23	0	0	0.00000	0	23_L373.avi	116387	25.00000
23	1	0	0.00000	0	23_R374.avi	116724	25.00000
24	0	0	0.00000	0	24_L372.avi	121745	25.00000
24	1	0	0.00000	0	24_R371.avi	120932	25.00000
25	0	0	0.00000	0	25_L378.avi	117762	25.00000
25	1	0	0.00000	0	25_R377.avi	117474	25.00000
26	0	0	0.00000	0	26_L367.avi	116048	25.00000
26	1	0	0.00000	0	26_R368.avi	114622	25.00000
27	0	0	0.00000	0	27_L367.avi	109007	25.00000
27	1	0	0.00000	0	27_R368.avi	109017	25.00000
28	0	0	0.00000	0	28_L378.avi	117778	25.00000
28	1	0	0.00000	0	28_R377.avi	117142	25.00000
29	0	0	0.00000	0	29_L372.avi	115031	25.00000
