OpCode	ExportVersion	DateTimeCreate	PictureDirectory	EMObs
IO297	1.09	2022 02 07 13:59:43	F:\	IO297.EMObs
IO302	1.09	2022 02 07 13:59:43	E:\	IO302.EMObs
IO40	1.09	2022 02 07 13:59:43	F:\converted\	IO40.EMObs
IO58	1.09	2022 02 07 13:59:43	F:\converted\	IO58.EMObs
IO330	1.09	2022 02 07 13:59:43	E:\	IO330.EMObs
IO110	1.09	2022 02 07 13:59:43	E:\converted\	IO110.EMObs
IO245	1.09	2022 02 07 13:59:43	F:\	IO245.EMObs
IO258	1.09	2022 02 07 13:59:43	F:\	IO258.EMObs
IO355	1.09	2022 02 07 13:59:43	E:\	IO355.EMObs
IO370	1.09	2022 02 07 13:59:43	F:\	IO370.EMObs
IO180	1.09	2022 02 07 13:59:43	E:\converted\	IO180.EMObs
FH64	1.09	2022 02 07 13:59:43	E:\17102020\FH64\	FH64.EMObs
IO253	1.09	2022 02 07 13:59:43	E:\converted\	IO253.EMObs
IO378	1.09	2022 02 07 13:59:43	E:\	IO378.EMObs
FH93	1.09	2022 02 07 13:59:43	E:\17102020\FH93\	FH93.EMObs
IO263	1.09	2022 02 07 13:59:43	F:\converted\	IO263.EMObs
IOC04	1.09	2022 02 07 13:59:43	F:\	IOC04.EMObs
IO264	1.09	2022 02 07 13:59:43	F:\converted\	IO264.EMObs
IOC05	1.09	2022 02 07 13:59:43	F:\	IOC05.EMObs
IO294	1.09	2022 02 07 13:59:43	\\Sci-35258\G\20201022\294\	IO294.EMObs
FH11	1.09	2022 02 07 13:59:43	E:\	FH11.EMObs
IO269	1.09	2022 02 07 13:59:43	E:\converted\	IO269.EMObs
IO261	1.09	2022 02 07 13:59:43	F:\	IO261.EMObs
IO277	1.09	2022 02 07 13:59:43	F:\converted\	IO277.EMObs
IO1	1.09	2022 02 07 13:59:43	E:\	IO1.EMObs
IO278	1.09	2022 02 07 13:59:43	E:\converted\	IO278.EMObs
IO3	1.09	2022 02 07 13:59:43	E:\	IO3.EMObs
IO4	1.09	2022 02 07 13:59:43	E:\	IO4.EMObs
IO300	1.09	2022 02 07 13:59:43	F:\converted\	IO300.EMObs
FH12	1.09	2022 02 07 13:59:43	E:\	FH12.EMObs
IO319	1.09	2022 02 07 13:59:43	E:\Converted\	IO319.EMObs
FH35	1.09	2022 02 07 13:59:43	E:\	FH35.EMObs
IO123	1.09	2022 02 07 13:59:43	E:\	IO123.EMObs
IO125	1.09	2022 02 07 13:59:43	E:\	IO125.EMObs
IO201	1.09	2022 02 07 13:59:43	E:\	IO201.EMObs
FH109	1.09	2022 02 07 13:59:43	E:\	FH109.EMObs
FHD	1.09	2022 02 07 13:59:43	E:\Converted\	FHD.EMObs
FHE	1.09	2022 02 07 13:59:43	E:\Converted\	FHE.EMObs
FH6	1.09	2022 02 07 13:59:43	E:\Converted\	FH6.EMObs
IO332	1.09	2022 02 07 13:59:43	E:\Converted\	IO332.EMObs
IO333	1.09	2022 02 07 13:59:43	E:\Converted\	IO333.EMObs
FH18	1.09	2022 02 07 13:59:43	E:\Converted\	FH18.EMObs
IO204	1.09	2022 02 07 13:59:43	E:\	IO204.EMObs
IO207	1.09	2022 02 07 13:59:43	E:\	IO207.EMObs
FH26	1.09	2022 02 07 13:59:43	E:\	FH26.EMObs
IO222	1.09	2022 02 07 13:59:43	E:\	IO222.EMObs
FH55	1.09	2022 02 07 13:59:43	E:\	FH55.EMObs
FH27	1.09	2022 02 07 13:59:43	E:\Converted\	FH27.EMObs
FH31	1.09	2022 02 07 13:59:43	E:\Converted\	FH31.EMObs
