OpCode	ExportVersion	DateTimeCreate	PictureDirectory	EMObs
187	1.09	2023 06 19 10:21:18	R:\TAFI\Data\CERF\BRUVS Video\202103_TasFracture\Converted\	TF_187_1260_1261.EMObs
201	1.09	2023 06 19 10:21:18	R:\TAFI\Data\CERF\BRUVS Video\202103_TasFracture\Converted\	TF_201_282_283.EMObs
202	1.09	2023 06 19 10:21:18	R:\TAFI\Data\CERF\BRUVS Video\202103_TasFracture\Converted\	TF_202_286_287.EMObs
203	1.09	2023 06 19 10:21:18	R:\TAFI\Data\CERF\BRUVS Video\202103_TasFracture\Converted\	TF_203_286_287.EMObs
204	1.09	2023 06 19 10:21:18	R:\TAFI\Data\CERF\BRUVS Video\202103_TasFracture\Converted\	TF_204_1260_1261.EMObs
205	1.09	2023 06 19 10:21:18	R:\TAFI\Data\CERF\BRUVS Video\202103_TasFracture\Converted\	TF_205_1260_1261.EMObs
206	1.09	2023 06 19 10:21:18	R:\TAFI\Data\CERF\BRUVS Video\202103_TasFracture\Converted\	TF_206_286_287.EMObs
207	1.09	2023 06 19 10:21:18	R:\TAFI\Data\CERF\BRUVS Video\202103_TasFracture\Converted\	TF_207_1262_1263.EMObs
208	1.09	2023 06 19 10:21:18	R:\TAFI\Data\CERF\BRUVS Video\202103_TasFracture\Converted\	TF_208_1260_1261.EMObs
209	1.09	2023 06 19 10:21:18	R:\TAFI\Data\CERF\BRUVS Video\202103_TasFracture\Converted\	TF_209_1258_1259.EMObs
210	1.09	2023 06 19 10:21:18	R:\TAFI\Data\CERF\BRUVS Video\202103_TasFracture\Converted\	TF_210_1258_1259.EMObs
211	1.09	2023 06 19 10:21:18	R:\TAFI\Data\CERF\BRUVS Video\202103_TasFracture\Converted\	TF_211_1260_1261.EMObs
212	1.09	2023 06 19 10:21:18	R:\TAFI\Data\CERF\BRUVS Video\202103_TasFracture\Converted\	TF_212_282_283.EMObs
213	1.09	2023 06 19 10:21:18	R:\TAFI\Data\CERF\BRUVS Video\202103_TasFracture\Converted\	TF_213_286_287.EMObs
214	1.09	2023 06 19 10:21:18	R:\TAFI\Data\CERF\BRUVS Video\202103_TasFracture\Converted\	TF_214_1258_1259.EMObs
215	1.09	2023 06 19 10:21:18	R:\TAFI\Data\CERF\BRUVS Video\202103_TasFracture\Converted\	TF_215_406_407.EMObs
216	1.09	2023 06 19 10:21:18	R:\TAFI\Data\CERF\BRUVS Video\202103_TasFracture\Converted\	TF_216_282_283.EMObs
217	1.09	2023 06 19 10:21:18	R:\TAFI\Data\CERF\BRUVS Video\202103_TasFracture\Converted\	TF_217_1262_1263.EMObs
218	1.09	2023 06 19 10:21:18	R:\TAFI\Data\CERF\BRUVS Video\202103_TasFracture\Converted\	TF_218_1258_1259.EMObs
219	1.09	2023 06 19 10:21:18	C:\Users\sywillis\Documents\EM files\	TF_219_406_407.EMObs
220	1.09	2023 06 19 10:21:18	R:\TAFI\Data\CERF\BRUVS Video\202103_TasFracture\Converted\	TF_220_1262_1263.EMObs
40	1.09	2023 06 19 10:21:18	R:\TAFI\Data\CERF\BRUVS Video\202103_TasFracture\Converted\	TF_40_286_287.EMObs
41	1.09	2023 06 19 10:21:18	R:\TAFI\Data\CERF\BRUVS Video\202103_TasFracture\Converted\	TF_41_282_283.EMObs
42	1.09	2023 06 19 10:21:18	R:\TAFI\Data\CERF\BRUVS Video\202103_TasFracture\Converted\	TF_42_1258_1259.EMObs
43	1.09	2023 06 19 10:21:18	R:\TAFI\Data\CERF\BRUVS Video\202103_TasFracture\Converted\	TF_43_406_407.EMObs
44	1.09	2023 06 19 10:21:18	R:\TAFI\Data\CERF\BRUVS Video\202103_TasFracture\Converted\	TF_44_1262_1263.EMObs
47	1.09	2023 06 19 10:21:18	R:\TAFI\Data\CERF\BRUVS Video\202103_TasFracture\Converted\	TF_47_1260_1261.EMObs
49	1.09	2023 06 19 10:21:18	R:\TAFI\Data\CERF\BRUVS Video\202103_TasFracture\Converted\	TF_49_1258_1259.EMObs
50	1.09	2023 06 19 10:21:18	R:\TAFI\Data\CERF\BRUVS Video\202103_TasFracture\Converted\	TF_50_286_287.EMObs
