OpCode	ImagePtPair	Index	Lx	Ly	Rx	Ry
181	40	1	800.27704	357.95782	435.55757	308.86352
183	0	0	1041.57083	166.00000	1092.21633	162.65012
183	0	1	1008.40963	168.34491	1061.39986	162.98511
183	1	0	1419.56595	181.10918	1599.77669	180.20347
183	1	1	1595.42080	145.60050	1793.04955	143.01985
183	2	0	924.77111	401.17122	1539.99651	382.02978
183	2	1	972.33566	487.93300	1613.35311	457.40199
183	3	0	515.85415	150.66501	618.99581	131.65012
183	3	1	350.38311	110.13151	426.05792	87.09677
183	4	0	589.88904	73.36228	419.41940	47.56824
183	4	1	713.15492	51.58809	525.93719	37.51861
183	5	0	1450.91975	139.15633	1748.88346	133.46650
183	5	1	1199.02861	197.77916	1554.27076	187.73449
183	6	0	235.14306	218.15881	367.19888	195.47395
183	6	1	74.02652	154.84615	238.90858	129.14640
183	7	0	1458.44871	415.27543	1813.81717	392.63027
183	7	1	1538.50454	435.37469	1898.89742	414.73945
183	8	0	811.57851	275.91563	733.78158	271.99504
183	8	1	945.22819	302.71464	878.15003	296.44913
183	9	0	721.97906	519.38462	1425.29728	490.29032
183	9	1	463.83740	355.98511	1185.92045	333.98511
183	9	2	311.17237	318.63524	895.01745	304.16873
183	9	3	236.81089	336.05459	790.50942	322.92804
183	10	0	760.86671	258.03474	1257.63922	245.34988
183	10	1	63.97767	127.29529	660.46336	105.18610
183	11	0	1329.13259	193.54591	1232.68318	197.66005
183	11	1	1089.63503	184.83623	1007.25401	182.58561
183	12	0	1154.52617	222.66998	1634.58548	207.97022
183	12	1	543.95953	349.16873	1191.90370	320.60546
183	13	0	768.50523	437.60298	1302.72505	418.61787
183	13	1	943.38800	296.22829	1483.16260	271.99504
183	13	2	1255.91835	206.14888	1591.84717	194.44417
183	13	3	1433.87648	29.47891	1763.57292	29.81390
183	14	0	964.09839	245.80893	1300.96720	240.71960
183	14	1	329.88137	187.37965	612.28472	162.97519
183	15	0	653.84508	778.51117	1850.32798	730.27295
183	15	1	731.55618	580.19851	1464.45220	545.35980
183	15	2	491.88137	410.73945	1056.06490	389.39950
183	16	0	327.16260	244.66005	965.07955	221.75931
183	16	1	965.31682	31.48883	1573.43894	24.45409
183	17	0	1044.26239	163.72953	1264.01326	158.66501
183	17	1	587.33636	135.65509	825.50244	120.93052
183	18	0	1417.65876	97.14640	1563.60712	98.82134
183	18	1	1079.30914	214.32010	1206.53664	210.05955
183	19	0	743.09421	486.25558	1284.00837	467.76427
183	19	1	407.51710	233.29032	973.84717	222.45409
183	20	0	1531.81507	6.36476	1752.72435	10.38462
183	20	1	1213.76902	59.62779	1489.10956	58.95782
183	21	0	993.07676	115.23573	1027.94208	113.89578
183	21	1	809.85276	157.10918	821.94068	149.40447
183	22	0	1384.34613	216.61538	1876.12003	194.82878
183	22	1	1057.73482	155.09926	1503.30775	141.90074
183	23	0	1264.88625	270.88834	1655.42359	260.96030
183	23	1	1075.96790	311.75682	1388.79414	298.14392
183	24	0	1252.33636	183.15881	1544.61270	171.80397
183	24	1	1421.49197	135.92556	1714.77320	130.26551
183	25	0	115.56176	205.21092	732.04536	179.84864
183	25	1	379.17655	277.90323	837.89323	260.24566
183	26	0	575.88137	231.39454	870.28960	216.04963
183	26	1	372.55967	204.26055	750.03838	185.23077
183	27	0	866.85415	64.31762	876.72715	58.95782
183	27	1	708.41731	63.64764	748.10188	50.24814
184	0	0	836.81926	588.74938	678.69365	598.94293
184	0	1	977.27983	560.16377	817.59107	571.25062
184	1	0	889.67551	271.33995	758.16818	287.57320
184	1	1	783.04396	286.00993	681.12701	304.54591
184	2	0	466.06909	77.52854	355.78227	122.81638
184	2	1	293.42010	43.54839	219.57781	108.63275
184	3	0	468.74459	352.12655	289.00488	372.97022
184	3	1	305.95324	341.63027	169.66504	370.63275
184	4	0	1560.28681	391.03970	1420.50035	392.29032
184	4	1	1462.92463	393.04963	1301.25401	395.19355
184	5	0	744.85973	293.34988	599.78227	313.18610
184	5	1	642.80809	288.43672	524.30426	310.50620
184	6	0	300.21005	196.88834	232.68667	245.16625
184	6	1	97.58548	171.44913	73.69156	233.33002
184	7	0	1026.39358	305.62283	883.93580	316.22333
184	7	1	1124.20237	356.31762	998.93929	365.13151
184	8	0	1035.81996	294.88586	1062.19888	300.37221
184	8	1	1055.02442	269.42680	1082.07327	273.79653
184	9	0	1325.00295	666.53147	470.48673	680.66434
184	9	1	1388.48378	662.96503	541.04720	673.53147
184	10	0	1297.77181	811.07692	749.36357	820.62283
184	10	1	1498.02442	856.85360	976.05513	860.01985
184	11	0	1519.78158	907.57320	684.74320	907.00496
184	11	1	1089.90440	956.42680	454.47174	979.41935
184	12	0	952.27634	333.33995	898.14027	345.09926
184	12	1	1068.17306	296.49132	1004.65806	303.56079
184	13	0	1329.90789	348.28288	1275.66504	346.13648
184	13	1	1494.24703	318.48635	1434.78158	311.08933
184	14	0	851.53943	323.73201	736.79135	339.83871
184	14	1	777.44173	162.23325	662.58897	185.41935
184	15	0	704.81926	601.18610	577.13887	610.96278
184	15	1	803.74459	567.68734	692.58897	577.46402
184	16	0	825.87997	632.67246	456.10258	645.13648
184	16	1	692.78856	569.24814	360.75017	582.15881
184	17	0	723.46057	699.50372	345.22749	712.68983
184	17	1	875.97976	696.82382	521.19400	707.10670
184	18	0	1310.72366	718.88337	801.18981	727.22333
184	18	1	1344.80042	814.25558	770.28681	822.02978
184	19	0	1253.52826	356.84615	968.94836	366.30025
184	19	1	1433.06769	343.89330	1112.73273	351.73697
184	20	0	1561.68528	818.30025	1164.94696	827.43672
184	20	1	1612.59944	853.36228	1186.83112	859.81886
184	21	0	1514.32589	793.85360	1103.82066	801.63275
184	21	1	1552.73482	867.55087	1087.96581	872.20347
184	22	0	706.19888	520.50372	56.94348	534.24318
184	22	1	891.89812	623.45658	360.47313	637.76923
184	23	0	666.00209	528.10422	57.16678	543.71960
184	23	1	972.57851	530.15633	463.95673	541.83623
184	24	0	911.96222	413.17164	915.45645	425.07463
184	24	1	1637.63589	260.02239	1642.93494	238.50746
184	25	0	1030.78088	320.84367	940.37264	331.16625
184	25	1	1140.20167	320.17370	1052.24983	324.46650
184	26	0	662.90998	146.03226	366.97627	168.52605
184	26	1	463.67551	105.85608	167.35450	131.00993
184	27	0	1072.79902	511.66998	775.51849	522.74938
184	27	1	1258.36776	473.70471	995.56664	477.05459
184	28	0	1367.25820	335.77916	1244.49128	338.26303
184	28	1	1127.83043	256.94045	993.06350	264.43672
184	29	0	284.07135	96.71642	372.71773	163.20896
184	29	1	408.98216	108.80597	485.54040	169.25373
184	30	0	874.28122	309.48134	901.00525	322.53358
184	30	1	794.70094	282.27985	815.38090	302.88806
184	31	0	803.43966	160.97015	801.13431	183.57836
184	31	1	913.24029	170.54104	901.86884	183.07463
184	32	0	242.82833	221.69975	337.79972	277.83623
184	32	1	360.73482	218.34988	434.49197	268.67990
184	33	0	985.54850	669.29280	197.75157	692.34491
184	33	1	1433.03350	586.11663	860.09351	593.80893
184	34	0	1237.06350	741.06700	628.01326	752.52357
184	34	1	745.30565	652.09677	133.98465	670.82630
184	35	0	874.74250	448.25310	669.55827	462.36973
184	35	1	523.72296	371.06948	232.63503	390.23325
184	36	0	1288.58758	520.47643	919.91696	529.86104
184	36	1	939.06281	545.24069	557.15980	555.60050
184	37	0	1538.53725	527.70149	1174.81217	536.87313
184	37	1	731.30010	565.89552	331.85939	578.01493
185	0	0	291.24075	727.41439	160.11165	694.16873
185	0	1	238.65178	683.19603	107.52268	655.31017
185	1	0	346.50454	752.74938	183.22401	720.90819
185	1	1	240.99163	673.69231	73.35659	644.19603
185	2	0	698.36567	101.73201	748.86462	112.75682
185	2	1	743.92045	211.60794	815.18702	214.92804
185	3	0	1128.40754	626.53598	1031.59316	635.30521
185	3	1	1330.72435	706.93300	1223.19121	728.76675
185	4	0	580.00140	192.52109	823.39498	198.15633
185	4	1	642.97418	254.15881	881.00837	253.76427
185	5	0	895.77390	397.56328	1142.23587	390.56328
185	5	1	868.64201	312.81141	1118.45359	305.14144
185	6	0	1056.15771	494.50372	1240.64689	487.16377
185	6	1	1126.78856	161.99007	1291.73971	148.28536
185	7	0	830.88904	252.45161	1048.35101	249.19107
185	7	1	889.17237	348.25806	1098.59525	346.67246
185	8	0	922.66853	329.49876	1109.98395	324.56328
185	8	1	975.92742	396.49628	1173.96162	395.58065
185	9	0	989.32589	168.70471	1211.81228	160.75434
185	9	1	1024.83182	267.52605	1238.94417	263.26055
185	10	0	841.60293	113.56079	1080.51500	112.89082
185	10	1	909.93510	179.88834	1154.54152	177.20844
185	11	0	900.55618	61.30273	1115.01605	61.97270
185	11	1	945.10607	154.76427	1169.61479	151.41439
185	12	0	983.12352	468.72208	1117.73971	469.15633
185	12	1	1029.34822	572.56824	1172.00349	575.68238
185	13	0	692.37055	882.99504	145.37334	877.28040
185	13	1	816.30635	982.82134	380.03838	976.15385
185	14	0	443.41940	489.43176	570.73971	480.04715
185	14	1	482.94487	615.05211	597.53664	605.33251
185	15	0	644.62456	499.58809	784.27495	498.35236
185	15	1	549.16050	378.65757	716.94766	373.06700
185	16	0	589.69086	614.57816	711.36567	601.13400
185	16	1	633.23587	525.80645	785.72715	523.41687
185	17	0	555.69784	531.20844	688.51221	524.89330
185	17	1	476.98186	428.70223	611.80600	423.72705
185	18	0	1251.89114	962.75434	658.57572	981.17866
185	18	1	1195.28262	969.11911	539.66434	981.17866
185	19	0	795.21633	833.98015	78.71598	833.27047
185	19	1	866.39498	964.42928	89.76971	956.21092
185	20	0	1210.52687	992.56824	577.24075	1007.30769
185	20	1	1319.38939	903.46154	628.48988	935.28536
185	21	0	1483.20656	454.57320	1793.71947	429.56328
185	21	1	1532.34334	194.06948	1853.34264	143.03970
185	22	0	767.40963	552.88089	1036.07955	563.66005
185	22	1	911.54431	748.81638	1187.75925	767.07940
185	23	0	1081.83531	197.19107	1238.80042	210.72457
185	23	1	1395.88137	304.96526	1564.97488	308.32506
185	24	0	788.27774	375.18114	1038.34613	373.66998
185	24	1	887.09142	452.89826	1136.82484	450.04715
185	25	0	951.24075	454.03722	1224.07467	451.19603
185	25	1	1014.21354	531.75434	1293.41172	535.94789
185	26	0	885.21842	303.79901	1174.41242	296.56576
185	26	1	828.05373	137.33747	1123.16957	125.72953
185	27	0	1602.72366	426.68238	1693.80181	436.11911
185	27	1	1320.38311	246.80645	1368.02373	241.08685
185	28	0	1151.86671	416.65012	1098.61479	426.05459
185	28	1	995.99860	690.88089	856.86881	695.46650
185	29	0	947.31124	782.72457	526.59735	784.40447
185	29	1	382.84229	696.29529	89.76971	674.97519
185	30	0	245.52198	483.25310	192.59316	473.74690
185	30	1	511.53175	683.25062	355.19400	667.56328
185	31	0	1361.97627	411.00000	618.75436	434.62035
185	31	1	613.87160	460.74938	11.05373	464.04963
185	32	0	1149.16260	798.46898	550.70063	809.00000
185	32	1	683.50942	409.85360	163.79623	431.55583
185	33	0	1003.54501	974.14392	379.17655	974.14392
185	33	1	447.50872	455.58313	547.99721	451.56328
186	0	0	1444.98005	748.63636	314.12610	722.55682
186	0	1	1549.17797	759.37500	410.66241	713.35227
186	1	0	1377.55786	1050.85227	1032.78532	1033.97727
186	1	1	1124.72466	1030.90909	836.64804	1020.17045
186	2	0	1047.41022	566.53693	1190.60894	550.71307
186	2	1	961.60016	566.92045	1103.26656	549.94602
186	3	0	875.71030	641.31534	1041.06784	625.67045
186	3	1	1005.19154	612.16761	1166.33520	596.90625
186	4	0	1061.37111	504.57670	1297.44613	484.75000
186	4	1	1162.88747	509.56250	1393.98244	484.36648
186	5	0	1251.48779	762.98015	1356.13329	697.55335
186	5	1	1500.69086	695.07444	1615.44871	682.02978
186	6	0	1088.19713	979.13352	894.81405	969.92898
186	6	1	1195.45970	994.47443	1008.20591	1000.22727
186	7	0	436.71189	929.65909	409.13009	908.18182
186	7	1	318.72306	989.48864	266.62410	954.20455
186	8	0	767.69354	771.64773	806.00160	759.37500
186	8	1	878.02075	737.89773	897.94094	724.09091
186	9	0	901.00559	788.52273	835.11572	777.78409
186	9	1	792.21069	846.81818	744.70870	859.09091
186	10	0	1049.64086	825.34091	963.83081	808.46591
186	10	1	971.49242	862.15909	905.60255	846.81818
186	11	0	1028.18835	682.67045	1029.72067	675.00000
186	11	1	1231.98723	670.39773	1267.23065	655.05682
186	12	0	220.65443	725.62500	12.25858	671.93182
186	12	1	744.70870	540.00000	481.14924	504.71591
186	13	0	928.58739	688.80682	764.62889	658.12500
186	13	1	648.17239	731.76136	514.86034	702.61364
186	14	0	897.94094	817.67045	589.94413	767.04545
186	14	1	1325.45890	879.03409	985.28332	854.48864
186	15	0	1325.39498	884.29032	1174.68807	877.28040
186	15	1	685.80670	898.19851	488.74110	817.28536
186	16	0	1216.66401	860.62500	1022.05906	854.48864
186	16	1	1152.30646	914.31818	969.96010	892.84091
186	17	0	753.90263	949.60227	663.49561	940.39773
186	17	1	798.33998	995.62500	677.28651	975.68182
186	18	0	1372.96089	960.34091	1094.07821	958.80682
186	18	1	1371.42857	1061.59091	1054.23783	1060.05682
186	19	0	881.08540	655.05682	566.95930	621.30682
186	19	1	715.59457	599.82955	435.17957	566.07955
186	20	0	591.47646	231.64773	7.66161	223.97727
186	20	1	868.82682	176.42045	350.90184	151.87500
186	21	0	1910.80607	716.42045	594.54110	653.52273
186	21	1	1423.52753	595.22727	442.84118	549.20455
186	22	0	1441.91540	615.17045	950.03990	599.82955
186	22	1	1153.83879	628.97727	706.40064	602.89773
186	23	0	1782.09098	400.39773	1458.77095	360.51136
186	23	1	1558.37191	409.60227	1277.95690	346.70455
187	0	0	1203.88904	330.72953	994.44313	352.13648
187	0	1	1101.39079	319.78660	877.20656	340.07692
187	1	0	1100.09421	223.80645	972.36567	245.27295
187	1	1	1026.17934	220.67990	891.08165	245.49628
187	2	0	1263.42987	647.34243	1011.70342	672.68983
187	2	1	1438.72645	586.82134	1141.89184	617.75186
187	3	0	799.07118	321.75682	696.11235	344.07692
187	3	1	679.33496	302.51613	572.62317	326.88089
187	4	0	1775.92045	688.76675	1324.21842	729.29032
187	4	1	1588.56525	663.30769	1176.83531	697.57816
187	5	0	455.84857	148.01985	506.48011	201.31266
187	5	1	539.58897	155.16625	570.34613	202.65261
187	6	0	949.94557	490.26799	782.12770	503.41687
187	6	1	927.83810	472.21340	795.52617	487.55583
187	7	0	678.28821	112.79653	777.76343	158.16625
187	7	1	541.84717	92.47395	663.42987	150.34988
187	8	0	562.83810	170.86104	682.41103	218.24069
187	8	1	427.00488	155.97022	566.14096	213.81638
187	9	0	553.00488	26.12903	522.70342	85.98015
187	9	1	297.53036	30.59553	307.40335	105.00000
187	10	0	564.30635	8.70968	612.35520	74.59057
187	10	1	400.39846	29.92556	475.24424	105.18610
