OpCode	Camera	MovieSeqIndex	StartTimeOffset	Format	Filename	Frames	Rate
DM-BV-01	0	0	0.00000	0	Left_MAH00351.MP4	81122	59.94006
DM-BV-01	0	0	0.00000	0	Left_MAH00352.MP4	81060	59.94006
DM-BV-01	0	0	0.00000	0	Left_MAH00353.MP4	81061	59.94006
DM-BV-01	0	0	0.00000	0	Left_MAH00354.MP4	81060	59.94006
DM-BV-01	0	0	0.00000	0	Left_MAH00355.MP4	79441	59.94006
DM-BV-01	1	0	0.00000	0	Right_MAH07771.MP4	81122	59.94006
DM-BV-01	1	0	0.00000	0	Right_MAH07772.MP4	81060	59.94006
DM-BV-01	1	0	0.00000	0	Right_MAH07773.MP4	81061	59.94006
DM-BV-01	1	0	0.00000	0	Right_MAH07774.MP4	81060	59.94006
DM-BV-01	1	0	0.00000	0	Right_MAH07775.MP4	76921	59.94006
DM-BV-02	0	0	0.00000	0	Left_MAH00436.MP4	81122	59.94006
DM-BV-02	0	0	0.00000	0	Left_MAH00437.MP4	81060	59.94006
DM-BV-02	0	0	0.00000	0	Left_MAH00438.MP4	81061	59.94006
DM-BV-02	0	0	0.00000	0	Left_MAH00439.MP4	81060	59.94006
DM-BV-02	0	0	0.00000	0	Left_MAH00440.MP4	21241	59.94006
DM-BV-02	1	0	0.00000	0	Right_MAH00443.MP4	81122	59.94006
DM-BV-02	1	0	0.00000	0	Right_MAH00444.MP4	81060	59.94006
DM-BV-02	1	0	0.00000	0	Right_MAH00445.MP4	81061	59.94006
DM-BV-02	1	0	0.00000	0	Right_MAH00446.MP4	81060	59.94006
DM-BV-02	1	0	0.00000	0	Right_MAH00447.MP4	19381	59.94006
DM-BV-03	0	0	0.00000	0	Left_MAH03144.MP4	81062	59.94006
DM-BV-03	0	0	0.00000	0	Left_MAH03145.MP4	81061	59.94006
DM-BV-03	0	0	0.00000	0	Left_MAH03146.MP4	81061	59.94006
DM-BV-03	0	0	0.00000	0	Left_MAH03147.MP4	81060	59.94006
DM-BV-03	0	0	0.00000	0	Left_MAH03148.MP4	81061	59.94006
DM-BV-03	0	0	0.00000	0	Left_MAH03149.MP4	14070	59.94006
DM-BV-03	1	0	0.00000	0	Right_MAH00064.MP4	81062	59.94006
DM-BV-03	1	0	0.00000	0	Right_MAH00065.MP4	81061	59.94006
DM-BV-03	1	0	0.00000	0	Right_MAH00066.MP4	81061	59.94006
DM-BV-03	1	0	0.00000	0	Right_MAH00067.MP4	81060	59.94006
DM-BV-03	1	0	0.00000	0	Right_MAH00068.MP4	81121	59.94006
DM-BV-03	1	0	0.00000	0	Right_MAH00069.MP4	12030	59.94006
