OpCode	Camera	MovieSeqIndex	StartTimeOffset	Format	Filename	Frames	Rate
10	0	0	0.00000	0	Left_MAH00354.MP4	81122	59.94006
10	0	0	0.00000	0	Left_MAH00355.MP4	81120	59.94006
10	0	0	0.00000	0	Left_MAH00356.MP4	81061	59.94006
10	0	0	0.00000	0	Left_MAH00357.MP4	81120	59.94006
10	0	0	0.00000	0	Left_MAH00358.MP4	81061	59.94006
10	1	0	0.00000	0	Right_MAH00343.MP4	81122	59.94006
10	1	0	0.00000	0	Right_MAH00344.MP4	81060	59.94006
10	1	0	0.00000	0	Right_MAH00345.MP4	81061	59.94006
10	1	0	0.00000	0	Right_MAH00346.MP4	81060	59.94006
10	1	0	0.00000	0	Right_MAH00347.MP4	81121	59.94006
12	0	0	0.00000	0	L031_MAH01382.MP4	81122	59.94006
12	0	0	0.00000	0	L031_MAH01383.MP4	81060	59.94006
12	0	0	0.00000	0	L031_MAH01384.MP4	81061	59.94006
12	0	0	0.00000	0	L031_MAH01385.MP4	81060	59.94006
12	0	0	0.00000	0	L031_MAH01386.MP4	81061	59.94006
12	0	0	0.00000	0	L031_MAH01387.MP4	81060	59.94006
12	0	0	0.00000	0	L031_MAH01388.MP4	80131	59.94006
12	1	0	0.00000	0	R032_MAH00367.MP4	81062	59.94006
12	1	0	0.00000	0	R032_MAH00368.MP4	81121	59.94006
12	1	0	0.00000	0	R032_MAH00369.MP4	81061	59.94006
12	1	0	0.00000	0	R032_MAH00370.MP4	81060	59.94006
12	1	0	0.00000	0	R032_MAH00371.MP4	81061	59.94006
12	1	0	0.00000	0	R032_MAH00372.MP4	81060	59.94006
12	1	0	0.00000	0	R032_MAH00373.MP4	81121	59.94006
12	1	0	0.00000	0	R032_MAH00374.MP4	4410	59.94006
14	0	0	0.00000	0	L031_14_MAH01389.MP4	81062	59.94006
14	0	0	0.00000	0	L031_14_MAH01390.MP4	81061	59.94006
14	0	0	0.00000	0	L031_14_MAH01391.MP4	81061	59.94006
14	0	0	0.00000	0	L031_14_MAH01392.MP4	81060	59.94006
14	0	0	0.00000	0	L031_14_MAH01393.MP4	29281	59.94006
14	1	0	0.00000	0	R032_14_MAH00375.MP4	81062	59.94006
