OpCode	ExportVersion	DateTimeCreate	PictureDirectory	EMObs
304	1.09	2022 08 02 08:42:17	E:\EM Done\	304.EMObs
31	1.09	2022 08 02 08:42:17	I:\	31.EMObs
314	1.09	2022 08 02 08:42:17	E:\EM Done\	314.EMObs
32	1.09	2022 08 02 08:42:17	G:\	32.EMObs
327	1.09	2022 08 02 08:42:17	E:\	327.EMObs
33	1.09	2022 08 02 08:42:17	E:\	33.EMObs
330	1.09	2022 08 02 08:42:17	\\C-fish-005\E\	330.EMObs
331	1.09	2022 08 02 08:42:17	E:\	331.EMObs
335	1.09	2022 08 02 08:42:17	E:\	335.EMObs
34	1.09	2022 08 02 08:42:17	E:\EM Done\	34.EMObs
346	1.09	2022 08 02 08:42:17	E:\EM Done\	346.EMObs
35	1.09	2022 08 02 08:42:17	F:\	35.EMObs
352	1.09	2022 08 02 08:42:17	E:\	352.EMObs
36	1.09	2022 08 02 08:42:17	G:\	36.EMObs
362	1.09	2022 08 02 08:42:17	G:\EM DONE\	362.EMObs
368	1.09	2022 08 02 08:42:17	G:\EM DONE\	368.EMObs
37	1.09	2022 08 02 08:42:17	E:\	37.EMObs
375	1.09	2022 08 02 08:42:17	E:\	375.EMObs
378	1.09	2022 08 02 08:42:17	E:\	378.EMObs
38	1.09	2022 08 02 08:42:17	G:\	38.EMObs
384	1.09	2022 08 02 08:42:17	E:\	384.EMObs
39	1.09	2022 08 02 08:42:17	G:\	39.EMObs
391	1.09	2022 08 02 08:42:17	E:\	391.EMObs
394	1.09	2022 08 02 08:42:17	E:\	394.EMObs
395	1.09	2022 08 02 08:42:17	G:\EM DONE\	395.EMObs
399	1.09	2022 08 02 08:42:17	G:\EM DONE\	399.EMObs
4	1.09	2022 08 02 08:42:17	G:\	4.EMObs
40	1.09	2022 08 02 08:42:17	E:\	40.EMObs
400	1.09	2022 08 02 08:42:17	E:\	400.EMObs
407	1.09	2022 08 02 08:42:17	E:\	407.EMObs
41	1.09	2022 08 02 08:42:17	G:\	41.EMObs
416	1.09	2022 08 02 08:42:17	G:\EM DONE\	416.EMObs
42	1.09	2022 08 02 08:42:17	I:\	42.EMObs
439	1.09	2022 08 02 08:42:17	G:\EM DONE\	439.EMObs
44	1.09	2022 08 02 08:42:17	G:\	44.EMObs
442	1.09	2022 08 02 08:42:17	E:\	442.EMObs
443	1.09	2022 08 02 08:42:17	E:\	443.EMObs
448	1.09	2022 08 02 08:42:17	E:\	448.EMObs
45	1.09	2022 08 02 08:42:17	G:\	45.EMObs
455	1.09	2022 08 02 08:42:17	E:\	455.EMObs
458	1.09	2022 08 02 08:42:17	E:\GB CONVERT\EM Done\	458.EMObs
463	1.09	2022 08 02 08:42:17	H:\EM Done\	463.EMObs
47	1.09	2022 08 02 08:42:17	G:\	47.EMObs
474	1.09	2022 08 02 08:42:17	H:\EM Done\	474.EMObs
48	1.09	2022 08 02 08:42:17	E:\	48.EMObs
480	1.09	2022 08 02 08:42:17	Z:\	480.EMObs
49	1.09	2022 08 02 08:42:17	E:\	49.EMObs
490	1.09	2022 08 02 08:42:17	E:\	490.EMObs
492	1.09	2022 08 02 08:42:17	G:\EM DONE\	492.EMObs
5	1.09	2022 08 02 08:42:17	G:\	5.EMObs
50	1.09	2022 08 02 08:42:17	E:\EM Done\Cant Measure\	50.EMObs
503	1.09	2022 08 02 08:42:17	F:\	503.EMObs
506	1.09	2022 08 02 08:42:17	E:\	506.EMObs
51	1.09	2022 08 02 08:42:17	E:\	51.EMObs
512	1.09	2022 08 02 08:42:17	E:\EM Done\	512.EMObs
52	1.09	2022 08 02 08:42:17	E:\EM Done\cant do\	52.EMObs
523	1.09	2022 08 02 08:42:17	E:\	523.EMObs
527	1.09	2022 08 02 08:42:17	E:\	527.EMObs
53	1.09	2022 08 02 08:42:17	E:\	53.EMObs
538	1.09	2022 08 02 08:42:17	E:\EM Done\	538.EMObs
54	1.09	2022 08 02 08:42:17	E:\	54.EMObs
544	1.09	2022 08 02 08:42:17	E:\	544.EMObs
55	1.09	2022 08 02 08:42:17	E:\	55.EMObs
551	1.09	2022 08 02 08:42:17	E:\	551.EMObs
554	1.09	2022 08 02 08:42:17	E:\	554.EMObs
56	1.09	2022 08 02 08:42:17	E:\EM Done\	56.EMObs
567	1.09	2022 08 02 08:42:17	E:\	567.EMObs
579	1.09	2022 08 02 08:42:17	E:\	579.EMObs
58	1.09	2022 08 02 08:42:17	E:\	58.EMObs
583	1.09	2022 08 02 08:42:17	E:\	583.EMObs
586	1.09	2022 08 02 08:42:17	E:\EM Done\	586.EMObs
587	1.09	2022 08 02 08:42:17	G:\EM DONE\	587.EMObs
592	1.09	2022 08 02 08:42:17	G:\EM DONE\	592.EMObs
599	1.09	2022 08 02 08:42:17	E:\	599.EMObs
6	1.09	2022 08 02 08:42:17	G:\	6.EMObs
60	1.09	2022 08 02 08:42:17	E:\	60.EMObs
608	1.09	2022 08 02 08:42:17	E:\	608.EMObs
61	1.09	2022 08 02 08:42:17	E:\	61.EMObs
611	1.09	2022 08 02 08:42:17	G:\EM DONE\	611.EMObs
618	1.09	2022 08 02 08:42:17	E:\EM DONE\Cant do\	618.EMObs
62	1.09	2022 08 02 08:42:17	E:\	62.EMObs
623	1.09	2022 08 02 08:42:17	E:\EM Done\	623.EMObs
624	1.09	2022 08 02 08:42:17	E:\	624.EMObs
