OpCode	ExportVersion	DateTimeCreate	PictureDirectory	EMObs
31.03	1.09	2022 10 26 09:46:37	F:\	31.03.EMObs
31.04	1.09	2022 10 26 09:46:37	F:\	31.04.EMObs
31.05	1.09	2022 10 26 09:46:37	F:\Videos Done\	31.05.EMObs
31.06	1.09	2022 10 26 09:46:37	F:\	31.06.EMObs
4.01	1.09	2022 10 26 09:46:37	F:\	4.01.EMObs
4.02	1.09	2022 10 26 09:46:37	F:\	4.02.EMObs
4.03	1.09	2022 10 26 09:46:37	G:\	4.03.EMObs
4.08	1.09	2022 10 26 09:46:37	F:\	4.08.EMObs
4.11	1.09	2022 10 26 09:46:37	F:\	4.11.EMObs
4.12	1.09	2022 10 26 09:46:37	F:\	4.12.EMObs
5.02	1.09	2022 10 26 09:46:37	F:\	5.02.EMObs
5.03	1.09	2022 10 26 09:46:37	F:\	5.03.EMObs
5.07	1.09	2022 10 26 09:46:37	F:\	5.07.EMObs
5.08	1.09	2022 10 26 09:46:37	F:\	5.08.EMObs
5.11	1.09	2022 10 26 09:46:37	F:\	5.11.EMObs
5.13	1.09	2022 10 26 09:46:37	F:\	5.13.EMObs
6.01	1.09	2022 10 26 09:46:37	F:\	6.01.EMObs
6.02	1.09	2022 10 26 09:46:37	F:\	6.02.EMObs
6.03	1.09	2022 10 26 09:46:37	F:\	6.03.EMObs
6.04	1.09	2022 10 26 09:46:37	F:\	6.04.EMObs
6.05	1.09	2022 10 26 09:46:37	F:\	6.05.EMObs
6.12	1.09	2022 10 26 09:46:37	F:\	6.12.EMObs
7.01	1.09	2022 10 26 09:46:37	F:\	7.01.EMObs
7.02	1.09	2022 10 26 09:46:37	F:\	7.02.EMObs
7.03	1.09	2022 10 26 09:46:37	F:\	7.03.EMObs
7.04	1.09	2022 10 26 09:46:37	F:\	7.04.EMObs
7.05	1.09	2022 10 26 09:46:37	F:\	7.05.EMObs
7.08	1.09	2022 10 26 09:46:37	G:\	7.08.EMObs
8.01	1.09	2022 10 26 09:46:37	F:\	8.01.EMObs
8.02	1.09	2022 10 26 09:46:37	F:\	8.02.EMObs
8.05	1.09	2022 10 26 09:46:37	F:\	8.05.EMObs
8.06	1.09	2022 10 26 09:46:37	F:\	8.06.EMObs
8.07	1.09	2022 10 26 09:46:37	F:\	8.07.EMObs
8.12	1.09	2022 10 26 09:46:37	F:\	8.12.EMObs
9.01	1.09	2022 10 26 09:46:37	F:\	9.01.EMObs
9.02	1.09	2022 10 26 09:46:37	F:\	9.02.EMObs
9.05	1.09	2022 10 26 09:46:37	F:\	9.05.EMObs
9.06	1.09	2022 10 26 09:46:37	G:\	9.06.EMObs
9.07	1.09	2022 10 26 09:46:37	F:\	9.07.EMObs
9.08	1.09	2022 10 26 09:46:37	G:\New Convert\	9.08.EMObs
