OpCode	Camera	MovieSeqIndex	StartTimeOffset	Format	Filename	Frames	Rate
NCB559	0	0	0.00000	0	NCB559_L.avi	103620	25.00000
NCB559	1	0	0.00000	0	NCB559_R.avi	104016	25.00000
NCB553	0	0	0.00000	0	NCB553_L.avi	289162	60.00024
NCB593	0	0	0.00000	0	NCB593_L.avi	267764	60.00024
NCB593	1	0	0.00000	0	NCB593_R.avi	267481	60.00024
NCB568	0	0	0.00000	0	NCB568_L.avi	121811	25.00000
NCB568	1	0	0.00000	0	NCB568_R.avi	120911	25.00000
NCB576	0	0	0.00000	0	NCB576_L.avi	120982	25.00000
NCB576	1	0	0.00000	0	NCB567_R.avi	142442	30.00003
NCB580	0	0	0.00000	0	NCB580_L.avi	135000	25.00000
NCB536	0	0	0.00000	0	NCB536_L.avi	126032	25.00000
NCB605	0	0	0.00000	0	NCB605_L.avi	121044	25.00000
NCB605	1	0	0.00000	0	NCB605_R.avi	121464	25.00000
NCB571	0	0	0.00000	0	NCB571_L.avi	265595	60.00024
NCB571	1	0	0.00000	0	NCB571_R.avi	266271	60.00024
NCB528	0	0	0.00000	0	NCB528_L.avi	114355	25.00000
NCB528	1	0	0.00000	0	NCB528_R.avi	114619	25.00000
NCB525	0	0	0.00000	0	NCB525_L.avi	114019	25.00000
NCB525	1	0	0.00000	0	NCB525_R.avi	114331	25.00000
NCB560	0	0	0.00000	0	NCB560_L.avi	104076	25.00000
NCB560	1	0	0.00000	0	NCB560_R.avi	104327	25.00000
NCB526	0	0	0.00000	0	NCB526_L.avi	113931	25.00000
NCB526	1	0	0.00000	0	NCB526_R.avi	113491	25.00000
NCB581	0	0	0.00000	0	NCB581_L.avi	253715	60.00024
NCB581	1	0	0.00000	0	NCB581_R.avi	253214	60.00024
NCB527	0	0	0.00000	0	NCB527_L.avi	136303	30.00003
NCB527	1	0	0.00000	0	NCB527_R.avi	135793	30.00003
NCB585	0	0	0.00000	0	NCB585_L.avi	116208	25.00000
NCB585	1	0	0.00000	0	NCB585_R.avi	116412	25.00000
NCB570	0	0	0.00000	0	NCB570_L.avi	124116	25.00000
NCB570	1	0	0.00000	0	NCB570_R.avi	123672	25.00000
NCB552	0	0	0.00000	0	NCB552_L.avi	281687	60.00024
NCB552	1	0	0.00000	0	NCB552_R.avi	282229	60.00024
NCB562	0	0	0.00000	0	NCB562_L.avi	263898	60.00024
NCB562	1	0	0.00000	0	NCB562_R.avi	264917	60.00024
NCB575	0	0	0.00000	0	NCB575_L.avi	141895	29.97000
NCB575	1	0	0.00000	0	NCB575_R.avi	136015	29.97000
NCB591	0	0	0.00000	0	NCB591_L.avi	271696	60.00024
NCB591	1	0	0.00000	0	NCB591_R.avi	272110	60.00024
