OpCode	CameraIndex	Descriptor	CameraModel	ImageRows	ImageCols	XPixelSize	YPixelSize	XPPOffset	YPPOffset	FocalLength	RadialK3	RadialK5	RadialK7	DecentringP1	DecentringP2	Orthogonality	Affinity	CameraX	CameraY	CameraZ	Omega	Phi	Kappa	UnitName
NCB607	0	Canon HFG25 in water	Derived from CAL	1080	1920	0.0026000000	0.0026000000	-0.0476852543	0.0749074207	5.5590604604	0.0007437850	0.0007775351	0.0000000000	-0.0006132331	0.0009852247	0.0000000000	-0.0000199238	-324.5873572593	0.0000000000	0.0000000000	-0.0139898885	-7.8262452817	1.2291598425	mm
NCB607	1	Canon HFG25 in water	Derived from CAL	1080	1920	0.0026000000	0.0026000000	-0.0696997163	0.0753138869	5.5350724943	0.0013682615	0.0005090440	0.0000000000	-0.0010959440	0.0008293040	0.0000000000	0.0001676137	324.5873572593	0.0000000000	0.0000000000	0.0139898885	9.3687112366	-4.1961565453	mm
NCB694	0	GoPro Hero3 Black Medium Water	Derived from CAL	1080	1920	0.0024700000	0.0024700000	-0.0176061506	-0.0172500716	3.7152545880	-0.0089743882	0.0008714535	0.0000000000	-0.0002293309	-0.0006352663	0.0000000000	0.0007707446	-347.8217272517	0.0000000000	0.0000000000	-0.2248236124	-7.7963497613	-0.0520005018	mm
NCB694	1	GoPro Hero3 Black Medium Water	Derived from CAL	1080	1920	0.0024700000	0.0024700000	0.0895174414	-0.0158847901	3.6927694799	-0.0087888917	0.0008287083	0.0000000000	0.0002539718	-0.0000341550	0.0000000000	0.0007915939	347.8217272517	0.0000000000	0.0000000000	0.2248236124	7.8762775554	0.9932364367	mm
NCB644	0	Canon HFG25 in water	Derived from CAL	1080	1920	0.0026000000	0.0026000000	-0.0476852543	0.0749074207	5.5590604604	0.0007437850	0.0007775351	0.0000000000	-0.0006132331	0.0009852247	0.0000000000	-0.0000199238	-324.5873572593	0.0000000000	0.0000000000	-0.0139898885	-7.8262452817	1.2291598425	mm
NCB644	1	Canon HFG25 in water	Derived from CAL	1080	1920	0.0026000000	0.0026000000	-0.0696997163	0.0753138869	5.5350724943	0.0013682615	0.0005090440	0.0000000000	-0.0010959440	0.0008293040	0.0000000000	0.0001676137	324.5873572593	0.0000000000	0.0000000000	0.0139898885	9.3687112366	-4.1961565453	mm
NCB677	0	GoPro Hero3 Black Medium Water	Derived from CAL	1080	1920	0.0024700000	0.0024700000	-0.0176061506	-0.0172500716	3.7152545880	-0.0089743882	0.0008714535	0.0000000000	-0.0002293309	-0.0006352663	0.0000000000	0.0007707446	-347.8217272517	0.0000000000	0.0000000000	-0.2248236124	-7.7963497613	-0.0520005018	mm
NCB677	1	GoPro Hero3 Black Medium Water	Derived from CAL	1080	1920	0.0024700000	0.0024700000	0.0895174414	-0.0158847901	3.6927694799	-0.0087888917	0.0008287083	0.0000000000	0.0002539718	-0.0000341550	0.0000000000	0.0007915939	347.8217272517	0.0000000000	0.0000000000	0.2248236124	7.8762775554	0.9932364367	mm
NCB697	0	GoPro Hero3 Silver Medium Water	Derived from CAL	1080	1920	0.0026000000	0.0026000000	0.1026846655	-0.0432392345	4.3206017283	-0.0061329176	0.0003520559	0.0000000000	0.0002442949	0.0000364444	0.0000000000	-0.0073594687	-347.4007933492	0.0000000000	0.0000000000	0.2154816352	-7.0656382422	0.5719235748	mm
NCB697	1	GoPro Hero3 Silver Medium Water	Derived from CAL	1080	1920	0.0026000000	0.0026000000	0.0055290442	-0.0328827082	4.3200601594	-0.0058191532	0.0002898287	0.0000000000	-0.0001023476	-0.0005678017	0.0000000000	-0.0071671858	347.4007933492	0.0000000000	0.0000000000	-0.2154816352	9.4739250793	0.0403937071	mm
NCB699	0	GoPro Hero3 Black Medium Water	Derived from CAL	1080	1920	0.0024700000	0.0024700000	0.0310017009	0.0130221753	3.6903709599	-0.0074965500	0.0001591903	0.0000000000	-0.0000471062	0.0001195355	0.0000000000	0.0005149438	-349.2307784113	0.0000000000	0.0000000000	-0.1417244956	-7.0792977368	2.2972066829	mm
NCB699	1	GoPro Hero3 Black Medium Water	Derived from CAL	1080	1920	0.0024700000	0.0024700000	0.0310879825	-0.0085132954	3.6986884891	-0.0081976473	0.0005517509	0.0000000000	0.0003969596	-0.0000335448	0.0000000000	0.0005711354	349.2307784113	0.0000000000	0.0000000000	0.1417244956	8.1379910196	2.5076553208	mm
NCB711	0	GoPro Hero3 Black Medium Water	Derived from CAL	1080	1920	0.0024700000	0.0024700000	0.0040048377	0.0438672063	3.6700507021	-0.0089762373	0.0009509481	0.0000000000	0.0000978741	0.0001685487	0.0000000000	0.0007564149	-313.0498283570	0.0000000000	0.0000000000	1.0132092288	-10.0184256096	2.2479208651	mm
NCB711	1	GoPro Hero3 Black Medium Water	Derived from CAL	1080	1920	0.0024700000	0.0024700000	0.1031849826	-0.0101755676	3.6835835930	-0.0089402579	0.0011451371	0.0000000000	-0.0001554879	0.0002316417	0.0000000000	0.0007499959	313.0498283570	0.0000000000	0.0000000000	-1.0132092288	7.7913029886	0.9153234039	mm
NCB613	0	GoPro Hero3 Silver Medium Water	Derived from CAL	1080	1920	0.0026000000	0.0026000000	0.1026846655	-0.0432392345	4.3206017283	-0.0061329176	0.0003520559	0.0000000000	0.0002442949	0.0000364444	0.0000000000	-0.0073594687	-347.4007933492	0.0000000000	0.0000000000	0.2154816352	-7.0656382422	0.5719235748	mm
NCB613	1	GoPro Hero3 Silver Medium Water	Derived from CAL	1080	1920	0.0026000000	0.0026000000	0.0055290442	-0.0328827082	4.3200601594	-0.0058191532	0.0002898287	0.0000000000	-0.0001023476	-0.0005678017	0.0000000000	-0.0071671858	347.4007933492	0.0000000000	0.0000000000	-0.2154816352	9.4739250793	0.0403937071	mm
NCB634	0	GoPro Hero3 Black Medium Water	Derived from CAL	1080	1920	0.0024700000	0.0024700000	-0.0176061506	-0.0172500716	3.7152545880	-0.0089743882	0.0008714535	0.0000000000	-0.0002293309	-0.0006352663	0.0000000000	0.0007707446	-347.8217272517	0.0000000000	0.0000000000	-0.2248236124	-7.7963497613	-0.0520005018	mm
NCB634	1	GoPro Hero3 Black Medium Water	Derived from CAL	1080	1920	0.0024700000	0.0024700000	0.0895174414	-0.0158847901	3.6927694799	-0.0087888917	0.0008287083	0.0000000000	0.0002539718	-0.0000341550	0.0000000000	0.0007915939	347.8217272517	0.0000000000	0.0000000000	0.2248236124	7.8762775554	0.9932364367	mm
NCB639	0	GoPro Hero3 Black Medium Water	Derived from CAL	1080	1920	0.0024700000	0.0024700000	-0.0413818867	-0.0186042093	3.7106085495	-0.0082627825	0.0007963427	0.0000000000	0.0000899793	0.0002151756	0.0000000000	0.0009116845	-347.6091225454	0.0000000000	0.0000000000	-0.3573770337	-7.1489030793	-1.2105543873	mm
NCB639	1	GoPro Hero3 Black Medium Water	Derived from CAL	1080	1920	0.0024700000	0.0024700000	0.0419689601	0.0055618302	3.7099096063	-0.0081659262	0.0006169094	0.0000000000	0.0001680108	-0.0000075191	0.0000000000	0.0007311472	347.6091225454	0.0000000000	0.0000000000	0.3573770337	7.6523735725	-1.7726302718	mm
NCB689	0	Canon HFG25 in water	Derived from CAL	1080	1920	0.0026000000	0.0026000000	-0.0555618023	0.0436392025	5.5454157201	-0.0000212496	0.0009400573	0.0000000000	-0.0007840628	0.0004758996	0.0000000000	0.0007065872	-323.1513403135	0.0000000000	0.0000000000	0.2798299619	-7.5064801133	-0.1035157645	mm
NCB689	1	Canon HFG25 in water	Derived from CAL	1080	1920	0.0026000000	0.0026000000	-0.0002153253	0.0861362463	5.5419224533	0.0017785864	0.0003361709	0.0000000000	-0.0001209121	0.0003542920	0.0000000000	-0.0005340663	323.1513403135	0.0000000000	0.0000000000	-0.2798299619	8.5284180271	4.4817370511	mm
NCB642	0	Canon HFG25 in water	Derived from CAL	1080	1920	0.0026000000	0.0026000000	-0.0555618023	0.0436392025	5.5454157201	-0.0000212496	0.0009400573	0.0000000000	-0.0007840628	0.0004758996	0.0000000000	0.0007065872	-323.1513403135	0.0000000000	0.0000000000	0.2798299619	-7.5064801133	-0.1035157645	mm
NCB642	1	Canon HFG25 in water	Derived from CAL	1080	1920	0.0026000000	0.0026000000	-0.0002153253	0.0861362463	5.5419224533	0.0017785864	0.0003361709	0.0000000000	-0.0001209121	0.0003542920	0.0000000000	-0.0005340663	323.1513403135	0.0000000000	0.0000000000	-0.2798299619	8.5284180271	4.4817370511	mm
NCB687	0			0	0	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	mm
NCB687	1			0	0	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	mm
NCB619	0	GoPro Hero3 Black Medium Water	Derived from CAL	1080	1920	0.0024700000	0.0024700000	-0.0413818867	-0.0186042093	3.7106085495	-0.0082627825	0.0007963427	0.0000000000	0.0000899793	0.0002151756	0.0000000000	0.0009116845	-347.6091225454	0.0000000000	0.0000000000	-0.3573770337	-7.1489030793	-1.2105543873	mm
NCB619	1	GoPro Hero3 Black Medium Water	Derived from CAL	1080	1920	0.0024700000	0.0024700000	0.0419689601	0.0055618302	3.7099096063	-0.0081659262	0.0006169094	0.0000000000	0.0001680108	-0.0000075191	0.0000000000	0.0007311472	347.6091225454	0.0000000000	0.0000000000	0.3573770337	7.6523735725	-1.7726302718	mm
NCB692	0			0	0	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	mm
NCB692	1			0	0	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	mm
NCB655	0	GoPro Hero3 Black Medium Water	Derived from CAL	1080	1920	0.0024700000	0.0024700000	0.0310017009	0.0130221753	3.6903709599	-0.0074965500	0.0001591903	0.0000000000	-0.0000471062	0.0001195355	0.0000000000	0.0005149438	-349.2307784113	0.0000000000	0.0000000000	-0.1417244956	-7.0792977368	2.2972066829	mm
NCB655	1	GoPro Hero3 Black Medium Water	Derived from CAL	1080	1920	0.0024700000	0.0024700000	0.0310879825	-0.0085132954	3.6986884891	-0.0081976473	0.0005517509	0.0000000000	0.0003969596	-0.0000335448	0.0000000000	0.0005711354	349.2307784113	0.0000000000	0.0000000000	0.1417244956	8.1379910196	2.5076553208	mm
NCB686	0	Canon HFG25 in water	Derived from CAL	1080	1920	0.0026000000	0.0026000000	-0.0502108585	0.0698943238	5.5442877448	0.0013669093	0.0006000012	0.0000000000	-0.0009201681	0.0006216933	0.0000000000	0.0000331761	-324.1700944482	0.0000000000	0.0000000000	-0.3885797512	-7.2570688208	1.1731009026	mm
NCB686	1	Canon HFG25 in water	Derived from CAL	1080	1920	0.0026000000	0.0026000000	-0.0506815345	0.0686338657	5.5375043009	0.0007168677	0.0006695891	0.0000000000	-0.0010046026	0.0002431304	0.0000000000	0.0004493539	324.1700944482	0.0000000000	0.0000000000	0.3885797512	9.2863201352	-1.4931887165	mm
NCB715	0	GoPro Hero3 Black Medium Water	Derived from CAL	1080	1920	0.0024700000	0.0024700000	-0.0176061506	-0.0172500716	3.7152545880	-0.0089743882	0.0008714535	0.0000000000	-0.0002293309	-0.0006352663	0.0000000000	0.0007707446	-347.8217272517	0.0000000000	0.0000000000	-0.2248236124	-7.7963497613	-0.0520005018	mm
NCB715	1	GoPro Hero3 Black Medium Water	Derived from CAL	1080	1920	0.0024700000	0.0024700000	0.0895174414	-0.0158847901	3.6927694799	-0.0087888917	0.0008287083	0.0000000000	0.0002539718	-0.0000341550	0.0000000000	0.0007915939	347.8217272517	0.0000000000	0.0000000000	0.2248236124	7.8762775554	0.9932364367	mm
NCB614	0	GoPro Hero3 Black Medium Water	Derived from CAL	1080	1920	0.0024700000	0.0024700000	-0.0176061506	-0.0172500716	3.7152545880	-0.0089743882	0.0008714535	0.0000000000	-0.0002293309	-0.0006352663	0.0000000000	0.0007707446	-347.8217272517	0.0000000000	0.0000000000	-0.2248236124	-7.7963497613	-0.0520005018	mm
NCB614	1	GoPro Hero3 Black Medium Water	Derived from CAL	1080	1920	0.0024700000	0.0024700000	0.0895174414	-0.0158847901	3.6927694799	-0.0087888917	0.0008287083	0.0000000000	0.0002539718	-0.0000341550	0.0000000000	0.0007915939	347.8217272517	0.0000000000	0.0000000000	0.2248236124	7.8762775554	0.9932364367	mm
NCB611	0	GoPro Hero3 Black Medium Water	Derived from CAL	1080	1920	0.0024700000	0.0024700000	0.0026447549	0.0448481639	3.6679996030	-0.0087336163	0.0008903792	0.0000000000	0.0001371664	0.0002520591	0.0000000000	0.0007080216	-313.3670571556	0.0000000000	0.0000000000	1.0265120033	-9.9020818314	2.2772755231	mm
NCB611	1	GoPro Hero3 Black Medium Water	Derived from CAL	1080	1920	0.0024700000	0.0024700000	0.0997412831	-0.0101068070	3.6836508706	-0.0087798658	0.0011007678	0.0000000000	-0.0002267751	0.0002332958	0.0000000000	0.0007360712	313.3670571556	0.0000000000	0.0000000000	-1.0265120033	7.9669485630	0.9364251288	mm
NCB685	0	Canon HFG25 in water	Derived from CAL	1080	1920	0.0026000000	0.0026000000	-0.0502108585	0.0698943238	5.5442877448	0.0013669093	0.0006000012	0.0000000000	-0.0009201681	0.0006216933	0.0000000000	0.0000331761	-324.1700944482	0.0000000000	0.0000000000	-0.3885797512	-7.2570688208	1.1731009026	mm
NCB685	1	Canon HFG25 in water	Derived from CAL	1080	1920	0.0026000000	0.0026000000	-0.0506815345	0.0686338657	5.5375043009	0.0007168677	0.0006695891	0.0000000000	-0.0010046026	0.0002431304	0.0000000000	0.0004493539	324.1700944482	0.0000000000	0.0000000000	0.3885797512	9.2863201352	-1.4931887165	mm
NCB684	0	Canon HFG25 in water	Derived from CAL	1080	1920	0.0026000000	0.0026000000	-0.0476852543	0.0749074207	5.5590604604	0.0007437850	0.0007775351	0.0000000000	-0.0006132331	0.0009852247	0.0000000000	-0.0000199238	-324.5873572593	0.0000000000	0.0000000000	-0.0139898885	-7.8262452817	1.2291598425	mm
NCB684	1	Canon HFG25 in water	Derived from CAL	1080	1920	0.0026000000	0.0026000000	-0.0696997163	0.0753138869	5.5350724943	0.0013682615	0.0005090440	0.0000000000	-0.0010959440	0.0008293040	0.0000000000	0.0001676137	324.5873572593	0.0000000000	0.0000000000	0.0139898885	9.3687112366	-4.1961565453	mm
NCB723	0	GoPro Hero3 Black Medium Water	Derived from CAL	1080	1920	0.0024700000	0.0024700000	-0.0662095208	0.0266365364	3.6799597962	-0.0086396128	0.0007050332	0.0000000000	-0.0001194317	0.0001733183	0.0000000000	0.0002060995	-314.8026520640	0.0000000000	0.0000000000	-0.2108512958	-6.7947444424	2.1664771469	mm
NCB723	1	GoPro Hero3 Black Medium Water	Derived from CAL	1080	1920	0.0024700000	0.0024700000	0.0361755706	-0.0209722949	3.6758633728	-0.0083615880	0.0006378123	0.0000000000	0.0001844562	0.0000462057	0.0000000000	0.0005421650	314.8026520640	0.0000000000	0.0000000000	0.2108512958	7.4973332007	0.6879689065	mm
NCB636	0	GoPro Hero3 Black Medium Water	Derived from CAL	1080	1920	0.0024700000	0.0024700000	0.0310017009	0.0130221753	3.6903709599	-0.0074965500	0.0001591903	0.0000000000	-0.0000471062	0.0001195355	0.0000000000	0.0005149438	-349.2307784113	0.0000000000	0.0000000000	-0.1417244956	-7.0792977368	2.2972066829	mm
NCB636	1	GoPro Hero3 Black Medium Water	Derived from CAL	1080	1920	0.0024700000	0.0024700000	0.0310879825	-0.0085132954	3.6986884891	-0.0081976473	0.0005517509	0.0000000000	0.0003969596	-0.0000335448	0.0000000000	0.0005711354	349.2307784113	0.0000000000	0.0000000000	0.1417244956	8.1379910196	2.5076553208	mm
NCB672	0	GoPro Hero3 Black Medium Water	Derived from CAL	1080	1920	0.0024700000	0.0024700000	-0.0413818867	-0.0186042093	3.7106085495	-0.0082627825	0.0007963427	0.0000000000	0.0000899793	0.0002151756	0.0000000000	0.0009116845	-347.6091225454	0.0000000000	0.0000000000	-0.3573770337	-7.1489030793	-1.2105543873	mm
NCB672	1	GoPro Hero3 Black Medium Water	Derived from CAL	1080	1920	0.0024700000	0.0024700000	0.0419689601	0.0055618302	3.7099096063	-0.0081659262	0.0006169094	0.0000000000	0.0001680108	-0.0000075191	0.0000000000	0.0007311472	347.6091225454	0.0000000000	0.0000000000	0.3573770337	7.6523735725	-1.7726302718	mm
NCB656	0	GoPro Hero3 Black Medium Water	Derived from CAL	1080	1920	0.0024700000	0.0024700000	0.0310017009	0.0130221753	3.6903709599	-0.0074965500	0.0001591903	0.0000000000	-0.0000471062	0.0001195355	0.0000000000	0.0005149438	-349.2307784113	0.0000000000	0.0000000000	-0.1417244956	-7.0792977368	2.2972066829	mm
NCB656	1	GoPro Hero3 Black Medium Water	Derived from CAL	1080	1920	0.0024700000	0.0024700000	0.0310879825	-0.0085132954	3.6986884891	-0.0081976473	0.0005517509	0.0000000000	0.0003969596	-0.0000335448	0.0000000000	0.0005711354	349.2307784113	0.0000000000	0.0000000000	0.1417244956	8.1379910196	2.5076553208	mm
NCB673	0			0	0	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	mm
NCB673	1			0	0	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	mm
NCB725	0	Canon HFG25 in water	Derived from CAL	1080	1920	0.0026000000	0.0026000000	-0.0502108585	0.0698943238	5.5442877448	0.0013669093	0.0006000012	0.0000000000	-0.0009201681	0.0006216933	0.0000000000	0.0000331761	-324.1700944482	0.0000000000	0.0000000000	-0.3885797512	-7.2570688208	1.1731009026	mm
NCB725	1	Canon HFG25 in water	Derived from CAL	1080	1920	0.0026000000	0.0026000000	-0.0506815345	0.0686338657	5.5375043009	0.0007168677	0.0006695891	0.0000000000	-0.0010046026	0.0002431304	0.0000000000	0.0004493539	324.1700944482	0.0000000000	0.0000000000	0.3885797512	9.2863201352	-1.4931887165	mm
NCB693	0			0	0	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	mm
NCB693	1			0	0	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	mm
NCB629	0	Canon HFG25 in water	Derived from CAL	1080	1920	0.0026000000	0.0026000000	-0.0555618023	0.0436392025	5.5454157201	-0.0000212496	0.0009400573	0.0000000000	-0.0007840628	0.0004758996	0.0000000000	0.0007065872	-323.1513403135	0.0000000000	0.0000000000	0.2798299619	-7.5064801133	-0.1035157645	mm
NCB629	1	Canon HFG25 in water	Derived from CAL	1080	1920	0.0026000000	0.0026000000	-0.0002153253	0.0861362463	5.5419224533	0.0017785864	0.0003361709	0.0000000000	-0.0001209121	0.0003542920	0.0000000000	-0.0005340663	323.1513403135	0.0000000000	0.0000000000	-0.2798299619	8.5284180271	4.4817370511	mm
NCB626	0	Canon HFG25 in water	Derived from CAL	1080	1920	0.0026000000	0.0026000000	-0.0502108585	0.0698943238	5.5442877448	0.0013669093	0.0006000012	0.0000000000	-0.0009201681	0.0006216933	0.0000000000	0.0000331761	-324.1700944482	0.0000000000	0.0000000000	-0.3885797512	-7.2570688208	1.1731009026	mm
NCB626	1	Canon HFG25 in water	Derived from CAL	1080	1920	0.0026000000	0.0026000000	-0.0506815345	0.0686338657	5.5375043009	0.0007168677	0.0006695891	0.0000000000	-0.0010046026	0.0002431304	0.0000000000	0.0004493539	324.1700944482	0.0000000000	0.0000000000	0.3885797512	9.2863201352	-1.4931887165	mm
NCB606	0	Canon HFG25 in water	Derived from CAL	1080	1920	0.0026000000	0.0026000000	-0.0502108585	0.0698943238	5.5442877448	0.0013669093	0.0006000012	0.0000000000	-0.0009201681	0.0006216933	0.0000000000	0.0000331761	-324.1700944482	0.0000000000	0.0000000000	-0.3885797512	-7.2570688208	1.1731009026	mm
NCB606	1	Canon HFG25 in water	Derived from CAL	1080	1920	0.0026000000	0.0026000000	-0.0506815345	0.0686338657	5.5375043009	0.0007168677	0.0006695891	0.0000000000	-0.0010046026	0.0002431304	0.0000000000	0.0004493539	324.1700944482	0.0000000000	0.0000000000	0.3885797512	9.2863201352	-1.4931887165	mm
NCB667	0	Canon HFG25 in water	Derived from CAL	1080	1920	0.0026000000	0.0026000000	-0.0476852543	0.0749074207	5.5590604604	0.0007437850	0.0007775351	0.0000000000	-0.0006132331	0.0009852247	0.0000000000	-0.0000199238	-324.5873572593	0.0000000000	0.0000000000	-0.0139898885	-7.8262452817	1.2291598425	mm
NCB667	1	Canon HFG25 in water	Derived from CAL	1080	1920	0.0026000000	0.0026000000	-0.0696997163	0.0753138869	5.5350724943	0.0013682615	0.0005090440	0.0000000000	-0.0010959440	0.0008293040	0.0000000000	0.0001676137	324.5873572593	0.0000000000	0.0000000000	0.0139898885	9.3687112366	-4.1961565453	mm
NCB645	0	Canon HFG25 in water	Derived from CAL	1080	1920	0.0026000000	0.0026000000	-0.0502108585	0.0698943238	5.5442877448	0.0013669093	0.0006000012	0.0000000000	-0.0009201681	0.0006216933	0.0000000000	0.0000331761	-324.1700944482	0.0000000000	0.0000000000	-0.3885797512	-7.2570688208	1.1731009026	mm
NCB645	1	Canon HFG25 in water	Derived from CAL	1080	1920	0.0026000000	0.0026000000	-0.0506815345	0.0686338657	5.5375043009	0.0007168677	0.0006695891	0.0000000000	-0.0010046026	0.0002431304	0.0000000000	0.0004493539	324.1700944482	0.0000000000	0.0000000000	0.3885797512	9.2863201352	-1.4931887165	mm
NCB698	0	GoPro Hero3 Black Medium Water	Derived from CAL	1080	1920	0.0024700000	0.0024700000	-0.0413818867	-0.0186042093	3.7106085495	-0.0082627825	0.0007963427	0.0000000000	0.0000899793	0.0002151756	0.0000000000	0.0009116845	-347.6091225454	0.0000000000	0.0000000000	-0.3573770337	-7.1489030793	-1.2105543873	mm
NCB698	1	GoPro Hero3 Black Medium Water	Derived from CAL	1080	1920	0.0024700000	0.0024700000	0.0419689601	0.0055618302	3.7099096063	-0.0081659262	0.0006169094	0.0000000000	0.0001680108	-0.0000075191	0.0000000000	0.0007311472	347.6091225454	0.0000000000	0.0000000000	0.3573770337	7.6523735725	-1.7726302718	mm
NCB651	0	GoPro Hero3 Black Medium Water	Derived from CAL	1080	1920	0.0024700000	0.0024700000	0.0026447549	0.0448481639	3.6679996030	-0.0087336163	0.0008903792	0.0000000000	0.0001371664	0.0002520591	0.0000000000	0.0007080216	-313.3670571556	0.0000000000	0.0000000000	1.0265120033	-9.9020818314	2.2772755231	mm
NCB651	1	GoPro Hero3 Black Medium Water	Derived from CAL	1080	1920	0.0024700000	0.0024700000	0.0997412831	-0.0101068070	3.6836508706	-0.0087798658	0.0011007678	0.0000000000	-0.0002267751	0.0002332958	0.0000000000	0.0007360712	313.3670571556	0.0000000000	0.0000000000	-1.0265120033	7.9669485630	0.9364251288	mm
NCB617	0	GoPro Hero3 Black Medium Water	Derived from CAL	1080	1920	0.0024700000	0.0024700000	-0.0176061506	-0.0172500716	3.7152545880	-0.0089743882	0.0008714535	0.0000000000	-0.0002293309	-0.0006352663	0.0000000000	0.0007707446	-347.8217272517	0.0000000000	0.0000000000	-0.2248236124	-7.7963497613	-0.0520005018	mm
NCB617	1	GoPro Hero3 Black Medium Water	Derived from CAL	1080	1920	0.0024700000	0.0024700000	0.0895174414	-0.0158847901	3.6927694799	-0.0087888917	0.0008287083	0.0000000000	0.0002539718	-0.0000341550	0.0000000000	0.0007915939	347.8217272517	0.0000000000	0.0000000000	0.2248236124	7.8762775554	0.9932364367	mm
NCB710	0			0	0	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	mm
NCB710	1			0	0	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	mm
NCB703	0	GoPro Hero3 Black Medium Water	Derived from CAL	1080	1920	0.0024700000	0.0024700000	-0.0662095208	0.0266365364	3.6799597962	-0.0086396128	0.0007050332	0.0000000000	-0.0001194317	0.0001733183	0.0000000000	0.0002060995	-314.8026520640	0.0000000000	0.0000000000	-0.2108512958	-6.7947444424	2.1664771469	mm
NCB703	1	GoPro Hero3 Black Medium Water	Derived from CAL	1080	1920	0.0024700000	0.0024700000	0.0361755706	-0.0209722949	3.6758633728	-0.0083615880	0.0006378123	0.0000000000	0.0001844562	0.0000462057	0.0000000000	0.0005421650	314.8026520640	0.0000000000	0.0000000000	0.2108512958	7.4973332007	0.6879689065	mm
NCB658	0	GoPro Hero3 Silver Medium Water	Derived from CAL	1080	1920	0.0026000000	0.0026000000	0.1026846655	-0.0432392345	4.3206017283	-0.0061329176	0.0003520559	0.0000000000	0.0002442949	0.0000364444	0.0000000000	-0.0073594687	-347.4007933492	0.0000000000	0.0000000000	0.2154816352	-7.0656382422	0.5719235748	mm
NCB658	1	GoPro Hero3 Silver Medium Water	Derived from CAL	1080	1920	0.0026000000	0.0026000000	0.0055290442	-0.0328827082	4.3200601594	-0.0058191532	0.0002898287	0.0000000000	-0.0001023476	-0.0005678017	0.0000000000	-0.0071671858	347.4007933492	0.0000000000	0.0000000000	-0.2154816352	9.4739250793	0.0403937071	mm
NCB652	0	GoPro Hero3 Black Medium Water	Derived from CAL	1080	1920	0.0024700000	0.0024700000	-0.0413818867	-0.0186042093	3.7106085495	-0.0082627825	0.0007963427	0.0000000000	0.0000899793	0.0002151756	0.0000000000	0.0009116845	-347.6091225454	0.0000000000	0.0000000000	-0.3573770337	-7.1489030793	-1.2105543873	mm
NCB652	1	GoPro Hero3 Black Medium Water	Derived from CAL	1080	1920	0.0024700000	0.0024700000	0.0419689601	0.0055618302	3.7099096063	-0.0081659262	0.0006169094	0.0000000000	0.0001680108	-0.0000075191	0.0000000000	0.0007311472	347.6091225454	0.0000000000	0.0000000000	0.3573770337	7.6523735725	-1.7726302718	mm
NCB620	0	GoPro Hero3 Black Medium Water	Derived from CAL	1080	1920	0.0024700000	0.0024700000	0.0026447549	0.0448481639	3.6679996030	-0.0087336163	0.0008903792	0.0000000000	0.0001371664	0.0002520591	0.0000000000	0.0007080216	-313.3670571556	0.0000000000	0.0000000000	1.0265120033	-9.9020818314	2.2772755231	mm
