Dot Point Measurements

Generated: Tuesday 24 January 2023 14:49:56

Filename	Frame	Time (mins)	Image row	Image col	Date	Location	Site #	Transect #	Latitude	Longitude	Rugosity	Depth	Collector	Fishing status	Spare	Spare	OpCode	Period	Frame info 3	Frame info 4	Frame info 5	Frame info 6	BROAD	MORPHOLOGY	TYPE	RELIEF	CODE				Radius %
20220519-1-NAKED_203_02_20220519_TOP_1_0008_0001.mp4_0035562.jpg	      0		870	1918													20220519-1-NAKED	203					Unknown								22.8
20220519-1-NAKED_203_02_20220519_TOP_1_0008_0001.mp4_0035562.jpg	      0		921	3299													20220519-1-NAKED	203					Unconsolidated	Sand	mud (fine sand)		82001015				72.9
20220519-1-NAKED_203_02_20220519_TOP_1_0008_0001.mp4_0035562.jpg	      0		869	3770													20220519-1-NAKED	203					Unconsolidated	Sand	mud (fine sand)		82001015				96.3
20220519-1-NAKED_203_02_20220519_TOP_1_0008_0001.mp4_0035562.jpg	      0		1049	3269													20220519-1-NAKED	203					Unconsolidated	Sand	mud (fine sand)		82001015				69.9
20220519-1-NAKED_203_02_20220519_TOP_1_0008_0001.mp4_0035562.jpg	      0		742	2543													20220519-1-NAKED	203					Unconsolidated	Sand	mud (fine sand)		82001015				43.5
20220519-1-NAKED_203_02_20220519_TOP_1_0008_0001.mp4_0035562.jpg	      0		627	3119													20220519-1-NAKED	203					Unconsolidated	Sand	mud (fine sand)		82001015				70.3
20220519-1-NAKED_203_02_20220519_TOP_1_0008_0001.mp4_0035562.jpg	      0		897	3372													20220519-1-NAKED	203					Unconsolidated	Sand	mud (fine sand)		82001015				76.7
20220519-1-NAKED_203_02_20220519_TOP_1_0008_0001.mp4_0035562.jpg	      0		1717	1505													20220519-1-NAKED	203					Unconsolidated	Sand	mud (fine sand)		82001015				27.7
20220519-1-NAKED_203_02_20220519_TOP_1_0008_0001.mp4_0035562.jpg	      0		1833	42													20220519-1-NAKED	203					Unconsolidated	Sand	mud (fine sand)		82001015				96.1
20220519-1-NAKED_203_02_20220519_TOP_1_0008_0001.mp4_0035562.jpg	      0		1646	1244													20220519-1-NAKED	203					Unconsolidated	Sand	mud (fine sand)		82001015				36.3
20220519-1-NAKED_203_02_20220519_TOP_1_0008_0001.mp4_0035562.jpg	      0		2023	592													20220519-1-NAKED	203					Invertebrate Complex	Complex 1							73.9
20220519-1-NAKED_203_02_20220519_TOP_1_0008_0001.mp4_0035562.jpg	      0		1699	512													20220519-1-NAKED	203					Unconsolidated	Sand	mud (fine sand)		82001015				71.7
20220519-1-NAKED_203_02_20220519_TOP_1_0008_0001.mp4_0035562.jpg	      0		1893	405													20220519-1-NAKED	203					Unconsolidated	Sand	mud (fine sand)		82001015				79.8
20220519-1-NAKED_203_02_20220519_TOP_1_0008_0001.mp4_0035562.jpg	      0		2093	912													20220519-1-NAKED	203					Unconsolidated	Sand	mud (fine sand)		82001015				62.4
20220519-1-NAKED_203_02_20220519_TOP_1_0008_0001.mp4_0035562.jpg	      0		1723	998													20220519-1-NAKED	203					Unconsolidated	Sand	mud (fine sand)		82001015				49.1
20220519-1-NAKED_203_02_20220519_TOP_1_0008_0001.mp4_0035562.jpg	      0		1594	1595													20220519-1-NAKED	203					Unconsolidated	Sand	mud (fine sand)		82001015				20.2
20220519-1-NAKED_203_02_20220519_TOP_1_0008_0001.mp4_0035562.jpg	      0		1878	305													20220519-1-NAKED	203					Unconsolidated	Sand	mud (fine sand)		82001015				84.2
20220519-1-NAKED_203_02_20220519_TOP_1_0008_0001.mp4_0035562.jpg	      0		1936	1625													20220519-1-NAKED	203					Unconsolidated	Sand	mud (fine sand)		82001015				33.4
20220519-1-NAKED_203_02_20220519_TOP_1_0008_0001.mp4_0035562.jpg	      0		1642	1046													20220519-1-NAKED	203					Unconsolidated	Sand	mud (fine sand)		82001015				45.4
20220519-1-NAKED_203_02_20220519_TOP_1_0008_0001.mp4_0035562.jpg	      0		1653	930													20220519-1-NAKED	203					Unconsolidated	Sand	mud (fine sand)		82001015				51.0
20220519-1-NAKED_203_02_20220519_TOP_1_0008_0001.mp4_0035562.jpg	      0		1620	546													20220519-1-NAKED	203					Unconsolidated	Sand	mud (fine sand)		82001015				69.1
20220519-1-NAKED_203_02_20220519_TOP_1_0008_0001.mp4_0035562.jpg	      0		1747	1331													20220519-1-NAKED	203					Unconsolidated	Sand	mud (fine sand)		82001015				35.3
20220519-1-NAKED_203_02_20220519_TOP_1_0008_0001.mp4_0035562.jpg	      0		1902	469													20220519-1-NAKED	203					Unconsolidated	Sand	mud (fine sand)		82001015				76.9
20220519-1-NAKED_203_02_20220519_TOP_1_0008_0001.mp4_0035562.jpg	      0		1849	506													20220519-1-NAKED	203					Unconsolidated	Sand	mud (fine sand)		82001015				74.3
20220519-1-NAKED_203_02_20220519_TOP_1_0008_0001.mp4_0035562.jpg	      0		1602	992													20220519-1-NAKED	203					Unconsolidated	Sand	mud (fine sand)		82001015				47.3
20220519-1-NAKED_203_02_20220519_TOP_1_0008_0001.mp4_0035562.jpg	      0		2152	1517													20220519-1-NAKED	203					Unconsolidated	Sand	mud (fine sand)		82001015				45.4
20220519-1-NAKED_203_02_20220519_TOP_1_0008_0001.mp4_0035562.jpg	      0		2088	615													20220519-1-NAKED	203					Unconsolidated	Sand	mud (fine sand)		82001015				74.5
20220519-1-NAKED_203_02_20220519_TOP_1_0008_0001.mp4_0035562.jpg	      0		2084	2472													20220519-1-NAKED	203					Unconsolidated	Sand	mud (fine sand)		82001015				47.6
20220519-1-NAKED_203_02_20220519_TOP_1_0008_0001.mp4_0035562.jpg	      0		1716	2191													20220519-1-NAKED	203					Unconsolidated	Sand	mud (fine sand)		82001015				24.4
20220519-1-NAKED_203_02_20220519_TOP_1_0008_0001.mp4_0035562.jpg	      0		2094	3585													20220519-1-NAKED	203					Unconsolidated	Sand	mud (fine sand)		82001015				92.7
20220519-1-NAKED_203_02_20220519_TOP_1_0008_0001.mp4_0035562.jpg	      0		1749	3000													20220519-1-NAKED	203					Unconsolidated	Sand	mud (fine sand)		82001015				59.0
20220519-1-NAKED_203_02_20220519_TOP_1_0008_0001.mp4_0035562.jpg	      0		1783	2855													20220519-1-NAKED	203					Unconsolidated	Sand	mud (fine sand)		82001015				53.0
20220519-1-NAKED_203_02_20220519_TOP_1_0008_0001.mp4_0035562.jpg	      0		2154	2176													20220519-1-NAKED	203					Unconsolidated	Sand	mud (fine sand)		82001015				43.7
20220519-1-NAKED_203_02_20220519_TOP_1_0008_0001.mp4_0035562.jpg	      0		1877	2534													20220519-1-NAKED	203					Unconsolidated	Sand	mud (fine sand)		82001015				42.1
20220519-1-NAKED_203_02_20220519_TOP_1_0008_0001.mp4_0035562.jpg	      0		1750	2348													20220519-1-NAKED	203					Unconsolidated	Sand	mud (fine sand)		82001015				31.0
20220519-1-NAKED_203_02_20220519_TOP_1_0008_0001.mp4_0035562.jpg	      0		2003	3444													20220519-1-NAKED	203					Unconsolidated	Sand	mud (fine sand)		82001015				84.4
20220519-1-NAKED_203_02_20220519_TOP_1_0008_0001.mp4_0035562.jpg	      0		1776	2614													20220519-1-NAKED	203					Unconsolidated	Sand	mud (fine sand)		82001015				42.3
20220519-1-NAKED_203_02_20220519_TOP_1_0008_0001.mp4_0035562.jpg	      0		1627	3373													20220519-1-NAKED	203					Unconsolidated	Sand	mud (fine sand)		82001015				75.3
20220519-1-NAKED_203_02_20220519_TOP_1_0008_0001.mp4_0035562.jpg	      0		1793	3795													20220519-1-NAKED	203					Unconsolidated	Sand	mud (fine sand)		82001015				97.7
20220519-1-NAKED_203_02_20220519_TOP_1_0008_0001.mp4_0035562.jpg	      0		1935	2744													20220519-1-NAKED	203					Unconsolidated	Sand	mud (fine sand)		82001015				52.2
20220519-1-NAKED_203_02_20220519_TOP_1_0008_0001.mp4_0035562.jpg	      0		1715	2433													20220519-1-NAKED	203					Unconsolidated	Sand	mud (fine sand)		82001015				33.1
20220519-1-NAKED_203_02_20220519_TOP_1_0008_0001.mp4_0035562.jpg	      0		1811	2754													20220519-1-NAKED	203					Unconsolidated	Sand	mud (fine sand)		82001015				49.2
20220519-1-NAKED_203_02_20220519_TOP_1_0008_0001.mp4_0035562.jpg	      0		2150	3269													20220519-1-NAKED	203					Unconsolidated	Sand	mud (fine sand)		82001015				80.0
20220519-1-NAKED_203_02_20220519_TOP_1_0008_0001.mp4_0035562.jpg	      0		2152	3236													20220519-1-NAKED	203													78.6
20220519-1-NAKED_203_02_20220519_TOP_1_0008_0001.mp4_0035562.jpg	      0		1821	2380													20220519-1-NAKED	203					Unconsolidated	Sand	mud (fine sand)		82001015				34.6
20220519-1-NAKED_203_02_20220519_TOP_1_0008_0001.mp4_0035562.jpg	      0		1872	2691													20220519-1-NAKED	203					Unconsolidated	Sand	mud (fine sand)		82001015				48.2
20220519-1-NAKED_203_02_20220519_TOP_1_0008_0001.mp4_0035562.jpg	      0		2121	3286													20220519-1-NAKED	203					Unconsolidated	Sand	mud (fine sand)		82001015				80.0
20220519-1-NAKED_207_02_20220519_TOP_1_0009_0001.mp4_0022933.jpg	      0		996	221													20220519-1-NAKED	207					Unconsolidated	Sand	mud (fine sand)		82001015				84.8
20220519-1-NAKED_207_02_20220519_TOP_1_0009_0001.mp4_0022933.jpg	      0		725	163													20220519-1-NAKED	207					Unconsolidated	Sand	mud (fine sand)		82001015				91.3
20220519-1-NAKED_207_02_20220519_TOP_1_0009_0001.mp4_0022933.jpg	      0		677	465													20220519-1-NAKED	207					Unconsolidated	Sand	mud (fine sand)		82001015				78.3
20220519-1-NAKED_207_02_20220519_TOP_1_0009_0001.mp4_0022933.jpg	      0		950	602													20220519-1-NAKED	207					Unconsolidated	Sand	mud (fine sand)		82001015				67.0
20220519-1-NAKED_207_02_20220519_TOP_1_0009_0001.mp4_0022933.jpg	      0		1048	450													20220519-1-NAKED	207					Unconsolidated	Sand	mud (fine sand)		82001015				73.1
20220519-1-NAKED_207_02_20220519_TOP_1_0009_0001.mp4_0022933.jpg	      0		569	258													20220519-1-NAKED	207					Unconsolidated	Sand	mud (fine sand)		82001015				89.9
20220519-1-NAKED_207_02_20220519_TOP_1_0009_0001.mp4_0022933.jpg	      0		997	1720													20220519-1-NAKED	207					Unconsolidated	Sand	mud (fine sand)		82001015				19.4
20220519-1-NAKED_207_02_20220519_TOP_1_0009_0001.mp4_0022933.jpg	      0		867	290													20220519-1-NAKED	207					Unconsolidated	Sand	mud (fine sand)		82001015				83.1
20220519-1-NAKED_207_02_20220519_TOP_1_0009_0001.mp4_0022933.jpg	      0		645	81													20220519-1-NAKED	207					Unconsolidated	Sand	mud (fine sand)		82001015				96.5
20220519-1-NAKED_207_02_20220519_TOP_1_0009_0001.mp4_0022933.jpg	      0		580	318													20220519-1-NAKED	207					Unconsolidated	Sand	mud (fine sand)		82001015				87.0
20220519-1-NAKED_207_02_20220519_TOP_1_0009_0001.mp4_0022933.jpg	      0		914	1882													20220519-1-NAKED	207					Unconsolidated	Sand	mud (fine sand)		82001015				21.6
20220519-1-NAKED_207_02_20220519_TOP_1_0009_0001.mp4_0022933.jpg	      0		772	1372													20220519-1-NAKED	207					Unconsolidated	Sand	mud (fine sand)		82001015				38.5
20220519-1-NAKED_207_02_20220519_TOP_1_0009_0001.mp4_0022933.jpg	      0		1038	1107													20220519-1-NAKED	207					Unconsolidated	Sand	mud (fine sand)		82001015				41.9
20220519-1-NAKED_207_02_20220519_TOP_1_0009_0001.mp4_0022933.jpg	      0		1014	1854													20220519-1-NAKED	207					Unconsolidated	Sand	mud (fine sand)		82001015				16.7
20220519-1-NAKED_207_02_20220519_TOP_1_0009_0001.mp4_0022933.jpg	      0		545	1121													20220519-1-NAKED	207					Open Water								55.3
20220519-1-NAKED_207_02_20220519_TOP_1_0009_0001.mp4_0022933.jpg	      0		570	717													20220519-1-NAKED	207					Unconsolidated	Sand	mud (fine sand)		82001015				70.0
20220519-1-NAKED_207_02_20220519_TOP_1_0009_0001.mp4_0022933.jpg	      0		988	121													20220519-1-NAKED	207					Unconsolidated	Sand	mud (fine sand)		82001015				89.8
20220519-1-NAKED_207_02_20220519_TOP_1_0009_0001.mp4_0022933.jpg	      0		732	1399													20220519-1-NAKED	207					Unconsolidated	Sand	mud (fine sand)		82001015				39.2
20220519-1-NAKED_207_02_20220519_TOP_1_0009_0001.mp4_0022933.jpg	      0		698	306													20220519-1-NAKED	207					Unconsolidated	Sand	mud (fine sand)		82001015				85.1
20220519-1-NAKED_207_02_20220519_TOP_1_0009_0001.mp4_0022933.jpg	      0		836	539													20220519-1-NAKED	207					Unconsolidated	Sand	mud (fine sand)		82001015				71.9
20220519-1-NAKED_207_02_20220519_TOP_1_0009_0001.mp4_0022933.jpg	      0		663	3086													20220519-1-NAKED	207					Unconsolidated	Sand	mud (fine sand)		82001015				68.5
20220519-1-NAKED_207_02_20220519_TOP_1_0009_0001.mp4_0022933.jpg	      0		689	2309													20220519-1-NAKED	207					Unconsolidated	Sand	mud (fine sand)		82001015				38.9
20220519-1-NAKED_207_02_20220519_TOP_1_0009_0001.mp4_0022933.jpg	      0		811	1966													20220519-1-NAKED	207					Unconsolidated	Sand	mud (fine sand)		82001015				27.0
20220519-1-NAKED_207_02_20220519_TOP_1_0009_0001.mp4_0022933.jpg	      0		885	2941													20220519-1-NAKED	207					Unconsolidated	Sand	mud (fine sand)		82001015				57.1
20220519-1-NAKED_207_02_20220519_TOP_1_0009_0001.mp4_0022933.jpg	      0		733	2929													20220519-1-NAKED	207					Unconsolidated	Sand	mud (fine sand)		82001015				60.0
20220519-1-NAKED_207_02_20220519_TOP_1_0009_0001.mp4_0022933.jpg	      0		1060	2956													20220519-1-NAKED	207					Unconsolidated	Sand	mud (fine sand)		82001015				54.9
20220519-1-NAKED_207_02_20220519_TOP_1_0009_0001.mp4_0022933.jpg	      0		802	2483													20220519-1-NAKED	207					Unconsolidated	Sand	mud (fine sand)		82001015				40.1
20220519-1-NAKED_207_02_20220519_TOP_1_0009_0001.mp4_0022933.jpg	      0		792	3662													20220519-1-NAKED	207					Unconsolidated	Sand	mud (fine sand)		82001015				92.3
20220519-1-NAKED_207_02_20220519_TOP_1_0009_0001.mp4_0022933.jpg	      0		1050	2703													20220519-1-NAKED	207					Unconsolidated	Sand	mud (fine sand)		82001015				43.0
20220519-1-NAKED_207_02_20220519_TOP_1_0009_0001.mp4_0022933.jpg	      0		746	2090													20220519-1-NAKED	207					Unconsolidated	Sand	mud (fine sand)		82001015				31.6
20220519-1-NAKED_207_02_20220519_TOP_1_0009_0001.mp4_0022933.jpg	      0		651	3573													20220519-1-NAKED	207					Unconsolidated	Sand	mud (fine sand)		82001015				90.6
20220519-1-NAKED_207_02_20220519_TOP_1_0009_0001.mp4_0022933.jpg	      0		897	3458													20220519-1-NAKED	207					Unconsolidated	Sand	mud (fine sand)		82001015				81.1
20220519-1-NAKED_207_02_20220519_TOP_1_0009_0001.mp4_0022933.jpg	      0		991	2004													20220519-1-NAKED	207					Unconsolidated	Sand	mud (fine sand)		82001015				18.6
20220519-1-NAKED_207_02_20220519_TOP_1_0009_0001.mp4_0022933.jpg	      0		643	3143													20220519-1-NAKED	207					Unconsolidated	Sand	mud (fine sand)		82001015				71.5
20220519-1-NAKED_207_02_20220519_TOP_1_0009_0001.mp4_0022933.jpg	      0		889	3346													20220519-1-NAKED	207					Unconsolidated	Sand	mud (fine sand)		82001015				75.9
