OpCode	PointIndex	Filename	Frame	Time	Period	PeriodTime	ImageCol	ImageRow	RectWidth	RectHeight	Family	Genus	Species	Code	Number	Stage	Activity	Comment	Attribute9	Attribute10
20220519-1-NAKED	69	20220519_BOTTOM_1_0005_0001.mp4	33217	89.23609	224	0.40819	2674.21569	662.60784	0.00000	0.00000	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing			
20220519-1-NAKED	70	20220519_BOTTOM_1_0005_0001.mp4	33217	89.23609	224	0.40819	2670.68627	694.37255	0.00000	0.00000	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing			
20220519-1-NAKED	71	20220519_BOTTOM_1_0005_0001.mp4	33217	89.23609	224	0.40819	2758.52941	674.76471	0.00000	0.00000	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing			
20220519-1-NAKED	72	20220519_BOTTOM_1_0005_0001.mp4	33217	89.23609	224	0.40819	2809.11765	658.29412	0.00000	0.00000	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing			
20220519-1-NAKED	73	20220519_BOTTOM_1_0005_0001.mp4	33217	89.23609	224	0.40819	2898.92157	701.03922	0.00000	0.00000	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing			
20220519-1-NAKED	74	20220519_BOTTOM_1_0005_0001.mp4	33217	89.23609	224	0.40819	2979.31373	724.56863	0.00000	0.00000	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing			
20220519-1-NAKED	75	20220519_BOTTOM_1_0005_0001.mp4	33217	89.23609	224	0.40819	2933.03922	644.17647	0.00000	0.00000	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing			
20220519-1-NAKED	76	20220519_BOTTOM_1_0005_0001.mp4	33217	89.23609	224	0.40819	2783.62745	613.19608	0.00000	0.00000	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing			
20220519-1-NAKED	77	20220519_BOTTOM_1_0005_0001.mp4	33217	89.23609	224	0.40819	2828.49020	556.05882	0.00000	0.00000	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing			
20220519-1-NAKED	78	20220519_BOTTOM_1_0005_0001.mp4	33217	89.23609	224	0.40819	2899.07843	492.13725	0.00000	0.00000	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing			
20220519-1-NAKED	79	20220519_BOTTOM_1_0005_0001.mp4	33217	89.23609	224	0.40819	3055.15686	596.45098	0.00000	0.00000	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing			
20220519-1-NAKED	80	20220519_BOTTOM_1_0005_0001.mp4	33217	89.23609	224	0.40819	3268.11765	663.88235	0.00000	0.00000	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing			
20220519-1-NAKED	81	20220519_BOTTOM_1_0005_0001.mp4	33217	89.23609	224	0.40819	3332.82353	696.43137	0.00000	0.00000	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing			
20220519-1-NAKED	82	20220519_BOTTOM_1_0005_0001.mp4	33217	89.23609	224	0.40819	3333.60784	656.82353	0.00000	0.00000	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing			
20220519-1-NAKED	83	20220519_BOTTOM_1_0005_0001.mp4	33217	89.23609	224	0.40819	3285.76471	621.13725	0.00000	0.00000	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing			
20220519-1-NAKED	84	20220519_BOTTOM_1_0005_0001.mp4	33217	89.23609	224	0.40819	3329.84314	516.37255	0.00000	0.00000	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing			
20220519-1-NAKED	85	20220519_BOTTOM_1_0005_0001.mp4	33217	89.23609	224	0.40819	3379.25490	610.88235	0.00000	0.00000	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing			
20220519-1-NAKED	86	20220519_BOTTOM_1_0005_0001.mp4	33217	89.23609	224	0.40819	3555.29412	713.68627	0.00000	0.00000	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing			
20220519-1-NAKED	87	20220519_BOTTOM_1_0005_0001.mp4	33217	89.23609	224	0.40819	3576.86275	661.13725	0.00000	0.00000	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing			
20220519-1-NAKED	88	20220519_BOTTOM_1_0005_0001.mp4	33217	89.23609	224	0.40819	3618.43137	553.54902	0.00000	0.00000	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing			
20220519-1-NAKED	89	20220519_BOTTOM_1_0005_0001.mp4	33217	89.23609	224	0.40819	3820.00000	622.74510	0.00000	0.00000	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing			
20220519-1-NAKED	90	20220519_BOTTOM_1_0005_0001.mp4	33217	89.23609	224	0.40819	3691.76471	606.27451	0.00000	0.00000	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing			
20220519-1-NAKED	91	20220519_BOTTOM_1_0005_0001.mp4	33217	89.23609	224	0.40819	2200.00000	1294.11765	0.00000	0.00000	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing			
20220519-1-NAKED	92	20220519_BOTTOM_1_0005_0001.mp4	40759	91.33319	224	2.50528	2708.23529	72.94118	0.00000	0.00000					1	AD	Passing	???		
20220519-1-NAKED	93	20220519_BOTTOM_1_0006_0001.mp4	11934	103.31822	232	0.06256	70.58824	736.47059	0.00000	0.00000	Cirrhitidae	Paracirrhites	forsteri	37374010	1	AD	Passing			
20220519-1-NAKED	94	20220519_BOTTOM_1_0006_0001.mp4	11996	103.33545	232	0.07980	72.94118	637.64706	0.00000	0.00000	Chaetodontidae	Chaetodon	assarius	37365012	1	AD	Passing			
20220519-1-NAKED	95	20220519_BOTTOM_1_0006_0001.mp4	12081	103.35909	232	0.10344	348.23529	814.11765	0.00000	0.00000	Priacanthidae	Priacanthus	hamrur	37326005	1	AD	Passing			
20220519-1-NAKED	96	20220519_BOTTOM_1_0006_0001.mp4	13830	103.84541	232	0.58976	141.17647	767.05882	0.00000	0.00000	Cirrhitidae	Paracirrhites	forsteri	37374010	1	AD	Passing			
20220519-1-NAKED	97	20220519_BOTTOM_1_0006_0001.mp4	13830	103.84541	232	0.58976	44.70588	767.05882	0.00000	0.00000	Cirrhitidae	Paracirrhites	forsteri	37374010	1	AD	Passing			
20220519-1-NAKED	98	20220519_BOTTOM_1_0006_0001.mp4	15644	104.34980	232	1.09415	14.11765	727.05882	0.00000	0.00000	Serranidae	Pseudanthias	spp		1	AD	Passing			
20220519-1-NAKED	99	20220519_BOTTOM_1_0006_0001.mp4	15644	104.34980	232	1.09415	207.05882	691.76471	0.00000	0.00000	Serranidae	Pseudanthias	spp		1	AD	Passing			
20220519-1-NAKED	100	20220519_BOTTOM_1_0006_0001.mp4	15644	104.34980	232	1.09415	275.29412	632.94118	0.00000	0.00000	Serranidae	Pseudanthias	spp		1	AD	Passing			
20220519-1-NAKED	101	20220519_BOTTOM_1_0006_0001.mp4	17706	104.92315	232	1.66750	254.11765	670.09804	0.00000	0.00000	Cirrhitidae	Paracirrhites	forsteri	37374010	1	AD	Passing			
20220519-1-NAKED	102	20220519_BOTTOM_1_0006_0001.mp4	17706	104.92315	232	1.66750	117.64706	780.29412	0.00000	0.00000	Cirrhitidae	Paracirrhites	forsteri	37374010	1	AD	Passing			
20220519-1-NAKED	103	20220519_BOTTOM_1_0006_0001.mp4	17706	104.92315	232	1.66750	86.27451	762.25490	0.00000	0.00000	Cirrhitidae	Paracirrhites	forsteri	37374010	1	AD	Passing			
20220519-1-NAKED	104	20220519_BOTTOM_1_0006_0001.mp4	20101	105.58909	232	2.33344	588.23529	1030.58824	0.00000	0.00000	Labridae	Coris	caudimacula	37384092	1	AD	Passing			
20220519-1-NAKED	105	20220519_BOTTOM_1_0006_0001.mp4	21190	105.89190	232	2.63624	2795.29412	1002.35294	0.00000	0.00000	Pinguipedidae	Parapercis	nebulosa	37390005	1	AD	Passing			
20220519-1-NAKED	106	20220519_BOTTOM_1_0006_0001.mp4	62999	117.51712	211	0.18018	1672.94118	329.41176	0.00000	0.00000	Carangidae	Carangoides	chrysophrys	37337011	1	AD	Passing			
20220519-1-NAKED	107	20220519_BOTTOM_1_0006_0001.mp4	65812	118.29929	211	0.96235	1028.23529	214.11765	0.00000	0.00000	Carcharhinidae	Carcharhinus	albimarginatus	37018027	1	AD	Passing			
20220519-1-NAKED	108	20220519_BOTTOM_1_0006_0001.mp4	66158	118.39550	211	1.05856	225.49020	1678.74510	0.00000	0.00000	Serranidae	Pseudanthias	spp		1	AD	Passing			
20220519-1-NAKED	109	20220519_BOTTOM_1_0006_0001.mp4	66158	118.39550	211	1.05856	181.96078	1710.50980	0.00000	0.00000	Serranidae	Pseudanthias	spp		1	AD	Passing			
20220519-1-NAKED	110	20220519_BOTTOM_1_0006_0001.mp4	66158	118.39550	211	1.05856	245.09804	1725.01961	0.00000	0.00000	Serranidae	Pseudanthias	spp		1	AD	Passing			
20220519-1-NAKED	111	20220519_BOTTOM_1_0006_0001.mp4	66158	118.39550	211	1.05856	222.35294	1729.72549	0.00000	0.00000	Serranidae	Pseudanthias	spp		1	AD	Passing			
20220519-1-NAKED	112	20220519_BOTTOM_1_0006_0001.mp4	66428	118.47057	211	1.13363	2865.88235	367.05882	0.00000	0.00000	Lethrinidae	Gymnocranius	spp		1	AD	Passing			
20220519-1-NAKED	113	20220519_BOTTOM_1_0006_0001.mp4	68299	118.99082	211	1.65387	91.76471	4.70588	0.00000	0.00000					1	AD	Passing	small gymnocranius??		
20220519-1-NAKED	114	20220519_BOTTOM_1_0006_0001.mp4	68701	119.10259	211	1.76565	45.09804	1738.84314	0.00000	0.00000	Serranidae	Epinephelus	areolatus	37311009	1	AD	Passing			
20220519-1-NAKED	115	20220519_BOTTOM_1_0007_0001.mp4	1085	120.30157	211	2.96463	148.23529	1654.84314	0.00000	0.00000	Serranidae	Epinephelus	areolatus	37311009	1	AD	Passing			
20220519-1-NAKED	116	20220519_BOTTOM_1_0007_0001.mp4	57423	135.96666	226	1.37415	3014.11765	588.23529	0.00000	0.00000	Lethrinidae	Gymnocranius	spp		1	AD	Passing	check		
20220519-1-NAKED	117	20220519_BOTTOM_1_0007_0001.mp4	57697	136.04285	226	1.45034	2277.78431	747.27451	0.00000	0.00000					1	AD	Passing	also not sure		
20220519-1-NAKED	118	20220519_BOTTOM_1_0007_0001.mp4	60421	136.80027	226	2.20776	1425.88235	663.52941	0.00000	0.00000	Lethrinidae	Gymnocranius	spp		1	AD	Passing			
20220519-1-NAKED	119	20220519_BOTTOM_1_0007_0001.mp4	62992	137.51516	226	2.92264	2294.11765	621.17647	0.00000	0.00000					1	AD	Passing	???		
20220519-1-NAKED	120	20220519_BOTTOM_1_0008_0001.mp4	32375	149.00219	203	0.31976	2574.11765	769.41176	0.00000	0.00000	Nemipteridae	Pentapodus	nagasakiensis	37347012	1	AD	Passing			
20220519-1-NAKED	121	20220519_BOTTOM_1_0008_0001.mp4	32375	149.00219	203	0.31976	2416.47059	849.41176	0.00000	0.00000	Nemipteridae	Pentapodus	nagasakiensis	37347012	1	AD	Passing			
20220519-1-NAKED	122	20220519_BOTTOM_1_0008_0001.mp4	32375	149.00219	203	0.31976	2736.47059	922.35294	0.00000	0.00000	Nemipteridae	Pentapodus	nagasakiensis	37347012	1	AD	Passing			
20220519-1-NAKED	123	20220519_BOTTOM_1_0008_0001.mp4	32375	149.00219	203	0.31976	2781.17647	689.41176	0.00000	0.00000	Nemipteridae	Pentapodus	nagasakiensis	37347012	1	AD	Passing			
20220519-1-NAKED	124	20220519_BOTTOM_1_0008_0001.mp4	35979	150.00430	203	1.32188	2491.76471	1044.70588	0.00000	0.00000	Nemipteridae	Pentapodus	nagasakiensis	37347012	1	AD	Passing			
20220519-1-NAKED	125	20220519_BOTTOM_1_0008_0001.mp4	35979	150.00430	203	1.32188	2491.76471	962.35294	0.00000	0.00000	Nemipteridae	Pentapodus	nagasakiensis	37347012	1	AD	Passing			
20220519-1-NAKED	126	20220519_BOTTOM_1_0008_0001.mp4	35979	150.00430	203	1.32188	2432.94118	887.05882	0.00000	0.00000	Nemipteridae	Pentapodus	nagasakiensis	37347012	1	AD	Passing			
20220519-1-NAKED	127	20220519_BOTTOM_1_0008_0001.mp4	35979	150.00430	203	1.32188	2618.82353	858.82353	0.00000	0.00000	Nemipteridae	Pentapodus	nagasakiensis	37347012	1	AD	Passing			
20220519-1-NAKED	128	20220519_BOTTOM_1_0008_0001.mp4	35979	150.00430	203	1.32188	2357.64706	745.88235	0.00000	0.00000	Nemipteridae	Pentapodus	nagasakiensis	37347012	1	AD	Passing			
20220519-1-NAKED	129	20220519_BOTTOM_1_0008_0001.mp4	37302	150.37217	203	1.68974	2750.58824	741.17647	0.00000	0.00000	Cirrhitidae	Paracirrhites	forsteri	37374010	1	AD	Passing			
20220519-1-NAKED	130	20220519_BOTTOM_1_0009_0001.mp4	18799	165.22728	207	0.71293	2807.05882	1545.88235	0.00000	0.00000	Lethrinidae	Gymnocranius	spp		1	AD	Passing			
20220519-1-NAKED	131	20220519_BOTTOM_1_0009_0001.mp4	18799	165.22728	207	0.71293	2341.17647	1470.58824	0.00000	0.00000	Lethrinidae	Gymnocranius	spp		1	AD	Passing			
