OpCode	ImagePtPair	Index	Lx	Ly	Rx	Ry
BP_SZ_20170428_DOV	47	0	1531.00372	154.62555	1611.89591	149.86784
BP_SZ_20170428_DOV	48	0	998.06691	206.96035	1078.95911	236.69604
BP_SZ_20170428_DOV	49	0	1449.09294	370.23789	1541.26022	375.15859
BP_SZ_20170428_DOV	50	0	1289.36803	42.81938	1364.53903	52.92952
BP_SZ_20170428_DOV	51	0	1463.79926	185.75330	1464.91822	186.53084
BP_SZ_20170428_DOV	51	1	1638.37175	194.97137	1650.19703	190.69383
BP_SZ_20170428_DOV	52	0	1378.73606	348.50220	1470.33457	365.15419
BP_SZ_20170428_DOV	53	0	576.36431	228.10132	446.94796	279.86123
BP_SZ_20170428_DOV	53	1	665.28625	220.37004	533.78810	267.96696
BP_SZ_20170428_DOV	54	0	186.76580	683.92070	278.36431	719.60352
BP_SZ_20170428_DOV	55	0	176.05948	582.81938	130.85502	622.07048
BP_SZ_20170428_DOV	56	0	318.81041	770.74890	151.07807	793.34802
BP_SZ_20170428_DOV	57	0	1716.57993	591.14537	1760.59480	608.98678
BP_SZ_20170428_DOV	58	0	1275.20446	692.94714	1284.57993	719.13436
BP_SZ_20170428_DOV	58	1	1414.68401	684.02643	1427.03346	713.18722
BP_SZ_20170428_DOV	59	0	883.86617	1046.69604	576.95167	1064.53744
BP_SZ_20170428_DOV	59	1	983.79182	1052.64317	684.01487	1072.86344
BP_SZ_20170428_DOV	60	0	1621.86335	874.96689	1039.90062	902.38411
BP_SZ_20170428_DOV	61	0	975.46468	381.80617	716.13383	416.29956
BP_SZ_20170428_DOV	62	0	743.47584	355.83260	650.26394	391.12996
BP_SZ_20170428_DOV	62	1	796.71004	393.59692	704.68773	430.67841
BP_SZ_20170428_DOV	63	0	1068.17100	538.42291	829.43866	564.91189
BP_SZ_20170428_DOV	63	1	1168.09665	581.24229	936.20446	612.48899
BP_SZ_20170428_DOV	64	0	808.92193	516.21145	761.33829	559.03084
BP_SZ_20170428_DOV	65	0	464.79554	459.04626	240.55019	501.80176
BP_SZ_20170428_DOV	65	1	495.42751	525.95154	267.31599	566.32819
BP_SZ_20170428_DOV	66	0	662.60223	468.63436	668.55019	507.88546
BP_SZ_20170428_DOV	67	0	717.32342	530.48458	817.24907	567.35683
BP_SZ_20170428_DOV	68	0	233.15985	371.10132	17.84387	427.00441
BP_SZ_20170428_DOV	68	1	416.35688	409.16300	210.55762	453.17181
BP_SZ_20170428_DOV	69	0	1225.27881	535.24229	1144.38662	564.97797
BP_SZ_20170428_DOV	69	1	1381.11524	563.78855	1299.03346	588.76652
BP_SZ_20170428_DOV	70	0	1408.39752	867.81457	1346.38509	902.38411
BP_SZ_20170428_DOV	70	1	1485.91304	920.26490	1434.63354	956.02649
BP_SZ_20170428_DOV	71	0	284.31227	548.32599	309.29368	587.57709
BP_SZ_20170428_DOV	71	1	421.11524	573.30396	437.76952	613.74449
BP_SZ_20170428_DOV	72	0	465.03106	694.25166	447.34161	728.40397
BP_SZ_20170428_DOV	72	1	580.11180	677.86093	541.25466	709.92715
BP_SZ_20170428_DOV	73	0	567.65217	569.80132	473.44099	604.37086
BP_SZ_20170428_DOV	74	0	575.89591	561.45595	437.49442	596.48018
BP_SZ_20170428_DOV	74	1	768.90706	613.79075	613.25651	644.35463
BP_SZ_20170428_DOV	75	0	293.29193	747.08609	261.32919	776.67550
BP_SZ_20170428_DOV	75	1	449.81366	752.45033	415.16770	781.74172
BP_SZ_20170428_DOV	76	0	687.49068	825.18543	427.31056	850.89404
BP_SZ_20170428_DOV	76	1	844.60870	766.47682	605.00000	793.37748
BP_SZ_20170428_DOV	77	0	1315.37888	841.58940	771.57764	865.43046
BP_SZ_20170428_DOV	77	1	1386.93168	812.98013	861.01863	841.58940
BP_SZ_20170428_DOV	78	0	1434.63354	888.07947	936.14907	923.84106
BP_SZ_20170428_DOV	78	1	1551.50311	954.83444	1049.44099	983.44371
BP_SZ_20170428_DOV	79	0	785.88820	1016.82119	515.18012	1032.31788
BP_SZ_20170428_DOV	79	1	1049.44099	1023.97351	790.65839	1051.39073
BP_SZ_20170428_DOV	80	0	834.78261	898.80795	741.76398	917.88079
BP_SZ_20170428_DOV	81	0	720.29814	992.98013	620.12422	1010.86093
BP_SZ_20170428_DOV	82	0	895.60248	1009.66887	723.87578	1031.12583
BP_SZ_20170428_DOV	83	0	542.60870	463.70861	426.93168	509.00662
BP_SZ_20170428_DOV	84	0	1239.39752	1001.02649	1039.32298	1035.29801
BP_SZ_20170428_DOV	84	1	1357.75776	968.24503	1165.43478	1004.30464
BP_SZ_20170428_DOV	85	0	567.11801	570.20530	357.80745	606.74172
BP_SZ_20170428_DOV	85	1	625.85093	579.14570	410.87578	613.59603
BP_SZ_20170428_DOV	86	0	718.39752	472.51656	560.41615	508.66887
BP_SZ_20170428_DOV	86	1	929.77640	546.12583	753.90683	575.72185
BP_SZ_20170428_DOV	87	0	1132.32298	969.13907	821.61491	997.74834
BP_SZ_20170428_DOV	87	1	1166.01242	1046.92053	835.62733	1075.52980
BP_SZ_20170428_DOV	88	0	271.29814	472.86093	318.07453	516.35099
BP_SZ_20170428_DOV	88	1	355.67081	450.21192	387.83851	496.68212
BP_SZ_20170428_DOV	89	0	188.42236	556.68874	45.31677	594.83444
BP_SZ_20170428_DOV	89	1	281.44099	538.80795	132.37267	578.14570
BP_SZ_20170428_DOV	90	0	1545.54037	841.58940	1307.03106	884.50331
BP_SZ_20170428_DOV	90	1	1733.96273	990.59603	1458.48447	1031.12583
BP_SZ_20170428_DOV	91	0	1772.12422	362.38411	1753.04348	358.80795
BP_SZ_20170428_DOV	92	0	1091.18012	826.09272	887.25466	855.89404
BP_SZ_20170428_DOV	92	1	1222.36025	817.74834	1024.39752	845.16556
BP_SZ_20170428_DOV	93	0	1098.33540	151.39073	401.88820	177.61589
BP_SZ_20170428_DOV	93	1	1173.46584	234.83444	478.21118	270.59603
BP_SZ_20170428_DOV	94	0	991.00621	635.36424	274.28571	661.58940
BP_SZ_20170428_DOV	95	0	884.86957	747.41722	454.36025	762.91391
BP_SZ_20170428_DOV	96	0	1855.60248	654.43709	1497.83851	679.47020
BP_SZ_20170428_DOV	97	0	741.76398	876.15894	181.26708	894.03974
BP_SZ_20170428_DOV	97	1	831.20497	926.22517	302.90683	941.72185
BP_SZ_20170428_DOV	98	0	908.72050	983.44371	69.16770	994.17219
BP_SZ_20170428_DOV	99	0	1576.54658	174.03974	1246.21118	187.15232
BP_SZ_20170428_DOV	99	1	1707.72671	50.06623	1392.89441	53.64238
BP_SZ_20170428_DOV	100	0	564.07453	916.68874	139.52795	935.76159
BP_SZ_20170428_DOV	101	0	1631.55280	671.24503	1616.13043	694.78808
BP_SZ_20170428_DOV	101	1	1711.75155	708.49669	1687.08696	738.00000
BP_SZ_20170428_DOV	102	0	1584.89441	957.21854	1568.19876	1001.32450
