OpCode	PeriodIndex	Period	FilenameStart	FrameStart	TimeStart	FilenameEnd	FrameEnd	TimeEnd	HasEnd
SIMP_Murry Reef_Ctrl2_20170428_DOV	7	T8	Murray Reef_Ctrl2_20170428_Left110.avi	46550	31.03333	Murray Reef_Ctrl2_20170428_Left110.avi	48673	32.44867	1
SIMP_Murry Reef_Ctrl2_20170428_DOV	8	T9	Murray Reef_Ctrl2_20170428_Left110.avi	49434	32.95600	Murray Reef_Ctrl2_20170428_Left110.avi	50970	33.98000	1
SIMP_Murry Reef_Ctrl2_20170428_DOV	9	T10	Murray Reef_Ctrl2_20170428_Left110.avi	51596	34.39733	Murray Reef_Ctrl2_20170428_Left110.avi	53440	35.62667	1
SIMP_Murry Reef_Ctrl2_20170428_DOV	10	T11	Murray Reef_Ctrl2_20170428_Left110.avi	53952	35.96800	Murray Reef_Ctrl2_20170428_Left110.avi	55831	37.22067	1
SIMP_Murry Reef_Ctrl2_20170428_DOV	11	T12	Murray Reef_Ctrl2_20170428_Left110.avi	56662	37.77467	Murray Reef_Ctrl2_20170428_Left110.avi	58064	38.70933	1
SIMP_MurrayReef_SPZ_20170428_DOV	0	T1	Murray Reef_SPZ_20170428_Left110.avi	17770	11.84667	Murray Reef_SPZ_20170428_Left110.avi	19442	12.96133	1
SIMP_MurrayReef_SPZ_20170428_DOV	1	T2	Murray Reef_SPZ_20170428_Left110.avi	20267	13.51133	Murray Reef_SPZ_20170428_Left110.avi	22148	14.76533	1
SIMP_MurrayReef_SPZ_20170428_DOV	2	T3	Murray Reef_SPZ_20170428_Left110.avi	22878	15.25200	Murray Reef_SPZ_20170428_Left110.avi	24869	16.57933	1
SIMP_MurrayReef_SPZ_20170428_DOV	3	T4	Murray Reef_SPZ_20170428_Left110.avi	25525	17.01667	Murray Reef_SPZ_20170428_Left110.avi	27667	18.44467	1
SIMP_MurrayReef_SPZ_20170428_DOV	4	T5	Murray Reef_SPZ_20170428_Left110.avi	28900	19.26667	Murray Reef_SPZ_20170428_Left110.avi	30815	20.54333	1
SIMP_MurrayReef_SPZ_20170428_DOV	5	T6	Murray Reef_SPZ_20170428_Left110.avi	31825	21.21667	Murray Reef_SPZ_20170428_Left110.avi	34015	22.67667	1
SIMP_MurrayReef_SPZ_20170428_DOV	6	T7	Murray Reef_SPZ_20170428_Left110.avi	34861	23.24067	Murray Reef_SPZ_20170428_Left110.avi	37092	24.72800	1
SIMP_MurrayReef_SPZ_20170428_DOV	7	T8	Murray Reef_SPZ_20170428_Left110.avi	38487	25.65800	Murray Reef_SPZ_20170428_Left110.avi	40586	27.05733	1
SIMP_MurrayReef_SPZ_20170428_DOV	8	T9	Murray Reef_SPZ_20170428_Left110.avi	41311	27.54067	Murray Reef_SPZ_20170428_Left110.avi	43431	28.95400	1
SIMP_MurrayReef_SPZ_20170428_DOV	9	T10	Murray Reef_SPZ_20170428_Left110.avi	44053	29.36867	Murray Reef_SPZ_20170428_Left110.avi	46129	30.75267	1
SIMP_MurrayReef_SPZ_20170428_DOV	10	T11	Murray Reef_SPZ_20170428_Left110.avi	46700	31.13333	Murray Reef_SPZ_20170428_Left110.avi	48722	32.48133	1
SIMP_PassageRock_S1_20170531_DOV	0	T1	Passage Rock Site1_20170531_Left108.avi	25378	16.91867	Passage Rock Site1_20170531_Left108.avi	27306	18.20400	1
SIMP_PassageRock_S1_20170531_DOV	1	T2	Passage Rock Site1_20170531_Left108.avi	27991	18.66067	Passage Rock Site1_20170531_Left108.avi	30020	20.01333	1
SIMP_PassageRock_S1_20170531_DOV	2	T3	Passage Rock Site1_20170531_Left108.avi	30813	20.54200	Passage Rock Site1_20170531_Left108.avi	32358	21.57200	1
SIMP_PassageRock_S1_20170531_DOV	3	T4	Passage Rock Site1_20170531_Left108.avi	33436	22.29067	Passage Rock Site1_20170531_Left108.avi	35165	23.44333	1
SIMP_PassageRock_S1_20170531_DOV	4	T5	Passage Rock Site1_20170531_Left108.avi	35867	23.91133	Passage Rock Site1_20170531_Left108.avi	37726	25.15067	1
SIMP_PassageRock_S1_20170531_DOV	5	T6	Passage Rock Site1_20170531_Left108.avi	38477	25.65133	Passage Rock Site1_20170531_Left108.avi	40466	26.97733	1
SIMP_PassageRock_S1_20170531_DOV	6	T7	Passage Rock Site1_20170531_Left108.avi	44390	29.59333	Passage Rock Site1_20170531_Left108.avi	45891	30.59400	1
SIMP_PassageRock_S1_20170531_DOV	7	T8	Passage Rock Site1_20170531_Left108.avi	47103	31.40200	Passage Rock Site1_20170531_Left108.avi	48883	32.58867	1
SIMP_PassageRock_S1_20170531_DOV	8	T9	Passage Rock Site1_20170531_Left108.avi	49783	33.18867	Passage Rock Site1_20170531_Left108.avi	51538	34.35867	1
SIMP_PassageRock_S1_20170531_DOV	9	T10	Passage Rock Site1_20170531_Left108.avi	52312	34.87467	Passage Rock Site1_20170531_Left108.avi	54115	36.07667	1
SIMP_PassageRock_S1_20170531_DOV	10	T11	Passage Rock Site1_20170531_Left108.avi	55120	36.74667	Passage Rock Site1_20170531_Left108.avi	57528	38.35200	1
SIMP_PassageRock_S1_20170531_DOV	11	T12	Passage Rock Site1_20170531_Left108.avi	58156	38.77067	Passage Rock Site1_20170531_Left108.avi	59872	39.91467	1
SIMP_Penguin Island_S2_20170427_DOV 	0	T1	Penguin Island Site2_20170427_Left110.avi	8159	5.43933	Penguin Island Site2_20170427_Left110.avi	10063	6.70867	1
SIMP_Penguin Island_S2_20170427_DOV 	1	T2	Penguin Island Site2_20170427_Left110.avi	10967	7.31133	Penguin Island Site2_20170427_Left110.avi	12677	8.45133	1
SIMP_Penguin Island_S2_20170427_DOV 	2	T3	Penguin Island Site2_20170427_Left110.avi	13580	9.05333	Penguin Island Site2_20170427_Left110.avi	15305	10.20333	1
SIMP_Penguin Island_S2_20170427_DOV 	3	T4	Penguin Island Site2_20170427_Left110.avi	16189	10.79267	Penguin Island Site2_20170427_Left110.avi	18379	12.25267	1
SIMP_Penguin Island_S2_20170427_DOV 	4	T5	Penguin Island Site2_20170427_Left110.avi	19097	12.73133	Penguin Island Site2_20170427_Left110.avi	20849	13.89933	1
SIMP_Penguin Island_S2_20170427_DOV 	5	T6	Penguin Island Site2_20170427_Left110.avi	22051	14.70067	Penguin Island Site2_20170427_Left110.avi	23547	15.69800	1
SIMP_Penguin Island_S2_20170427_DOV 	6	T7	Penguin Island Site2_20170427_Left110.avi	24266	16.17733	Penguin Island Site2_20170427_Left110.avi	25853	17.23533	1
SIMP_Penguin Island_S2_20170427_DOV 	7	T8	Penguin Island Site2_20170427_Left110.avi	27027	18.01800	Penguin Island Site2_20170427_Left110.avi	28566	19.04400	1
SIMP_Penguin Island_S2_20170427_DOV 	8	T9	Penguin Island Site2_20170427_Left110.avi	29370	19.58000	Penguin Island Site2_20170427_Left110.avi	30852	20.56800	1
SIMP_Penguin Island_S2_20170427_DOV 	9	T10	Penguin Island Site2_20170427_Left110.avi	31664	21.10933	Penguin Island Site2_20170427_Left110.avi	33109	22.07267	1
SIMP_Penguin Island_S2_20170427_DOV 	10	T11	Penguin Island Site2_20170427_Left110.avi	34468	22.97867	Penguin Island Site2_20170427_Left110.avi	35784	23.85600	1
SIMP_Penguin Island_S2_20170427_DOV 	11	T12	Penguin Island Site2_20170427_Left110.avi	36512	24.34133	Penguin Island Site2_20170427_Left110.avi	37996	25.33067	1
SIMP_PeronControl_S2_20170428	0	T1	Peron_Control Site2_20170428_Left110.avi	14991	9.99400	Peron_Control Site2_20170428_Left110.avi	16972	11.31467	1
SIMP_PeronControl_S2_20170428	1	T2	Peron_Control Site2_20170428_Left110.avi	17726	11.81733	Peron_Control Site2_20170428_Left110.avi	19772	13.18133	1
SIMP_PeronControl_S2_20170428	2	T3	Peron_Control Site2_20170428_Left110.avi	20713	13.80867	Peron_Control Site2_20170428_Left110.avi	22913	15.27533	1
SIMP_PeronControl_S2_20170428	3	T4	Peron_Control Site2_20170428_Left110.avi	23769	15.84600	Peron_Control Site2_20170428_Left110.avi	25786	17.19067	1
SIMP_PeronControl_S2_20170428	4	T5	Peron_Control Site2_20170428_Left110.avi	26863	17.90867	Peron_Control Site2_20170428_Left110.avi	28757	19.17133	1
SIMP_PeronControl_S2_20170428	5	T6	Peron_Control Site2_20170428_Left110.avi	29599	19.73267	Peron_Control Site2_20170428_Left110.avi	31809	21.20600	1
SIMP_PeronControl_S2_20170428	6	T7	Peron_Control Site2_20170428_Left110.avi	32926	21.95067	Peron_Control Site2_20170428_Left110.avi	34546	23.03067	1
SIMP_PeronControl_S2_20170428	7	T8	Peron_Control Site2_20170428_Left110.avi	37570	25.04667	Peron_Control Site2_20170428_Left110.avi	39430	26.28667	1
SIMP_PeronControl_S2_20170428	8	T9	Peron_Control Site2_20170428_Left110.avi	40131	26.75400	Peron_Control Site2_20170428_Left110.avi	42132	28.08800	1
SIMP_PeronControl_S2_20170428	9	T10	Peron_Control Site2_20170428_Left110.avi	42919	28.61267	Peron_Control Site2_20170428_Left110.avi	44820	29.88000	1
SIMP_PeronControl_S2_20170428	10	T11	Peron_Control Site2_20170428_Left110.avi	46041	30.69400	Peron_Control Site2_20170428_Left110.avi	47842	31.89467	1
SIMP_PeronControl_S2_20170428	11	T12	Peron_Control Site2_20170428_Left110.avi	49041	32.69400	Peron_Control Site2_20170428_Left110.avi	51415	34.27667	1
SIMP_PeronSZ_S1_20170428_DOV	0	T1	Peron_SZ Site1_20170428_Left110.avi	13119	8.74600	Peron_SZ Site1_20170428_Left110.avi	15163	10.10867	1
SIMP_PeronSZ_S1_20170428_DOV	1	T2	Peron_SZ Site1_20170428_Left110.avi	16248	10.83200	Peron_SZ Site1_20170428_Left110.avi	18225	12.15000	1
SIMP_PeronSZ_S1_20170428_DOV	2	T3	Peron_SZ Site1_20170428_Left110.avi	19440	12.96000	Peron_SZ Site1_20170428_Left110.avi	21239	14.15933	1
SIMP_PeronSZ_S1_20170428_DOV	3	T4	Peron_SZ Site1_20170428_Left110.avi	22232	14.82133	Peron_SZ Site1_20170428_Left110.avi	24000	16.00000	1
SIMP_PeronSZ_S1_20170428_DOV	4	T5	Peron_SZ Site1_20170428_Left110.avi	24955	16.63667	Peron_SZ Site1_20170428_Left110.avi	27011	18.00733	1
SIMP_PeronSZ_S1_20170428_DOV	5	T6	Peron_SZ Site1_20170428_Left110.avi	27803	18.53533	Peron_SZ Site1_20170428_Left110.avi	29844	19.89600	1
SIMP_PeronSZ_S1_20170428_DOV	6	T7	Peron_SZ Site1_20170428_Left110.avi	30863	20.57533	Peron_SZ Site1_20170428_Left110.avi	32772	21.84800	1
SIMP_PeronSZ_S1_20170428_DOV	7	T8	Peron_SZ Site1_20170428_Left110.avi	33998	22.66533	Peron_SZ Site1_20170428_Left110.avi	35855	23.90333	1
SIMP_PeronSZ_S1_20170428_DOV	8	T9	Peron_SZ Site1_20170428_Left110.avi	36868	24.57867	Peron_SZ Site1_20170428_Left110.avi	38879	25.91933	1
SIMP_PeronSZ_S1_20170428_DOV	9	T10	Peron_SZ Site1_20170428_Left110.avi	39757	26.50467	Peron_SZ Site1_20170428_Left110.avi	41466	27.64400	1
SIMP_PeronSZ_S1_20170428_DOV	10	T11	Peron_SZ Site1_20170428_Left110.avi	42447	28.29800	Peron_SZ Site1_20170428_Left110.avi	44250	29.50000	1
SIMP_PeronSZ_S1_20170428_DOV	11	T12	Peron_SZ Site1_20170428_Left110.avi	45071	30.04733	Peron_SZ Site1_20170428_Left110.avi	46852	31.23467	1
SIMP_Seal Island SZ_S2_20170427_DOV	0	T1	Seal Island_SZ Site2_20170427_Left110.avi	18161	12.10733	Seal Island_SZ Site2_20170427_Left110.avi	19980	13.32000	1
SIMP_Seal Island SZ_S2_20170427_DOV	1	T2	Seal Island_SZ Site2_20170427_Left110.avi	20964	13.97600	Seal Island_SZ Site2_20170427_Left110.avi	22631	15.08733	1
