Dot Point Measurements

Generated: Friday 22 July 2022 11:51:22

Filename	Frame	Time..mins.	Image.row	Image.col	Date	Location	Site..	Transect..	Latitude	Longitude	Rugosity	Depth	Collector	Fishing.status	Spare	Spare.1	Broad	Morphology	Type	CAAB_CODE	X	X.1	Radius..
npz6.1.jpg	0		1017	589													Unconsolidated	Sand	mud (coarse sand)	82001014			58.7
npz6.1.jpg	0		877	1017													Invertebrate Complex	Complex 1		20000000			42.7
npz6.1.jpg	0		960	328													Unconsolidated	Sand	mud (coarse sand)	82001014			71.5
npz6.1.jpg	0		980	880													Unconsolidated	Sand	mud (coarse sand)	82001014			46.2
npz6.1.jpg	0		961	509													Unconsolidated	Sand	mud (coarse sand)	82001014			63.2
npz6.1.jpg	0		535	1855													Unknown			00000001			39.1
npz6.1.jpg	0		1048	112													Unconsolidated	Sand	mud (coarse sand)	82001014			80.5
npz6.1.jpg	0		867	1													Unknown			00000001			87.6
npz6.1.jpg	0		993	279													Unconsolidated	Sand	mud (coarse sand)	82001014			73.3
npz6.1.jpg	0		1033	225													Unconsolidated	Sand	mud (coarse sand)	82001014			75.4
npz6.1.jpg	0		617	1838													Unknown			00000001			35.1
npz6.1.jpg	0		731	272													Unconsolidated	Sand	mud (coarse sand)	82001014			77.5
npz6.1.jpg	0		1034	1736													Unconsolidated	Sand	mud (coarse sand)	82001014			15.3
npz6.1.jpg	0		882	1233													Unconsolidated	Sand	mud (coarse sand)	82001014			34.3
npz6.1.jpg	0		1050	450													Unconsolidated	Sand	mud (coarse sand)	82001014			64.8
npz6.1.jpg	0		824	47													Unconsolidated	Sand	mud (coarse sand)	82001014			86.1
npz6.1.jpg	0		950	181													Sponges	Small mixed		10000000			78.3
npz6.1.jpg	0		912	595													Unconsolidated	Sand	mud (coarse sand)	82001014			60
npz6.1.jpg	0		928	1666													Unconsolidated	Sand	mud (coarse sand)	82001014			20.9
npz6.1.jpg	0		1057	793													Unconsolidated	Sand	mud (coarse sand)	82001014			48.9
npz6.1.jpg	0		550	2238													Unknown			00000001			44
npz6.1.jpg	0		1046	3060													Invertebrate Complex	Complex 1		20000000			62.8
npz6.1.jpg	0		837	3104													Unconsolidated	Sand	mud (coarse sand)	82001014			67.7
npz6.1.jpg	0		838	3683													Unconsolidated	Sand	mud (coarse sand)	82001014			93.9
npz6.1.jpg	0		641	2006													Unconsolidated	Sand	mud (coarse sand)	82001014			35.6
npz6.1.jpg	0		710	3778													Invertebrate Complex	Complex 1		20000000			100
npz6.1.jpg	0		615	2867													Invertebrate Complex	Complex 1		20000000			62.6
npz6.1.jpg	0		550	3013													Unconsolidated	Sand	mud (coarse sand)	82001014			70.1
npz6.1.jpg	0		543	2420													Unconsolidated	Sand	mud (coarse sand)	82001014			49.2
npz6.1.jpg	0		531	1940													Unknown			00000001			39.9
npz6.1.jpg	0		828	2542													Unconsolidated	Sand	mud (coarse sand)	82001014			44.1
npz6.1.jpg	0		985	2861													Unconsolidated	Sand	mud (coarse sand)	82001014			54.5
npz6.1.jpg	0		945	3235													Invertebrate Complex	Complex 1		20000000			72
npz6.1.jpg	0		611	2456													Unconsolidated	Sand	mud (coarse sand)	82001014			47.8
npz6.1.jpg	0		945	3501													Invertebrate Complex	Complex 1		20000000			84.3
npz6.1.jpg	0		890	1973													Invertebrate Complex	Complex 1		20000000			23.9
npz6.1.jpg	0		918	2040													Unconsolidated	Sand	mud (coarse sand)	82001014			24.2
npz6.1.jpg	0		818	2641													Unconsolidated	Sand	mud (coarse sand)	82001014			48.4
npz6.1.jpg	0		674	2156													Unconsolidated	Sand	mud (coarse sand)	82001014			37
npz6.1.jpg	0		742	2552													Unconsolidated	Sand	mud (coarse sand)	82001014			46.9
npz6.1.jpg	0		1643	2690													Invertebrate Complex	Complex 1		20000000			45.5
npz6.1.jpg	0		1951	2512													Unconsolidated	Sand	mud (coarse sand)	82001014			45.1
npz6.1.jpg	0		1906	3420													Invertebrate Complex	Complex 1		20000000			82.4
npz6.1.jpg	0		1797	2706													Invertebrate Complex	Complex 1		20000000			48.9
npz6.1.jpg	0		2013	2939													Unconsolidated	Sand	mud (coarse sand)	82001014			63.6
npz6.1.jpg	0		2011	2083													Invertebrate Complex	Complex 1		20000000			34.5
npz6.1.jpg	0		1908	2802													Unconsolidated	Sand	mud (coarse sand)	82001014			55.4
npz6.1.jpg	0		1810	2197													Invertebrate Complex	Complex 1		20000000			29.5
npz6.1.jpg	0		1808	2710													Invertebrate Complex	Complex 1		20000000			49.4
npz6.1.jpg	0		1693	2084													Invertebrate Complex	Complex 1		20000000			21.8
npz6.1.jpg	0		1763	3667													Invertebrate Complex	Complex 1		20000000			92
npz6.1.jpg	0		1766	2221													Invertebrate Complex	Complex 1		20000000			28.8
npz6.1.jpg	0		1921	1994													Unconsolidated	Sand	mud (coarse sand)	82001014			28.9
npz6.1.jpg	0		2148	2860													Unconsolidated	Sand	mud (coarse sand)	82001014			63.9
npz6.1.jpg	0		1979	3466													Invertebrate Complex	Complex 1		20000000			85.6
npz6.1.jpg	0		1872	3474													Invertebrate Complex	Complex 1		20000000			84.4
npz6.1.jpg	0		1767	3552													Invertebrate Complex	Complex 1		20000000			86.7
npz6.1.jpg	0		1677	3398													Sponges	Small mixed		10000000			78.6
npz6.1.jpg	0		2009	3203													Invertebrate Complex	Complex 1		20000000			74.7
npz6.1.jpg	0		1647	2755													Invertebrate Complex	Complex 1		20000000			48.6
npz6.1.jpg	0		2132	1066													Unconsolidated	Sand	mud (coarse sand)	82001014			50.2
npz6.1.jpg	0		1783	1357													Sponges	Massive forms		10000903			28.6
npz6.1.jpg	0		1743	332													Sponges	Small mixed		10000000			71.2
npz6.1.jpg	0		1703	1091													Invertebrate Complex	Complex 1		20000000			36.7
npz6.1.jpg	0		1877	852													Unconsolidated	Sand	mud (coarse sand)	82001014			50.6
npz6.1.jpg	0		2029	1708													Unconsolidated	Sand	mud (coarse sand)	82001014			32.3
npz6.1.jpg	0		1759	308													Sponges	Small mixed		10000000			72.5
npz6.1.jpg	0		1928	66													Unconsolidated	Sand	mud (coarse sand)	82001014			85.9
npz6.1.jpg	0		1986	1334													Invertebrate Complex	Complex 1		20000000			36.7
npz6.1.jpg	0		2115	472													Unconsolidated	Sand	mud (coarse sand)	82001014			71.9
npz6.1.jpg	0		1886	957													Unconsolidated	Sand	mud (coarse sand)	82001014			46.6
npz6.1.jpg	0		1692	52													Invertebrate Complex	Complex 1		20000000			83.6
npz6.1.jpg	0		1734	542													Sponges	Massive forms		10000903			61.5
npz6.1.jpg	0		2044	423													Unconsolidated	Sand	mud (coarse sand)	82001014			72.3
npz6.1.jpg	0		1795	1454													Sponges	Small mixed		10000000			26
npz6.1.jpg	0		1714	1832													Invertebrate Complex	Complex 1		20000000			17.4
npz6.1.jpg	0		1978	381													Invertebrate Complex	Complex 1		20000000			72.8
npz6.1.jpg	0		1830	767													Sponges	Erect forms		10000912			53.2
npz6.1.jpg	0		1975	673													Unconsolidated	Sand	mud (coarse sand)	82001014			60.3
npz6.1.jpg	0		2008	1125													Invertebrate Complex	Complex 1		20000000			44
npz6.10.jpg	0		647	1576													Unconsolidated	Sand	mud (coarse sand)	82001014			39.4
npz6.10.jpg	0		754	304													Unconsolidated	Sand	mud (coarse sand)	82001014			88.3
npz6.10.jpg	0		711	1096													Unconsolidated	Sand	mud (coarse sand)	82001014			52.9
npz6.10.jpg	0		952	1631													Unconsolidated	Sand	mud (coarse sand)	82001014			24.2
npz6.10.jpg	0		1065	850													Unconsolidated	Sand	mud (coarse sand)	82001014			56.4
npz6.10.jpg	0		757	1271													Unconsolidated	Sand	mud (coarse sand)	82001014			44.3
npz6.10.jpg	0		931	416													Unconsolidated	Sand	mud (coarse sand)	82001014			80
npz6.10.jpg	0		786	1205													Unconsolidated	Sand	mud (coarse sand)	82001014			46
npz6.10.jpg	0		763	592													Unconsolidated	Sand	mud (coarse sand)	82001014			74.2
npz6.10.jpg	0		707	994													Unconsolidated	Sand	mud (coarse sand)	82001014			57.3
npz6.10.jpg	0		986	1751													Unconsolidated	Sand	mud (coarse sand)	82001014			19.6
npz6.10.jpg	0		605	738													Unconsolidated	Sand	mud (coarse sand)	82001014			71.3
npz6.10.jpg	0		752	277													Unconsolidated	Sand	mud (coarse sand)	82001014			89.6
npz6.10.jpg	0		789	98													Unconsolidated	Sand	mud (coarse sand)	82001014			97.9
npz6.10.jpg	0		739	1331													Unconsolidated	Sand	mud (coarse sand)	82001014			42.8
npz6.10.jpg	0		958	631													Unconsolidated	Sand	mud (coarse sand)	82001014			68.8
npz6.10.jpg	0		676	108													Unconsolidated	Sand	mud (coarse sand)	82001014			99.3
npz6.10.jpg	0		985	482													Unconsolidated	Sand	mud (coarse sand)	82001014			75.9
npz6.10.jpg	0		546	1595													Unconsolidated	Sand	mud (coarse sand)	82001014			43.9
npz6.10.jpg	0		956	168													Unconsolidated	Sand	mud (coarse sand)	82001014			92.2
npz6.10.jpg	0		554	3259													Unconsolidated	Sand	mud (coarse sand)	82001014			81.4
npz6.10.jpg	0		1055	2711													Unconsolidated	Sand	mud (coarse sand)	82001014			44.5
npz6.10.jpg	0		722	2411													Unconsolidated	Sand	mud (coarse sand)	82001014			41.3
npz6.10.jpg	0		876	2288													Unconsolidated	Sand	mud (coarse sand)	82001014			31.1
npz6.10.jpg	0		939	3563													Unconsolidated	Sand	mud (coarse sand)	82001014			88.8
npz6.10.jpg	0		1050	2208													Unconsolidated	Sand	mud (coarse sand)	82001014			21.7
npz6.10.jpg	0		897	2628													Unconsolidated	Sand	mud (coarse sand)	82001014			44
npz6.10.jpg	0		753	2821													Unconsolidated	Sand	mud (coarse sand)	82001014			56.5
npz6.10.jpg	0		928	3256													Unconsolidated	Sand	mud (coarse sand)	82001014			73.5
npz6.10.jpg	0		759	3354													Unconsolidated	Sand	mud (coarse sand)	82001014			81.2
npz6.10.jpg	0		1002	2837													Unconsolidated	Sand	mud (coarse sand)	82001014			51.6
npz6.10.jpg	0		1041	2245													Unconsolidated	Sand	mud (coarse sand)	82001014			23.4
npz6.10.jpg	0		529	3604													Unconsolidated	Sand	mud (coarse sand)	82001014			97.8
npz6.10.jpg	0		835	2231													Unconsolidated	Sand	mud (coarse sand)	82001014			31
npz6.10.jpg	0		715	3617													Unconsolidated	Sand	mud (coarse sand)	82001014			94.8
npz6.10.jpg	0		843	2142													Unconsolidated	Sand	mud (coarse sand)	82001014			28.4
npz6.10.jpg	0		538	3441													Unconsolidated	Sand	mud (coarse sand)	82001014			90.1
npz6.10.jpg	0		985	2142													Unconsolidated	Sand	mud (coarse sand)	82001014			22
npz6.10.jpg	0		618	2346													Unconsolidated	Sand	mud (coarse sand)	82001014			43.8
npz6.10.jpg	0		999	2472													Unconsolidated	Sand	mud (coarse sand)	82001014			34.3
npz6.10.jpg	0		1772	2344													Unconsolidated	Sand	mud (coarse sand)	82001014			32.4
npz6.10.jpg	0		1837	3727													Unconsolidated	Sand	mud (coarse sand)	82001014			98.5
npz6.10.jpg	0		1956	2243													Unconsolidated	Sand	mud (coarse sand)	82001014			36.9
npz6.10.jpg	0		1715	3622													Unconsolidated	Sand	mud (coarse sand)	82001014			91.6
npz6.10.jpg	0		2124	2932													Unconsolidated	Sand	mud (coarse sand)	82001014			67.6
npz6.10.jpg	0		1665	2767													Unconsolidated	Sand	mud (coarse sand)	82001014			48.2
npz6.10.jpg	0		1633	1962													Unconsolidated	Sand	mud (coarse sand)	82001014			15.9
npz6.10.jpg	0		1864	3354													Unconsolidated	Sand	mud (coarse sand)	82001014			80.4
npz6.10.jpg	0		2147	3644													Unconsolidated	Sand	mud (coarse sand)	82001014			100
npz6.10.jpg	0		1742	3129													Unconsolidated	Sand	mud (coarse sand)	82001014			67.3
npz6.10.jpg	0		1865	2949													Unconsolidated	Sand	mud (coarse sand)	82001014			61.1
npz6.10.jpg	0		1888	2175													Unconsolidated	Sand	mud (coarse sand)	82001014			32.2
npz6.10.jpg	0		1896	2980													Unconsolidated	Sand	mud (coarse sand)	82001014			63.3
npz6.10.jpg	0		1813	3698													Unconsolidated	Sand	mud (coarse sand)	82001014			96.7
npz6.10.jpg	0		2057	3395													Unconsolidated	Sand	mud (coarse sand)	82001014			86.3
npz6.10.jpg	0		1957	2182													Unconsolidated	Sand	mud (coarse sand)	82001014			35.6
npz6.10.jpg	0		1670	3385													Unconsolidated	Sand	mud (coarse sand)	82001014			79.1
npz6.10.jpg	0		1729	2996													Unconsolidated	Sand	mud (coarse sand)	82001014			60.5
npz6.10.jpg	0		1627	2511													Unconsolidated	Sand	mud (coarse sand)	82001014			35.2
npz6.10.jpg	0		1960	3647													Unconsolidated	Sand	mud (coarse sand)	82001014			96.4
npz6.10.jpg	0		1826	977													Unconsolidated	Sand	mud (coarse sand)	82001014			54.5
npz6.10.jpg	0		1766	1862													Unconsolidated	Sand	mud (coarse sand)	82001014			22.7
npz6.10.jpg	0		1634	724													Unconsolidated	Sand	mud (coarse sand)	82001014			63.2
npz6.10.jpg	0		1917	1175													Unconsolidated	Sand	mud (coarse sand)	82001014			48.5
npz6.10.jpg	0		1769	1090													Unconsolidated	Sand	mud (coarse sand)	82001014			47.9
npz6.10.jpg	0		1678	243													Unconsolidated	Sand	mud (coarse sand)	82001014			88
npz6.10.jpg	0		1958	1089													Unconsolidated	Sand	mud (coarse sand)	82001014			53.3
npz6.10.jpg	0		1921	940													Unconsolidated	Sand	mud (coarse sand)	82001014			58.6
npz6.10.jpg	0		1878	1481													Unconsolidated	Sand	mud (coarse sand)	82001014			35.8
npz6.10.jpg	0		1892	609													Unconsolidated	Sand	mud (coarse sand)	82001014			73.2
npz6.10.jpg	0		1671	1046													Unconsolidated	Sand	mud (coarse sand)	82001014			47.8
npz6.10.jpg	0		1790	514													Unconsolidated	Sand	mud (coarse sand)	82001014			75.9
npz6.10.jpg	0		1943	1445													Unconsolidated	Sand	mud (coarse sand)	82001014			39.6
npz6.10.jpg	0		1627	903													Unconsolidated	Sand	mud (coarse sand)	82001014			54.1
npz6.10.jpg	0		1664	1239													Unconsolidated	Sand	mud (coarse sand)	82001014			38.5
npz6.10.jpg	0		2116	1363													Unconsolidated	Sand	mud (coarse sand)	82001014			49.4
npz6.10.jpg	0		2107	1355													Unconsolidated	Sand	mud (coarse sand)	82001014			49.3
npz6.10.jpg	0		2043	1289													Unconsolidated	Sand	mud (coarse sand)	82001014			48.8
npz6.10.jpg	0		2127	215													Unconsolidated	Sand	mud (coarse sand)	82001014			96.9
npz6.10.jpg	0		1639	212													Unconsolidated	Sand	mud (coarse sand)	82001014			89.2
npz6.11.jpg	0		1047	304													Macroalgae	Erect fine branching	Red	90300910			81.8
npz6.11.jpg	0		539	838													Unknown			00000001			66.6
npz6.11.jpg	0		805	1502													Macroalgae	Erect fine branching	Red	90300910			33.1
npz6.11.jpg	0		780	339													Macroalgae	Erect fine branching	Red	90300910			83.4
npz6.11.jpg	0		656	1587													Unknown			00000001			37.1
npz6.11.jpg	0		765	1029													Macroalgae	Erect course branching	Brown	80300904			52.4
npz6.11.jpg	0		1031	1444													Macroalgae	Erect fine branching	Red	90300910			27.9
npz6.11.jpg	0		970	194													Macroalgae	Erect fine branching	Red	90300910			87.9
npz6.11.jpg	0		582	1115													Unknown			00000001			54.5
npz6.11.jpg	0		828	1914													Macroalgae	Erect fine branching	Red	90300910			24.5
npz6.11.jpg	0		630	1697													Unknown			00000001			36.2
npz6.11.jpg	0		698	146													Macroalgae	Erect fine branching	Red	90300910			93.8
npz6.11.jpg	0		648	1119													Macroalgae	Erect fine branching	Red	90300910			52.2
npz6.11.jpg	0		685	630													Macroalgae	Erect course branching	Brown	80300904			71.8
npz6.11.jpg	0		841	155													Macroalgae	Erect fine branching	Red	90300910			91.3
npz6.11.jpg	0		1020	718													Macroalgae	Erect course branching	Brown	80300904			61.9
npz6.11.jpg	0		838	1476													Macroalgae	Erect course branching	Brown	80300904			32.7
npz6.11.jpg	0		829	477													Macroalgae	Erect fine branching	Red	90300910			76.1
npz6.11.jpg	0		737	841													Macroalgae	Erect fine branching	Red	90300910			61.3
npz6.11.jpg	0		552	578													Unknown			00000001			77.2
npz6.11.jpg	0		609	2699													Macroalgae	Erect course branching	Brown	80300904			52.5
npz6.11.jpg	0		580	3366													Macroalgae	Erect fine branching	Red	90300910			80.9
npz6.11.jpg	0		569	2089													Unknown			00000001			38.3
npz6.11.jpg	0		908	3359													Unconsolidated	Sand	mud (coarse sand)	82001014			74.5
npz6.11.jpg	0		658	3302													Consolidated	Rock	Turf mat	82001002			76.3
npz6.11.jpg	0		965	3644													Macroalgae	Erect course branching	Brown	80300904			87.7
npz6.11.jpg	0		881	2606													Unconsolidated	Sand	mud (coarse sand)	82001014			40.5
npz6.11.jpg	0		875	2365													Macroalgae	Erect fine branching	Red	90300910			31.3
npz6.11.jpg	0		709	3637													Macroalgae	Erect course branching	Brown	80300904			90.8
npz6.11.jpg	0		748	3666													Macroalgae	Erect course branching	Brown	80300904			91.5
npz6.11.jpg	0		822	2089													Macroalgae	Erect fine branching	Red	90300910			26.2
npz6.11.jpg	0		708	2480													Macroalgae	Erect course branching	Brown	80300904			41.3
npz6.11.jpg	0		799	3744													Macroalgae	Erect course branching	Brown	80300904			94.5
npz6.11.jpg	0		974	2316													Consolidated	Rock	Turf mat	82001002			26.1
npz6.11.jpg	0		1019	1996													Macroalgae	Erect fine branching	Green	80300909			15.4
npz6.11.jpg	0		559	2234													Unknown			00000001			41
npz6.11.jpg	0		953	2166													Macroalgae	Erect fine branching	Green	80300909			22
npz6.11.jpg	0		555	2633													Macroalgae	Erect course branching	Brown	80300904			52.1
npz6.11.jpg	0		1012	3540													Macroalgae	Articulated calcareous		80300911			82.1
npz6.11.jpg	0		754	2266													Macroalgae	Erect course branching	Brown	80300904			33
npz6.11.jpg	0		2114	2825													Macroalgae	Articulated calcareous		80300911			60
npz6.11.jpg	0		1919	3734													Macroalgae	Erect fine branching	Red	90300910			95.2
npz6.11.jpg	0		2052	3227													Consolidated	Rock	Turf mat	82001002			74.6
npz6.11.jpg	0		2012	2509													Macroalgae	Small mixed		80300000			45.3
npz6.11.jpg	0		1691	2872													Consolidated	Rock	Turf mat	82001002			50.9
npz6.11.jpg	0		1751	3246													Consolidated	Rock	Turf mat	82001002			69.4
npz6.11.jpg	0		1930	2688													Macroalgae	Erect fine branching	Red	90300910			48.9
npz6.11.jpg	0		1939	2465													Unconsolidated	Sand	mud (coarse sand)	82001014			41.1
npz6.11.jpg	0		1814	2663													Macroalgae	Erect fine branching	Red	90300910			44.4
npz6.11.jpg	0		1768	2353													Macroalgae	Erect fine branching	Red	90300910			31
npz6.11.jpg	0		1872	3091													Consolidated	Rock	Turf mat	82001002			64.5
npz6.11.jpg	0		1914	3375													Macroalgae	Erect fine branching	Red	90300910			78.3
npz6.11.jpg	0		1734	3640													Macroalgae	Erect fine branching	Red	90300910			88.1
npz6.11.jpg	0		1642	2018													Macroalgae	Erect fine branching	Red	90300910			16.8
npz6.11.jpg	0		1865	2658													Macroalgae	Erect fine branching	Red	90300910			45.7
npz6.11.jpg	0		2076	2344													Macroalgae	Erect fine branching	Red	90300910			43.2
npz6.11.jpg	0		1637	2077													Macroalgae	Erect fine branching	Red	90300910			17.6
npz6.11.jpg	0		2007	3118													Macroalgae	Erect fine branching	Red	90300910			68.8
npz6.11.jpg	0		1967	3117													Unconsolidated	Sand	mud (coarse sand)	82001014			67.8
npz6.11.jpg	0		1681	3660													Macroalgae	Erect fine branching	Red	90300910			88.5
npz6.11.jpg	0		2067	61													Macroalgae	Erect fine branching	Red	90300910			100
npz6.11.jpg	0		1984	317													Macroalgae	Erect fine branching	Red	90300910			86.6
npz6.11.jpg	0		1710	1586													Macroalgae	Erect fine branching	Green	80300909			25.7
npz6.11.jpg	0		1678	850													Macroalgae	Erect fine branching	Red	90300910			56.4
npz6.11.jpg	0		1748	1679													Macroalgae	Erect fine branching	Red	90300910			24.5
npz6.11.jpg	0		2003	1114													Macroalgae	Erect course branching	Brown	80300904			52.8
npz6.11.jpg	0		2093	1803													Macroalgae	Erect fine branching	Red	90300910			39
npz6.11.jpg	0		1734	206													Macroalgae	Erect fine branching	Red	90300910			88
npz6.11.jpg	0		1917	421													Macroalgae	Erect fine branching	Red	90300910			80.6
npz6.11.jpg	0		1968	1656													Macroalgae	Erect fine branching	Red	90300910			34.9
npz6.11.jpg	0		1625	935													Macroalgae	Erect course branching	Brown	80300904			51.5
npz6.11.jpg	0		1611	1604													Macroalgae	Erect fine branching	Green	80300909			21.5
npz6.11.jpg	0		1799	936													Macroalgae	Erect fine branching	Red	90300910			54.7
npz6.11.jpg	0		1681	1025													Consolidated	Rock	Turf mat	82001002			48.2
npz6.11.jpg	0		2064	1847													Macroalgae	Erect course branching	Brown	80300904			37.3
npz6.11.jpg	0		1800	1622													Macroalgae	Erect fine branching	Red	90300910			28.2
npz6.11.jpg	0		2013	945													Macroalgae	Erect fine branching	Red	90300910			59.7
npz6.11.jpg	0		2125	1136													Consolidated	Rock	Turf mat	82001002			56.1
npz6.11.jpg	0		1689	1042													Macroalgae	Erect fine branching	Red	90300910			47.6
npz6.11.jpg	0		1743	989													Macroalgae	Erect fine branching	Red	90300910			51.1
npz6.12.jpg	0		616	1161													Unconsolidated	Sand	mud (coarse sand)	82001014			55.8
npz6.12.jpg	0		998	925													Unconsolidated	Sand	mud (coarse sand)	82001014			55.8
npz6.12.jpg	0		936	618													Unconsolidated	Sand	mud (coarse sand)	82001014			71.8
npz6.12.jpg	0		1044	1513													Unconsolidated	Sand	mud (coarse sand)	82001014			27.8
npz6.12.jpg	0		1029	888													Unconsolidated	Sand	mud (coarse sand)	82001014			57.1
npz6.12.jpg	0		598	317													Unconsolidated	Sand	mud (coarse sand)	82001014			92.6
npz6.12.jpg	0		833	96													Unconsolidated	Sand	mud (coarse sand)	82001014			99
npz6.12.jpg	0		1010	1193													Unconsolidated	Sand	mud (coarse sand)	82001014			42.9
npz6.12.jpg	0		884	1197													Unconsolidated	Sand	mud (coarse sand)	82001014			45.8
npz6.12.jpg	0		827	1684													Unconsolidated	Sand	mud (coarse sand)	82001014			30.9
npz6.12.jpg	0		810	410													Unconsolidated	Sand	mud (coarse sand)	82001014			84
npz6.12.jpg	0		890	542													Unconsolidated	Sand	mud (coarse sand)	82001014			76.2
npz6.12.jpg	0		627	1748													Unconsolidated	Sand	mud (coarse sand)	82001014			39.4
npz6.12.jpg	0		864	599													Unconsolidated	Sand	mud (coarse sand)	82001014			73.9
npz6.12.jpg	0		695	1183													Unconsolidated	Sand	mud (coarse sand)	82001014			52.3
npz6.12.jpg	0		637	816													Unconsolidated	Sand	mud (coarse sand)	82001014			69.2
npz6.12.jpg	0		837	1805													Unconsolidated	Sand	mud (coarse sand)	82001014			28.2
npz6.12.jpg	0		683	1050													Unconsolidated	Sand	mud (coarse sand)	82001014			58
npz6.12.jpg	0		1016	1619													Unconsolidated	Sand	mud (coarse sand)	82001014			24.7
npz6.12.jpg	0		652	1867													Unconsolidated	Sand	mud (coarse sand)	82001014			37
npz6.12.jpg	0		687	3521													Unconsolidated	Sand	mud (coarse sand)	82001014			88.1
npz6.12.jpg	0		1030	3717													Unconsolidated	Sand	mud (coarse sand)	82001014			92.6
npz6.12.jpg	0		694	3471													Unconsolidated	Sand	mud (coarse sand)	82001014			85.7
npz6.12.jpg	0		588	3538													Unconsolidated	Sand	mud (coarse sand)	82001014			91.1
npz6.12.jpg	0		755	2483													Unconsolidated	Sand	mud (coarse sand)	82001014			41.9
npz6.12.jpg	0		1043	3361													Unconsolidated	Sand	mud (coarse sand)	82001014			74.6
npz6.12.jpg	0		736	2480													Unconsolidated	Sand	mud (coarse sand)	82001014			42.5
npz6.12.jpg	0		1013	2936													Unconsolidated	Sand	mud (coarse sand)	82001014			54
npz6.12.jpg	0		603	3276													Unconsolidated	Sand	mud (coarse sand)	82001014			78.8
npz6.12.jpg	0		694	3772													Unconsolidated	Sand	mud (coarse sand)	82001014			100
npz6.12.jpg	0		890	3363													Unconsolidated	Sand	mud (coarse sand)	82001014			76.8
npz6.12.jpg	0		851	3405													Unconsolidated	Sand	mud (coarse sand)	82001014			79.5
npz6.12.jpg	0		800	2219													Unconsolidated	Sand	mud (coarse sand)	82001014			32.4
npz6.12.jpg	0		1059	3244													Unconsolidated	Sand	mud (coarse sand)	82001014			68.5
npz6.12.jpg	0		542	2743													Unconsolidated	Sand	mud (coarse sand)	82001014			59
npz6.12.jpg	0		703	2401													Unconsolidated	Sand	mud (coarse sand)	82001014			41.4
npz6.12.jpg	0		631	1977													Unconsolidated	Sand	mud (coarse sand)	82001014			37.9
npz6.12.jpg	0		1044	2356													Unconsolidated	Sand	mud (coarse sand)	82001014			26.8
npz6.12.jpg	0		980	3056													Unconsolidated	Sand	mud (coarse sand)	82001014			60.4
npz6.12.jpg	0		935	2498													Unconsolidated	Sand	mud (coarse sand)	82001014			36
npz6.12.jpg	0		2013	1949													Unconsolidated	Sand	mud (coarse sand)	82001014			33.1
npz6.12.jpg	0		2002	3574													Unconsolidated	Sand	mud (coarse sand)	82001014			89.8
npz6.12.jpg	0		1971	3080													Unconsolidated	Sand	mud (coarse sand)	82001014			66
npz6.12.jpg	0		2110	3130													Unconsolidated	Sand	mud (coarse sand)	82001014			71.8
npz6.12.jpg	0		1998	2197													Unconsolidated	Sand	mud (coarse sand)	82001014			34.9
npz6.12.jpg	0		1779	2433													Unconsolidated	Sand	mud (coarse sand)	82001014			32.7
npz6.12.jpg	0		1695	2165													Unconsolidated	Sand	mud (coarse sand)	82001014			20.2
npz6.12.jpg	0		1809	2323													Unconsolidated	Sand	mud (coarse sand)	82001014			29.8
npz6.12.jpg	0		2140	2421													Unconsolidated	Sand	mud (coarse sand)	82001014			46.6
npz6.12.jpg	0		1818	3220													Unconsolidated	Sand	mud (coarse sand)	82001014			69.4
npz6.12.jpg	0		1866	2511													Unconsolidated	Sand	mud (coarse sand)	82001014			38.7
npz6.12.jpg	0		1792	2108													Unconsolidated	Sand	mud (coarse sand)	82001014			23.3
npz6.12.jpg	0		1768	3182													Unconsolidated	Sand	mud (coarse sand)	82001014			66.7
npz6.12.jpg	0		1831	3810													Unconsolidated	Sand	mud (coarse sand)	82001014			98.7
npz6.12.jpg	0		1983	2467													Unconsolidated	Sand	mud (coarse sand)	82001014			41.4
npz6.12.jpg	0		2009	2970													Unconsolidated	Sand	mud (coarse sand)	82001014			62.1
npz6.12.jpg	0		2066	2862													Unconsolidated	Sand	mud (coarse sand)	82001014			59.2
npz6.12.jpg	0		1668	3383													Unconsolidated	Sand	mud (coarse sand)	82001014			75.4
npz6.12.jpg	0		1956	2297													Unconsolidated	Sand	mud (coarse sand)	82001014			35.2
npz6.12.jpg	0		1995	2915													Unconsolidated	Sand	mud (coarse sand)	82001014			59.3
npz6.12.jpg	0		2100	1714													Unconsolidated	Sand	mud (coarse sand)	82001014			39.5
npz6.12.jpg	0		1848	147													Unconsolidated	Sand	mud (coarse sand)	82001014			95.7
npz6.12.jpg	0		1627	1639													Unconsolidated	Sand	mud (coarse sand)	82001014			20.6
npz6.12.jpg	0		2003	1435													Unconsolidated	Sand	mud (coarse sand)	82001014			41.9
npz6.12.jpg	0		1955	690													Unconsolidated	Sand	mud (coarse sand)	82001014			71.2
npz6.12.jpg	0		1623	375													Unconsolidated	Sand	mud (coarse sand)	82001014			81.8
npz6.12.jpg	0		1842	887													Unconsolidated	Sand	mud (coarse sand)	82001014			59.6
npz6.12.jpg	0		2114	1834													Unconsolidated	Sand	mud (coarse sand)	82001014			38.8
npz6.12.jpg	0		1684	549													Unconsolidated	Sand	mud (coarse sand)	82001014			73.6
npz6.12.jpg	0		2071	272													Unconsolidated	Sand	mud (coarse sand)	82001014			93.3
