OpCode	ImagePtPair	Index	Lx	Ly	Rx	Ry
EG-C01-001	44	1	1064.40000	307.20000	895.20000	313.20000
EG-C01-001	45	0	511.20000	459.60000	366.00000	417.60000
EG-C01-001	45	1	666.00000	474.00000	492.00000	439.20000
EG-C01-001	46	0	531.60000	289.20000	474.70000	266.90000
EG-C01-001	46	1	639.60000	298.80000	576.70000	282.50000
EG-C01-001	47	0	519.60000	411.60000	410.40000	378.00000
EG-C01-001	47	1	644.40000	412.80000	524.40000	384.00000
EG-C01-001	48	0	436.80000	356.40000	400.80000	321.60000
EG-C01-001	48	1	522.00000	362.40000	488.40000	331.20000
EG-C01-001	49	0	1142.40000	484.80000	944.40000	496.80000
EG-C01-001	49	1	1014.00000	478.80000	806.40000	484.80000
EG-C01-001	50	0	810.00000	493.20000	566.40000	472.80000
EG-C01-001	50	1	916.80000	499.20000	694.80000	488.40000
EG-C01-001	51	0	988.80000	398.40000	889.20000	408.00000
EG-C01-001	51	1	901.20000	388.80000	814.80000	393.60000
EG-C01-001	52	0	1258.80000	464.40000	1068.00000	498.00000
EG-C01-001	52	1	1144.80000	438.00000	979.20000	454.80000
EG-C01-001	53	0	1264.80000	360.00000	1153.20000	396.00000
EG-C01-001	53	1	1160.40000	356.40000	1063.90000	386.20000
EG-C01-001	54	0	556.80000	139.20000	303.60000	122.40000
EG-C01-001	54	1	668.40000	139.20000	440.40000	128.40000
EG-C01-001	55	0	669.60000	855.60000	326.40000	774.00000
EG-C01-001	55	1	380.40000	697.20000	58.80000	594.00000
EG-C01-001	56	0	666.00000	608.40000	408.00000	552.00000
EG-C01-001	56	1	558.00000	444.00000	348.00000	392.40000
EG-C01-001	57	0	1050.00000	438.50000	822.00000	440.50000
EG-C01-001	57	1	794.70000	380.00000	588.00000	364.00000
EG-C01-001	58	0	822.00000	558.00000	598.80000	532.80000
EG-C01-001	58	1	584.40000	453.60000	403.20000	406.80000
EG-C01-001	59	0	974.40000	385.20000	787.20000	380.40000
EG-C01-001	59	1	823.20000	349.20000	607.20000	336.00000
EG-C01-001	60	0	987.60000	447.60000	796.80000	441.60000
EG-C01-001	60	1	838.80000	415.20000	634.80000	399.60000
EG-C01-001	61	0	762.00000	447.60000	457.20000	427.20000
EG-C01-001	61	1	573.60000	474.00000	325.20000	430.80000
EG-C01-001	62	0	806.40000	402.00000	634.80000	387.60000
EG-C01-001	62	1	673.20000	376.80000	486.00000	350.40000
EG-C01-001	63	0	1408.80000	746.40000	1240.70000	802.30000
EG-C01-001	63	1	1256.40000	757.20000	1091.60000	792.70000
EG-C01-001	64	0	1404.00000	741.60000	1285.00000	800.10000
EG-C01-001	64	1	1233.60000	746.40000	1130.40000	782.40000
EG-C01-001	65	0	1540.60000	695.20000	1358.40000	762.00000
EG-C01-001	65	1	1385.50000	697.30000	1238.40000	753.60000
EG-C01-043	0	0	1376.03358	592.38806	481.51102	566.19403
EG-C01-043	1	0	658.49246	374.86607	488.44221	380.89286
EG-C01-043	1	1	938.29146	377.27679	747.73869	374.86607
EG-C01-043	2	0	214.67337	345.93750	60.30151	362.81250
EG-C01-043	2	1	572.86432	360.40179	397.98995	371.25000
EG-C01-043	3	0	787.53769	149.46429	612.66332	159.10714
EG-C01-043	3	1	1066.13065	113.30357	844.22111	107.27679
EG-C01-043	4	0	1321.80905	156.69643	1043.21608	145.84821
EG-C01-043	4	1	1677.58794	177.18750	1364.02010	142.23214
EG-C01-043	5	0	1294.07035	102.45536	1119.19598	89.19643
EG-C01-043	5	1	1595.57789	62.67857	1385.72864	24.10714
EG-C01-043	6	0	863.51759	294.10714	739.29648	300.13393
EG-C01-043	6	1	1070.95477	274.82143	929.84925	277.23214
EG-C01-043	7	0	1166.23116	370.04464	1011.85930	366.42857
EG-C01-043	7	1	1396.58291	351.96429	1244.62312	342.32143
EG-C01-043	8	0	1200.00000	505.04464	771.85930	505.04464
EG-C01-043	8	1	1016.68342	476.11607	559.59799	473.70536
EG-C01-043	9	0	1244.62312	477.32143	688.64322	472.50000
EG-C01-043	9	1	1078.19095	461.65179	435.37688	465.26786
EG-C01-043	10	0	1681.20603	564.10714	1015.47739	554.46429
EG-C01-043	10	1	1401.40704	488.16964	734.47236	479.73214
EG-C01-043	11	0	1817.48744	1064.33036	630.75377	1065.53571
EG-C01-043	11	1	1435.17588	1029.37500	373.86935	1026.96429
EG-C01-043	12	0	937.08543	542.41071	297.88945	537.58929
EG-C01-043	12	1	1236.18090	492.99107	488.44221	486.96429
EG-C01-043	13	0	1173.46734	494.19643	765.82915	492.99107
EG-C01-043	13	1	1408.64322	500.22321	946.73367	494.19643
EG-C01-043	14	0	1208.44221	700.31250	713.96985	690.66964
EG-C01-043	14	1	1389.34673	735.26786	855.07538	729.24107
EG-C01-043	15	0	1282.01005	728.03571	742.91457	724.41964
EG-C01-043	15	1	1003.41709	807.58929	425.72864	799.15179
EG-C01-043	16	0	1351.95980	413.43750	276.18090	403.79464
EG-C01-043	16	1	1734.27136	360.40179	576.48241	353.16964
EG-C01-043	17	0	1253.06533	442.36607	771.85930	444.77679
EG-C01-043	17	1	1500.30151	495.40179	986.53266	489.37500
EG-C01-043	18	0	1380.90452	420.66964	762.21106	418.25893
EG-C01-043	18	1	1652.26131	417.05357	980.50251	409.82143
EG-C01-043	19	0	1306.13065	817.23214	49.44724	805.17857
EG-C01-043	19	1	1724.62312	806.38393	455.87940	793.12500
EG-C01-043	20	0	1579.89950	564.10714	980.50251	574.95536
EG-C01-043	20	1	1780.10050	458.03571	1058.89447	450.80357
EG-C01-043	21	0	1257.88945	411.02679	67.53769	405.00000
EG-C01-043	21	1	1663.11558	377.27679	454.67337	373.66071
EG-C01-043	22	0	1134.87437	169.95536	20.50251	169.95536
EG-C01-043	22	1	1474.97487	196.47321	411.25628	198.88393
EG-C01-043	23	0	1151.75879	515.89286	631.95980	513.48214
EG-C01-043	23	1	1383.31658	490.58036	764.62312	480.93750
