OpCode	Camera	MovieSeqIndex	StartTimeOffset	Format	Filename	Frames	Rate
69420	0	0	0.00000	0	69420_LC1.avi	69495	25.00000
69420	1	0	0.00000	0	69420_RC2.avi	72927	25.00000
69421	0	0	0.00000	0	69421_L349.avi	138856	25.00000
69421	1	0	0.00000	0	69421_R351.avi	136948	25.00000
69422	0	0	0.00000	0	69422_LC1.avi	67731	25.00000
69422	1	0	0.00000	0	69422_RC2.avi	67518	25.00000
69424	0	0	0.00000	0	69424_LC1.avi	61369	25.00000
69424	1	0	0.00000	0	69424_RC2.avi	61245	25.00000
69426	0	0	0.00000	0	69426_LC1.avi	72594	25.00000
69426	1	0	0.00000	0	69426_RC2.avi	71121	25.00000
69427	0	0	0.00000	0	69427_L349.avi	78935	25.00000
69427	1	0	0.00000	0	69427_R351.avi	75983	25.00000
69428	0	0	0.00000	0	69428_LC1.avi	70795	25.00000
69428	1	0	0.00000	0	69428_RC2.avi	71094	25.00000
69429	0	0	0.00000	0	69429_L349.avi	104975	25.00000
69429	1	0	0.00000	0	69429_R351.avi	105551	25.00000
69430	0	0	0.00000	0	69430_LC1.avi	65405	25.00000
69430	1	0	0.00000	0	69430_RC2.avi	65399	25.00000
69431	0	0	0.00000	0	69431_L349.avi	107027	25.00000
69431	1	0	0.00000	0	69431_R351.avi	107747	25.00000
69434	0	0	0.00000	0	69434_LC1.avi	56265	25.00000
69434	1	0	0.00000	0	69434_RC2.avi	56278	25.00000
69436	0	0	0.00000	0	69436_LC1.avi	56291	25.00000
69436	1	0	0.00000	0	69436_RC2.avi	56291	25.00000
69438	0	0	0.00000	0	69438_LC1.avi	66727	25.00000
69438	1	0	0.00000	0	69438_RC2.avi	65075	25.00000
69439	0	0	0.00000	0	69439_L349.avi	107351	25.00000
69439	1	0	0.00000	0	69439_R351.avi	104651	25.00000
69440	0	0	0.00000	0	69440_LC1.avi	90725	25.00000
69440	1	0	0.00000	0	69440_RC2.avi	91015	25.00000
69441	0	0	0.00000	0	69441_LC1.avi	72093	25.00000
69441	1	0	0.00000	0	69441_RC2.avi	72367	25.00000
69442	0	0	0.00000	0	69442_L349.avi	91439	25.00000
69442	1	0	0.00000	0	69442_R351.avi	91547	25.00000
69444	0	0	0.00000	0	69444_LC1.avi	57839	25.00000
69444	1	0	0.00000	0	69444_RC2.avi	59620	25.00000
69446	0	0	0.00000	0	69446_LC1.avi	56265	25.00000
69446	1	0	0.00000	0	69446_RC2.avi	75024	25.00000
69447	0	0	0.00000	0	69447_L349.avi	103655	25.00000
69447	1	0	0.00000	0	69447_R351.avi	106019	25.00000
69448	0	0	0.00000	0	69448_LC1.avi	61219	25.00000
69448	1	0	0.00000	0	69448_RC2.avi	61505	25.00000
69449	0	0	0.00000	0	69449_L349.avi	87659	25.00000
69449	1	0	0.00000	0	69449_R351.avi	87911	25.00000
69451	0	0	0.00000	0	69451_L349.avi	95903	25.00000
69451	1	0	0.00000	0	69451_R351.avi	99623	25.00000
69452	0	0	0.00000	0	69452_LC1 New.avi	69344	25.00000
69452	1	0	0.00000	0	69452_RC2.avi	67862	25.00000
69453	0	0	0.00000	0	69453_L349.avi	91823	25.00000
69453	1	0	0.00000	0	69453_R351.avi	94931	25.00000
69454	0	0	0.00000	0	69454_LC1.avi	73218	25.00000
69454	1	0	0.00000	0	69454_RC2.avi	71021	25.00000
69456	0	0	0.00000	0	69456_LC1.avi	66438	25.00000
69456	1	0	0.00000	0	69456_RC2.avi	64567	25.00000
69457	0	0	0.00000	0	69457_L349.avi	83051	25.00000
69457	1	0	0.00000	0	69457_R351.avi	83855	25.00000
69458	0	0	0.00000	0	69458_LC1.avi	67597	25.00000
69458	1	0	0.00000	0	69458_RC2.avi	67992	25.00000
69460	0	0	0.00000	0	69460_LC1.avi	65431	25.00000
69460	1	0	0.00000	0	69460_RC2.avi	65886	25.00000
69461	0	0	0.00000	0	69461_L349.avi	89507	25.00000
69461	1	0	0.00000	0	69461_R351.avi	90035	25.00000
69463	0	0	0.00000	0	69463_L349.avi	94451	25.00000
69463	1	0	0.00000	0	69463_R351.avi	94499	25.00000
69464	0	0	0.00000	0	69464_LC1.avi	75063	25.00000
69464	1	0	0.00000	0	69464_RC2.avi	74862	25.00000
