OpCode	ExportVersion	DateTimeCreate	PictureDirectory	EMObs
16_6	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_16_6_1258_1259.EMObs
17_1	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_17_1_1262_1263.EMObs
17_2	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_17_2_1278_1279.EMObs
17_3	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_17_3_1258_1259.EMObs
17_4	1.09	2022 02 04 20:57:52	E:\FreyVids\	Frey_17_4_1260_1261.EMObs
17_5	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_17_5_1280_1281.EMObs
17_6	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_17_6_1276_1277.EMObs
18_1	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_18_1_1262_1263.EMObs
18_2	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_18_2_1280_1281.EMObs
18_3	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_18_3_1278_1279.EMObs
18_4	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_18_4_1260_1261.EMObs
18_5	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_18_5_1280_1281.EMObs
18_6	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_18_6_1276_1277.EMObs
19_1	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_19_1_1280_1281.EMObs
19_2	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_19_2_1276_1277.EMObs
19_3	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_19_3_1278_1279.EMObs
19_4	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_19_4_1260_1261.EMObs
19_5	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_19_5_1262_1263.EMObs
19_6	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_19_6_1258_1259.EMObs
1_1	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_1_1_1262_1263.EMObs
1_2	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_1_2_1278_1279.EMObs
1_3	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_1_3_1276_1277.EMObs
1_4	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_1_4_1260_1261.EMObs
1_5	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_1_5_1258_1259.EMObs
1_6	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_1_6_1280_1281.EMObs
