OpCode	Camera	MovieSeqIndex	StartTimeOffset	Format	Filename	Frames	Rate
10_1	0	0	0.00000	1	Frey_10_1_1258_1259_1258_1.MP4	21390	29.97003
10_1	0	0	0.00000	1	Frey_10_1_1258_1259_1258_2.MP4	21240	29.97003
10_1	0	0	0.00000	1	Frey_10_1_1258_1259_1258_3.MP4	21240	29.97003
10_1	0	0	0.00000	1	Frey_10_1_1258_1259_1258_4.MP4	21240	29.97003
10_1	0	0	0.00000	1	Frey_10_1_1258_1259_1258_5.MP4	21240	29.97003
10_1	0	0	0.00000	1	Frey_10_1_1258_1259_1258_6.MP4	21240	29.97003
10_1	1	0	0.00000	1	Frey_10_1_1258_1259_1259_1.MP4	21420	29.97003
10_1	1	0	0.00000	1	Frey_10_1_1258_1259_1259_2.MP4	21240	29.97003
10_1	1	0	0.00000	1	Frey_10_1_1258_1259_1259_3.MP4	21240	29.97003
10_1	1	0	0.00000	1	Frey_10_1_1258_1259_1259_4.MP4	21240	29.97003
10_1	1	0	0.00000	1	Frey_10_1_1258_1259_1259_5.MP4	21240	29.97003
10_1	1	0	0.00000	1	Frey_10_1_1258_1259_1259_6.MP4	21240	29.97003
10_2	0	0	0.00000	0	Frey_10_2_1260_1261_1260_1.MP4	21570	29.97003
10_2	0	0	0.00000	0	Frey_10_2_1260_1261_1260_2.MP4	21240	29.97003
10_2	0	0	0.00000	0	Frey_10_2_1260_1261_1260_3.MP4	21240	29.97003
10_2	0	0	0.00000	0	Frey_10_2_1260_1261_1260_4.MP4	21240	29.97003
10_2	0	0	0.00000	0	Frey_10_2_1260_1261_1260_5.MP4	21240	29.97003
10_2	0	0	0.00000	0	Frey_10_2_1260_1261_1260_6.MP4	17197	29.97003
10_2	1	0	0.00000	0	Frey_10_2_1260_1261_1261_1.MP4	21510	29.97003
10_2	1	0	0.00000	0	Frey_10_2_1260_1261_1261_2.MP4	21240	29.97003
10_2	1	0	0.00000	0	Frey_10_2_1260_1261_1261_3.MP4	21240	29.97003
