OpCode	ImagePtPair	Index	Lx	Ly	Rx	Ry
10	0	0	1675.96262	461.66113	1422.35514	458.07309
10	0	1	1783.62617	461.66113	1555.14019	456.87708
10	1	0	1472.51713	655.51163	1361.34579	669.76744
10	1	1	1390.57321	618.63455	1260.85981	627.90698
10	2	0	979.73832	436.54485	696.22430	443.72093
10	2	1	1085.00935	419.80066	772.78505	426.97674
10	3	0	1654.42991	484.38538	1654.42991	478.40532
10	3	1	1775.25234	476.01329	1796.78505	470.03322
10	4	0	1266.84112	562.12625	1241.71963	564.51827
10	4	1	1174.72897	584.85050	1153.19626	589.63455
10	5	0	1221.38318	324.11960	655.55140	336.07973
10	5	1	1043.14019	320.53156	531.14019	338.47176
10	6	0	1186.14953	657.86711	1076.08411	665.48837
10	6	1	1103.00935	637.93355	982.57632	642.76412
10	7	0	473.34579	580.71761	716.86293	574.45183
10	7	1	425.89408	571.74751	677.78505	565.88040
10	8	0	344.71526	638.48189	376.78567	624.21186
10	8	1	286.21001	608.44896	319.46634	600.10648
10	9	0	847.71526	600.50604	629.72205	599.86828
10	9	1	708.36998	638.63996	487.73687	635.79144
10	10	0	439.97529	638.99012	308.33848	631.87706
10	10	1	332.05683	633.06257	200.42001	620.02195
10	11	0	1000.45707	601.59495	753.96973	603.90121
10	11	1	901.63064	609.69594	671.54849	611.01427
10	12	0	269.20321	608.16685	69.96912	601.05379
10	12	1	377.12168	669.81339	170.77208	654.40176
10	13	0	958.22112	475.38968	562.12477	484.87377
10	13	1	1096.97344	514.51153	722.22359	522.81010
10	14	0	679.84435	429.44127	321.36566	444.09111
10	14	1	828.47931	424.10648	491.98147	437.28430
10	15	0	1400.62137	558.07464	1367.10871	562.58727
10	15	1	1479.68252	539.69923	1430.15998	540.06257
10	16	0	1685.18839	299.93414	1415.98518	276.22393
10	16	1	1785.99135	365.13721	1538.13465	347.35456
10	17	0	297.66523	650.84523	271.57505	637.80461
10	17	1	149.42557	661.51482	152.98332	644.91767
10	18	0	751.87153	732.64544	404.39778	726.71789
10	18	1	877.57875	698.26564	518.24583	694.70911
10	19	0	1427.84435	403.07355	1220.30883	397.14599
10	19	1	1507.30080	445.75192	1268.93144	441.00988
10	20	0	1670.95738	604.61032	1678.07288	616.46542
10	20	1	1573.71217	544.14929	1591.50093	546.52031
10	21	0	592.95862	590.38419	288.17789	588.01317
10	21	1	460.13589	599.86828	183.81717	593.94072
10	22	0	298.85114	565.48847	209.90735	565.48847
10	22	1	171.95800	610.53787	80.64237	601.05379
10	23	0	840.68005	591.56641	546.43731	594.57849
10	23	1	719.32119	614.09111	433.18221	613.34907
10	24	0	285.80605	638.99012	272.76096	628.32053
10	24	1	391.35269	615.27991	366.44842	609.35236
10	25	0	321.30821	688.06257	291.87956	670.60703
10	25	1	431.59852	687.46981	400.39098	672.18771
10	26	0	953.47746	199.16575	756.61519	209.83535
10	26	1	872.83508	87.72777	638.02347	110.25247
10	27	0	1280.79061	215.76290	1038.86350	203.90779
10	27	1	1431.40210	227.61800	1209.63558	209.83535
10	28	0	749.49969	535.85071	370.00618	540.59276
10	28	1	955.84929	522.81010	533.66275	531.10867
10	29	0	1754.56455	551.34907	1688.73255	556.85291
10	29	1	1882.24830	544.82876	1826.89191	549.34468
10	30	0	776.77579	640.17563	480.29648	638.99012
10	30	1	686.64608	655.58727	423.37245	650.84523
10	31	0	992.57628	643.42920	896.24954	644.69155
10	31	1	1052.46510	666.34907	943.29092	671.56312
10	32	0	1384.56640	591.56641	1407.66831	595.51811
10	32	1	1323.29401	591.56641	1342.44287	595.32053
10	33	0	1627.07844	670.99890	1366.17665	693.52360
10	33	1	1780.06177	611.72338	1468.16553	625.94951
10	34	0	654.62631	678.11196	559.48240	669.68386
10	34	1	747.12786	660.32931	620.16183	657.03842
10	35	0	689.12600	556.81229	581.14762	556.13502
10	35	1	774.90735	607.19649	649.93082	608.29748
10	36	0	1248.97159	413.35675	1129.42187	410.70801
10	36	1	1350.56516	428.76839	1246.63002	424.34138
10	37	0	1694.67573	488.43030	1781.24768	481.31723
10	37	1	1800.22236	450.49396	1906.95491	432.71131
10	38	0	1426.65843	468.27662	1379.22174	464.72009
10	38	1	1623.52069	451.67947	1638.93762	439.82437
10	39	0	1120.36319	444.12733	1139.62137	440.13941
10	39	1	1034.18653	443.53458	1058.78135	441.72009
10	40	0	511.13033	647.28869	135.19456	638.99012
10	40	1	677.15874	686.41054	279.87647	678.11196
10	41	0	1777.68993	513.32602	1688.74614	513.32602
10	41	1	1693.48981	546.52031	1574.89809	548.89133
10	42	0	1725.50957	577.34358	1684.00247	589.19868
10	42	1	1826.31254	506.21295	1791.92094	502.65642
10	43	0	250.22854	591.56970	160.09883	586.82766
10	43	1	391.35269	603.42481	254.97221	597.49726
10	44	0	155.35516	564.30296	30.63620	563.90121
10	44	1	296.47931	565.48847	128.07906	567.45774
10	45	0	656.79741	586.92536	548.85423	585.67947
10	45	1	777.36566	617.94621	644.32057	615.11965
10	46	0	1142.03830	363.95170	1104.08894	356.83864
10	46	1	1230.98209	347.35456	1185.91723	337.87047
10	47	0	592.95862	742.12953	527.73317	724.34687
10	47	1	674.78691	649.65971	602.44595	641.36114
10	48	0	1740.92650	359.20966	1386.33725	342.61251
10	48	1	1835.79988	343.79802	1510.85855	322.45884
10	49	0	1090.78999	560.28430	1076.66090	562.31175
10	49	1	1026.35516	592.09550	1011.04015	591.75192
10	50	0	430.48796	678.11196	397.28227	660.32931
10	50	1	550.26560	694.70911	495.71340	681.66850
10	51	0	788.63496	630.69155	419.81470	620.02195
10	51	1	907.22668	616.46542	552.63743	620.02195
10	52	0	1396.04571	416.72448	1280.44904	410.05488
10	52	1	1522.93885	400.72009	1399.43607	389.30845
10	53	0	1024.56084	603.28430	932.25324	605.07464
10	53	1	936.01235	596.96158	848.44842	597.56641
10	54	0	207.53552	699.45115	167.21433	678.11196
10	54	1	107.32551	681.27223	80.64237	659.14380
10	55	0	1674.72884	576.23600	1498.99938	586.82766
10	55	1	1787.39098	544.22722	1624.70661	547.70582
10	56	0	150.61149	667.44237	155.35516	650.84523
10	56	1	42.69302	691.15258	46.25077	668.62788
10	57	0	1102.90303	603.42481	1095.75232	604.51043
10	57	1	1164.91106	545.72338	1150.10686	546.02525
10	58	0	1235.83261	505.80022	1205.16553	505.35675
10	58	1	1338.41445	487.42481	1305.37554	484.01756
10	59	0	386.60902	644.91767	130.45090	637.80461
10	59	1	257.34404	674.55543	0.00000	659.14380
10	60	0	1261.81594	585.64215	1126.62137	591.56970
10	60	1	1361.43298	593.94072	1216.75108	601.05379
10	61	0	799.94812	660.65532	749.49969	653.21625
10	61	1	746.77949	658.67947	694.94750	653.21625
10	62	0	553.82335	572.60154	503.50401	570.96597
10	62	1	467.72699	544.50604	427.21001	545.27991
10	63	0	835.46078	547.06257	902.41569	544.15148
10	63	1	883.09512	521.96926	947.87585	522.21954
10	64	0	442.34713	589.19868	232.43978	584.45664
10	64	1	341.54416	513.32602	156.54107	523.99561
10	65	0	801.70352	572.49396	811.23595	572.12733
10	65	1	745.17480	564.59056	760.24151	564.81668
10	66	0	1293.22792	427.88145	1251.72699	423.51811
10	66	1	1360.42989	377.29967	1303.70970	366.21844
10	67	0	641.58122	627.13502	737.64052	622.39297
10	67	1	673.60099	591.56970	769.66028	586.82766
10	68	0	467.25139	601.05379	371.19209	596.31175
10	68	1	384.23718	590.38419	301.22298	585.64215
10	69	0	330.87091	680.48299	224.13836	668.62788
10	69	1	205.16368	640.17563	81.82829	629.50604
10	70	0	294.08411	37.87375	165.56698	104.29236
10	70	1	367.85358	32.89037	240.53271	94.32558
10	71	0	239.32710	241.13289	224.04050	281.84053
10	71	1	270.82866	207.44518	269.09969	250.94352
10	72	0	568.05435	793.10648	0.00000	772.95280
10	73	0	850.30266	1036.13611	101.98888	1013.61142
10	74	0	1050.72267	649.65971	922.64361	656.77278
10	74	1	1181.17356	598.68277	1048.35083	603.42481
10	75	0	13.04509	757.54116	4.74367	719.60483
10	76	0	1585.57134	567.85950	1578.45584	576.15807
10	76	1	1383.96541	558.37541	1370.92032	564.30296
10	77	0	775.58987	590.38419	552.63743	592.75521
10	77	1	984.31130	579.71460	702.06300	584.45664
10	78	0	1000.91414	542.96378	737.64052	547.70582
10	78	1	1117.13403	615.27991	875.20692	620.02195
10	79	0	1623.52069	457.60703	1274.86103	456.42151
10	79	1	1815.63928	523.99561	1523.90364	532.29418
10	80	0	894.18159	644.91767	330.87091	648.47420
10	80	1	1125.43545	656.77278	505.20074	665.07135
10	81	0	1032.93391	1008.86937	220.58061	997.01427
10	82	0	391.51402	602.04651	609.97819	594.62126
10	82	1	269.89408	597.46179	503.11215	589.83721
10	83	0	1399.97344	435.03403	1506.80914	424.36004
10	83	1	1424.68005	466.25247	1533.88758	458.34468
10	84	0	1512.79741	252.80022	1566.41198	220.26454
10	84	1	1462.98888	248.65093	1516.01050	217.30077
10	85	0	1645.17727	503.08672	1856.75108	496.69155
10	85	1	1614.54107	477.40066	1815.63928	467.44896
10	86	0	1238.65225	133.59056	1215.66028	112.90121
10	86	1	1283.12415	113.43688	1261.51575	86.02964
10	87	0	1048.24954	53.34797	1073.89314	43.66630
10	87	1	1087.58246	62.63447	1109.47066	50.97695
10	88	0	999.72823	665.07135	770.84620	666.25686
10	88	1	939.24645	684.03952	718.66584	682.85401
10	89	0	942.80420	625.94951	512.31624	631.87706
10	89	1	1056.65225	598.68277	616.67696	605.79583
10	90	0	1432.58802	675.74094	729.33910	687.59605
10	90	1	1318.73996	668.62788	588.21495	681.66850
10	91	0	697.71526	616.88913	404.38481	616.44127
10	91	1	775.98579	588.23930	485.81779	592.13831
10	92	0	1729.79439	647.04319	1902.05607	669.76744
10	92	1	1085.00935	650.63123	1129.27103	656.61130
10	93	0	1081.55652	902.17344	506.38666	898.61690
10	94	0	1522.54206	228.58472	404.91900	246.14286
10	94	1	1382.77882	190.71096	227.27414	216.44186
12	0	0	1434.02985	847.03540	551.64179	839.86726
12	1	0	963.65347	705.75248	713.63366	683.66337
