OpCode	PeriodIndex	Period	FilenameStart	FrameStart	TimeStart	FilenameEnd	FrameEnd	TimeEnd	HasEnd
10	0	1	Left_MAH00355.MP4	10145	25.37730	Left_MAH00357.MP4	63748	85.37724	1
12	0	1	L031_MAH01383.MP4	3746	23.59802	L031_MAH01385.MP4	57409	83.59796	1
14	0	1	L031_14_MAH01390.MP4	24760	29.42440	L031_14_MAH01392.MP4	78422	89.42433	1
15	0	1	Left_MAH00370.MP4	76519	21.27653	Left_MAH00373.MP4	49060	81.27647	1
16	0	1	L039_MAH00356.MP4	67465	18.75902	L039_MAH00359.MP4	40006	78.75896	1
17	0	1	Left_MAH00375.MP4	71918	19.99720	Left_MAH00378.MP4	44459	79.99714	1
19	0	1	L031_19_MAH01394.MP4	46570	12.94905	L031_19_MAH01397.MP4	19111	72.94899	1
2	0	1	Left_MAH00329.MP4	51135	36.77479	Left_MAH00332.MP4	23738	96.77473	1
21	0	1	Left_MAH00438.MP4	24118	29.24588	Left_MAH00440.MP4	77780	89.24582	1
22	0	1	L035_MAH00360.MP4	27020	7.51306	L035_MAH00362.MP4	80622	67.51300	1
23	0	1	Left_MAH00428.MP4	55598	15.45933	Left_MAH00431.MP4	28139	75.45927	1
24	0	1	L035_MAH00350.MP4	43363	34.61375	L035_MAH00353.MP4	15966	94.61369	1
26	0	1	Left_MAH01378.MP4	52002	14.45944	Left_MAH01381.MP4	24543	74.45939	1
29	0	1	L035_MAH00345.MP4	56429	15.69040	L035_MAH00348.MP4	28970	75.69034	1
3	0	1	Left_001.MP4	53659	14.92018	Left_004.MP4	26262	74.92012	1
31	0	1	L029_MAH00339.MP4	43871	12.19858	L029_MAH00341.MP4	72492	65.25241	1
32	0	1	L039_MAH00349.MP4	60900	16.93358	L039_MAH00352.MP4	33441	76.93352	1
34	0	1	L027_34_MAH00304.MP4	70748	19.67187	L027_34_MAH00307.MP4	43289	79.67181	1
35	0	1	Left_MAH00294.MP4	53819	14.96467	Left_MAH00297.MP4	26300	74.96461	1
36	0	1	L037_MAH00366.MP4	3227	23.43702	L037_MAH00368.MP4	56889	83.43696	1
37	0	1	Left_MAH00370.MP4	68387	19.01539	Left_MAH00373.MP4	40928	79.01533	1
39	0	1	L027_MAH00308.MP4	28602	7.95294	L027_MAH00311.MP4	1143	67.95288	1
4	0	1	Left_MAH00360.MP4	54172	15.06283	Left_MAH00363.MP4	26713	75.06277	1
40	0	1	Left_MAH00335.MP4	6590	24.38881	Left_MAH00337.MP4	60253	84.38875	1
44	0	1	Left_MAH00433.MP4	12373	3.44038	Left_MAH00435.MP4	65976	63.44032	1
45	0	1	Left_MAH00385.MP4	47459	13.19624	Left_MAH00388.MP4	20002	73.19673	1
46	0	1	L041_MAH00380.MP4	58177	16.17644	L041_MAH00383.MP4	30777	76.17638	1
47	0	1	L033_MAH00442.MP4	30299	8.42481	L033_MAH00445.MP4	2840	68.42475	1
5	0	1	Left_MAH00324.MP4	77182	21.46088	Left_MAH00327.MP4	49723	81.46082	1
6	0	1	Left_MAH00375.MP4	38555	10.72043	Left_MAH00378.MP4	11096	70.72037	1
7	0	1	L039_MAH00366.MP4	48501	13.48597	L039_MAH00369.MP4	21042	73.48591	1
8	0	1	L039_MAH00361.MP4	76078	21.15391	L039_MAH00364.MP4	48619	81.15385	1
