OpCode	PointIndex	Filename	Frame	Time	Period	PeriodTime	ImageCol	ImageRow	RectWidth	RectHeight	Family	Genus	Species	Code	Number	Stage	Activity	Comment	Attribute9	Attribute10
20220519-1-NAKED	29	20220519_BOTTOM_1_0005_0001.mp4	33162	89.22080	224	0.39289	3256.47059	689.41176	0.00000	0.00000	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing			
20220519-1-NAKED	30	20220519_BOTTOM_1_0005_0001.mp4	33162	89.22080	224	0.39289	3185.88235	560.00000	0.00000	0.00000	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing			
20220519-1-NAKED	31	20220519_BOTTOM_1_0005_0001.mp4	33162	89.22080	224	0.39289	3143.52941	463.52941	0.00000	0.00000	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing			
20220519-1-NAKED	32	20220519_BOTTOM_1_0005_0001.mp4	33162	89.22080	224	0.39289	3275.29412	760.00000	0.00000	0.00000	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing			
20220519-1-NAKED	33	20220519_BOTTOM_1_0005_0001.mp4	33162	89.22080	224	0.39289	3362.35294	618.82353	0.00000	0.00000	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing			
20220519-1-NAKED	34	20220519_BOTTOM_1_0005_0001.mp4	33162	89.22080	224	0.39289	3454.11765	715.29412	0.00000	0.00000	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing			
20220519-1-NAKED	35	20220519_BOTTOM_1_0005_0001.mp4	33162	89.22080	224	0.39289	3449.41176	583.52941	0.00000	0.00000	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing			
20220519-1-NAKED	36	20220519_BOTTOM_1_0005_0001.mp4	33162	89.22080	224	0.39289	3522.50980	654.70588	0.00000	0.00000	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing			
20220519-1-NAKED	37	20220519_BOTTOM_1_0005_0001.mp4	33162	89.22080	224	0.39289	3679.21569	738.76471	0.00000	0.00000	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing			
20220519-1-NAKED	38	20220519_BOTTOM_1_0005_0001.mp4	33162	89.22080	224	0.39289	3744.70588	700.72549	0.00000	0.00000	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing			
20220519-1-NAKED	39	20220519_BOTTOM_1_0005_0001.mp4	33162	89.22080	224	0.39289	2524.70588	743.52941	0.00000	0.00000	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing			
20220519-1-NAKED	40	20220519_BOTTOM_1_0005_0001.mp4	33162	89.22080	224	0.39289	3694.11765	717.64706	0.00000	0.00000	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing			
20220519-1-NAKED	41	20220519_BOTTOM_1_0005_0001.mp4	33214	89.23526	224	0.40735	1456.47059	477.64706	0.00000	0.00000	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing			
20220519-1-NAKED	42	20220519_BOTTOM_1_0005_0001.mp4	33214	89.23526	224	0.40735	1534.11765	472.94118	0.00000	0.00000	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing			
20220519-1-NAKED	43	20220519_BOTTOM_1_0005_0001.mp4	33214	89.23526	224	0.40735	1536.47059	402.35294	0.00000	0.00000	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing			
20220519-1-NAKED	44	20220519_BOTTOM_1_0005_0001.mp4	33214	89.23526	224	0.40735	1842.35294	409.41176	0.00000	0.00000	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing			
20220519-1-NAKED	45	20220519_BOTTOM_1_0005_0001.mp4	33214	89.23526	224	0.40735	1661.17647	541.17647	0.00000	0.00000	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing			
20220519-1-NAKED	46	20220519_BOTTOM_1_0005_0001.mp4	33214	89.23526	224	0.40735	1778.82353	571.76471	0.00000	0.00000	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing			
20220519-1-NAKED	47	20220519_BOTTOM_1_0005_0001.mp4	33217	89.23609	224	0.40819	1484.70588	465.88235	0.00000	0.00000	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing			
20220519-1-NAKED	48	20220519_BOTTOM_1_0005_0001.mp4	33217	89.23609	224	0.40819	1541.17647	472.94118	0.00000	0.00000	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing			
