CAAB	ScientificName	Authority	CommonName
37042901	Hydrolagus spp.	-	ghostsharks
37043901	Callorhinchus spp.	-	
37044901	Harriotta spp.	-	
37044902	Rhinochimaera spp.	-	
37046901	Neoceratodus spp.	-	
37053901	Elops spp.	-	
37054901	Megalops spp.	-	
37055901	Albula spp.	-	
37056901	Anguilla spp.	-	
37057901	Moringua spp.	-	
37057902	Neoconger spp.	-	
37059902	Chlopsis spp.	-	[a false moray eel]
37059901	Kaupichthys spp.	-	
37060901	Anarchias spp.	-	
37060909	Channomuraena spp.	-	[a moray eel]
37060902	Echidna spp.	-	
37060903	Enchelycore spp.	-	
37060904	Enchelynassa spp.	-	
37060905	Gymnomuraena spp.	-	
37060900	Gymnothorax spp.	-	moray eels
37060910	Pseudechidna spp.	-	
37060906	Rhinomuraena spp.	-	
37060907	Strophidon spp.	-	
37060908	Uropterygius spp.	-	
37063901	Muraenesox spp.	-	
37063902	Oxyconger spp.	-	
37065901	Nettastoma spp.	-	
37065902	Nettenchelys spp.	-	
37065903	Saurenchelys spp.	-	
37065904	Venefica spp.	-	
37067902	Ariosoma spp.	-	[a conger eel]
37067903	Bassanago spp.	-	
37067904	Bathycongrus spp.	-	
37067905	Bathyuroconger spp.	-	
37067906	Blachea spp.	-	
37067907	Castleichthys spp.	-	
37067908	Coloconger spp.	-	
37067909	Conger spp.	-	
37067910	Congriscus spp.	-	
37067911	Diploconger spp.	-	
37067912	Gavialiceps spp.	-	
37067901	Gnathophis spp.	-	[a conger eel]
37067913	Gorgasia spp.	-	
37067914	Heteroconger spp.	-	
37067915	Lumiconger spp.	-	
37067916	Macrocephenchelys spp.	-	
37067917	Parabathymyrus spp.	-	
37067924	Promyllantor spp.	-	[a conger eel]
37067919	Rhynchoconger spp.	-	
37067920	Scalanago spp.	-	
37067921	Uroconger spp.	-	
37068901	Allips spp.	-	
37068902	Apterichtus spp.	-	
37068903	Bascanichthys spp.	-	
37068904	Brachysomophis spp.	-	
37068905	Callechelys spp.	-	
37068906	Cirrhimuraena spp.	-	
37068907	Echelus spp.	-	
37068908	Ichthyapus spp.	-	
37068909	Leiuranus spp.	-	
37068910	Malvoliophis spp.	-	
37068911	Muraenichthys spp.	-	
37068912	Myrichthys spp.	-	
37068913	Myrophis spp.	-	
37068914	Neenchelys spp.	-	
37068915	Ophichthus spp.	-	
37068916	Ophisurus spp.	-	
37068917	Phyllophichthus spp.	-	
37068918	Pisodonophis spp.	-	
37068919	Schismorhynchus spp.	-	
37068920	Schultzidia spp.	-	
37068921	Scolecenchelys spp.	-	
37068922	Skythrenchelys spp.	-	
37068923	Xyrias spp.	-	
37068924	Yirrkala spp.	-	
37070901	Diastobranchus spp.	-	
37070902	Histiobranchus spp.	-	
37070903	Ilyophis spp.	-	
37070904	Simenchelys spp.	-	
37070905	Synaphobranchus spp.	-	
37073901	Derichthys spp.	-	
37073902	Nessorhamphus spp.	-	
37075901	Serrivomer spp.	-	
37076901	Avocettina spp.	-	
37076902	Labichthys spp.	-	
37076903	Nemichthys spp.	-	
37077901	Cyema spp.	-	
37078901	Saccopharynx spp.	-	
37079901	Eurypharynx spp.	-	
37081901	Aldrovandia spp.	-	
37081902	Halosauropsis spp.	-	
37081903	Halosaurus spp.	-	
37082901	Lipogenys spp.	-	
37083901	Notacanthus spp.	-	
37083902	Polyacanthonotus spp.	-	[a spiny eel]
37085907	Amblygaster spp.	-	
37085908	Anodontostoma spp.	-	
37085909	Clupea spp.	-	
37085910	Dussumieria spp.	-	
37085911	Escualosa spp.	-	
37085912	Etrumeus spp.	-	
37085905	Herklotsichthys spp.	-	[a herring]
37085913	Hyperlophus spp.	-	
37085914	Ilisha spp.	-	
37085915	Nematalosa spp.	-	
37085916	Pellona spp.	-	
37085917	Potamalosa spp.	-	
37085918	Sardina spp.	-	
37085906	Sardinella spp.	-	SARDINELLAS
37085919	Sardinops spp.	-	
37085920	Spratelloides spp.	-	
37085921	Sprattus spp.	-	
37085903	Sardina & Sardinops spp.	-	PILCHARDS
37086750	Coilia spp.	-	[an anchovy]
37086904	Encrasicholina spp.	-	
37086905	Engraulis spp.	-	
37086906	Papuengraulis spp.	-	
37086901	Setipinna spp.	-	[an anchovy]
37086902	Stolephorus spp.	-	[an anchovy]
37086903	Thryssa spp.	-	[an anchovy]
37087901	Chirocentrus spp.	-	
37088901	Scleropages spp.	-	
37091901	Chitala spp.	-	
37094901	Oncorhynchus spp.	-	[a salmon]
37094904	Salmo spp.	-	trout and salmon
37094906	Salvelinus spp.	-	
37094902	Oncorhynchus & Salmo spp.	-	SALMONS
37097901	Argentina spp.	-	
37097902	Glossanodon spp.	-	
37097903	Microstoma spp.	-	
37097904	Nansenia spp.	-	
37098901	Bathylagichthys spp.	-	
37098903	Bathylagus spp.	-	
37098904	Dolicholagus spp.	-	
37098905	Lipolagus spp.	-	
37098906	Melanolagus spp.	-	
37099904	Dolichopteryx spp.	-	[a barreleye]
37099901	Monacoa spp.	-	[a barreleye]
37099902	Rhynchohyalus spp.	-	
37099903	Winteria spp.	-	
37100901	Neosalanx spp.	-	
37100902	Protosalanx spp.	-	
37100903	Salangichthys spp.	-	
37101901	Retropinna spp.	-	
37102901	Galaxias spp.	-	
37102902	Galaxiella spp.	-	
37102903	Lepidogalaxias spp.	-	
37102904	Neochanna spp.	-	
37102905	Paragalaxias spp.	-	
37103901	Lovettia spp.	-	
37103902	Prototroctes spp.	-	
37106902	Cyclothone spp.	-	
37106903	Diplophos spp.	-	
37106904	Gonostoma spp.	-	
37106905	Ichthyococcus spp.	-	
37106906	Margrethia spp.	-	
37106907	Phosichthys spp.	-	
37106908	Polymetme spp.	-	
37106909	Sigmops spp.	-	
37106910	Vinciguerria spp.	-	
37106911	Woodsia spp.	-	
37106901	Zaphotias spp.	-	
37107901	Argyripnus spp.	-	
37107902	Argyropelecus spp.	-	
37107903	Maurolicus spp.	-	
37107904	Polyipnus spp.	-	
37107905	Sternoptyx spp.	-	
37107906	Valenciennellus spp.	-	
37108901	Astronesthes spp.	-	
37108902	Borostomias spp.	-	
37108903	Eupogonesthes spp.	-	
37108904	Heterophotus spp.	-	
37108905	Neonesthes spp.	-	
37108906	Rhadinesthes spp.	-	
37109901	Bathophilus spp.	-	
37109902	Echiostoma spp.	-	
37109903	Eustomias spp.	-	
37109904	Flagellostomias spp.	-	
37109905	Melanostomias spp.	-	
37109906	Opostomias spp.	-	
37109907	Pachystomias spp.	-	
37109908	Photonectes spp.	-	
37109909	Thysanactis spp.	-	
37109910	Trigonolampa spp.	-	
37110901	Aristostomias spp.	-	
37110902	Malacosteus spp.	-	
37111901	Chauliodus spp.	-	
37112901	Photostomias spp.	-	
37112902	Stomias spp.	-	
37113901	Idiacanthus spp.	-	
37114901	Alepocephalus spp.	-	
37114902	Asquamiceps spp.	-	
37114903	Aulastomatomorpha spp.	-	
37114904	Bajacalifornia spp.	-	
37114905	Bathyprion spp.	-	
37114906	Bathytroctes spp.	-	
37114907	Conocara spp.	-	
37114908	Einara spp.	-	
37114909	Herwigia spp.	-	
37114910	Leptochilichthys spp.	-	
37114911	Leptoderma spp.	-	
37114912	Microphotolepis spp.	-	
37114913	Mirognathus spp.	-	
37114914	Narcetes spp.	-	
37114915	Photostylus spp.	-	
37114900	Rouleina spp.	-	[a slickhead]
37114916	Talismania spp.	-	
37114917	Xenodermichthys spp.	-	
37115901	Holtbyrnia spp.	-	
37115902	Maulisia spp.	-	
37115903	Normichthys spp.	-	
37115904	Persparsia spp.	-	
37115905	Platytroctes spp.	-	
37117902	Hime spp.	-	
37117904	Latropiscis spp.	-	[a threadsail]
37117903	Leptaulopus spp.	-	[a threadsail]
37117907	Pseudotrichonotus spp.	-	[a sand diving lizardfish]
37118902	Bathysaurus spp.	-	
37118901	Saurida spp.	-	lizardfish
37118903	Synodus spp.	-	
37118904	Trachinocephalus spp.	-	
37119900	Harpadon spp.	-	BOMBAY DUCKS
37120901	Bathysauroides spp.	-	
37120902	Bathysauropsis spp.	-	
37120903	Chlorophthalmus spp.	-	
37120904	Parasudis spp.	-	
37120905	Paraulopus spp.	-	
37121901	Neoscopelus spp.	-	
37122902	Benthosema spp.	-	
37122903	Bolinichthys spp.	-	
37122904	Centrobranchus spp.	-	
37122905	Ceratoscopelus spp.	-	
37122929	Ctenoscopelus spp.	-	
37122930	Dasyscopelus spp.	-	
37122906	Diaphus spp.	-	
37122907	Diogenichthys spp.	-	
37122901	Electrona spp.	-	[a lanternfish]
37122908	Gonichthys spp.	-	
37122909	Gymnoscopelus spp.	-	
37122928	Hintonia spp.	-	[a lanternfish]
37122910	Hygophum spp.	-	
37122911	Krefftichthys spp.	-	
37122912	Lampadena spp.	-	
37122913	Lampanyctodes spp.	-	
37122914	Lampanyctus spp.	-	
37122915	Lampichthys spp.	-	
37122916	Lobianchia spp.	-	
37122917	Loweina spp.	-	
37122918	Metelectrona spp.	-	
37122919	Myctophum spp.	-	
37122921	Notolychnus spp.	-	
37122922	Notoscopelus spp.	-	
37122923	Protomyctophum spp.	-	
37122924	Scopelopsis spp.	-	
37122925	Symbolophorus spp.	-	
37122926	Taaningichthys spp.	-	
37122927	Triphoturus spp.	-	
37123904	Bathymicrops spp.	-	[a spiderfish]
37123901	Bathypterois spp.	-	
37123902	Bathytyphlops spp.	-	
37123903	Ipnops spp.	-	
37125903	Luciosudis spp.	-	
37125902	Scopelosaurus spp.	-	deep sea lizardfishes
37126901	Arctozenus spp.	-	
37126902	Lestidiops spp.	-	
37126903	Lestidium spp.	-	
37126904	Lestrolepis spp.	-	
37126905	Macroparalepis spp.	-	
37126906	Magnisudis spp.	-	
37126907	Notolepis spp.	-	
37126908	Stemonosudis spp.	-	
37126909	Sudis spp.	-	
37127901	Omosudis spp.	-	
37128901	Alepisaurus spp.	-	
37129901	Anotopterus spp.	-	
37130901	Coccorella spp.	-	
37130902	Evermannella spp.	-	
37130903	Odontostomops spp.	-	[a sabretooth]
37131901	Benthalbella spp.	-	
37131902	Rosenblattichthys spp.	-	
37131903	Scopelarchoides spp.	-	
37131904	Scopelarchus spp.	-	
37132901	Cetostoma spp.	-	
37132904	Danacetichthys spp.	-	[a whalefish]
37132902	Gyrinomimus spp.	-	
37132903	Rhamphocetichthys spp.	-	
37133901	Rondeletia spp.	-	
37134901	Barbourisia spp.	-	
37136901	Ateleopus spp.	-	
37137901	Parataeniophorus spp.	-	
37139901	Gigantura spp.	-	
37141901	Gonorynchus spp.	-	
37142901	Chanos spp.	-	
37165750	Barbonymus spp.	-	BARBS
37165901	Carassius spp.	-	
37165902	Cyprinus spp.	-	
37165903	Puntius spp.	-	
37165904	Rutilus spp.	-	
37165905	Tanichthys spp.	-	
37165906	Tinca spp.	-	
37170901	Misgurnus spp.	-	
37175901	Phalacronotus spp.	-	
37175902	Silurus spp.	-	
37177901	Pangasianodon spp.	-	
37177902	Pangasius spp.	-	
37182901	Clarias spp.	-	
37188902	Amissidens spp.	-	
37188901	Arius spp.	-	CATFISHES
37188903	Cinetodus spp.	-	
37188904	Hemiarius spp.	-	
37188905	Hexanematichthys spp.	-	
37188906	Nemapteryx spp.	-	
37188907	Neoarius spp.	-	
37188908	Netuma spp.	-	
37188909	Plicofollis spp.	-	
37192901	Anodontiglanis spp.	-	
37192902	Cnidoglanis spp.	-	
37192903	Euristhmus spp.	-	
37192904	Neosiluroides spp.	-	
37192905	Neosilurus spp.	-	
37192906	Paraplotosus spp.	-	
37192907	Plotosus spp.	-	
37192908	Porochilus spp.	-	
37192909	Tandanus spp.	-	
37205901	Batrachomoeus spp.	-	
37205902	Halophryne spp.	-	
37205903	Porichthys spp.	-	
37206901	Alabes spp.	-	
37206902	Aspasmogaster spp.	-	
37206914	Barryichthys spp.	-	[a clingfish]
37206903	Cochleoceps spp.	-	
37206904	Conidens spp.	-	
37206905	Creocele spp.	-	
37206906	Diademichthys spp.	-	
37206907	Discotrema spp.	-	
37206915	Flexor spp.	-	[a clingfish]
37206908	Kopua spp.	-	
37206909	Lepadichthys spp.	-	
37206913	Nettorhamphos spp.	-	[a clingfish]
37206910	Parvicrepis spp.	-	
37206912	Pherallodus spp.	-	[a clingfish]
37206911	Posidonichthys spp.	-	
37208901	Lophiodes spp.	-	
37208902	Lophiomus spp.	-	
37208903	Sladenia spp.	-	
37209901	Brachionichthys spp.	-	
37209902	Brachiopsilus spp.	-	
37209903	Pezichthys spp.	-	
37209904	Sympterichthys spp.	-	
37209905	Thymichthys spp.	-	
37210919	Abantennarius spp.	-	[a frogfish]
37210901	Allenichthys spp.	-	
37210902	Antennarius spp.	-	
37210903	Antennatus spp.	-	
37210904	Dibrachichthys spp.	-	
37210905	Echinophryne spp.	-	
37210906	Histiophryne spp.	-	
37210907	Histrio spp.	-	
37210908	Kuiterichthys spp.	-	
37210909	Lophichthys spp.	-	
37210910	Lophiocharon spp.	-	
37210911	Phyllophryne spp.	-	
37210918	Porophryne spp.	-	[a frogfish]
37210912	Rhycherus spp.	-	
37210913	Tathicarpus spp.	-	
37210914	Tetrabrachium spp.	-	
37211901	Chaunacops spp.	-	
37211902	Chaunax spp.	-	
37212901	Coelophrys spp.	-	
37212902	Dibranchus spp.	-	
37212903	Halicmetus spp.	-	
37212904	Halieutaea spp.	-	
37212905	Halieutopsis spp.	-	
37212906	Malthopsis spp.	-	
37212907	Solocisquama spp.	-	
37213901	Melanocetus spp.	-	
37214901	Bufoceratias spp.	-	
37214902	Diceratias spp.	-	
37215901	Himantolophus spp.	-	
37216901	Chaenophryne spp.	-	
37216902	Dermatias spp.	-	
37216903	Dolopichthys spp.	-	
37216904	Oneirodes spp.	-	
37217901	Gigantactis spp.	-	
37218901	Neoceratias spp.	-	
37220901	Ceratias spp.	-	
37220902	Cryptopsaras spp.	-	
37221901	Caulophryne spp.	-	
37222901	Haplophryne spp.	-	
37222902	Linophryne spp.	-	
37223901	Muraenolepis spp.	-	
37223902	Notomuraenobathys spp.	-	[an eelcod]
37224904	Antimora spp.	-	
37224905	Eeyorius spp.	-	
37224906	Euclichthys spp.	-	
37224907	Gadella spp.	-	
37224908	Guttigadus spp.	-	
37224909	Halargyreus spp.	-	
37224910	Laemonema spp.	-	
37224902	Lepidion spp.	-	[a pelagic cod]
37224911	Lotella spp.	-	
37224912	Melanonus spp.	-	
37224913	Mora spp.	-	
37224914	Notophycis spp.	-	
37224915	Physiculus spp.	-	
37224916	Pseudophycis spp.	-	
37224917	Tripterophycis spp.	-	
37224900	Lotella & Pseudophycis spp.	-	SOUTHERN ROCK CODS
37224901	Mora moro & Lepidion spp.	-	DEEPSEA CODS
37225901	Bregmaceros spp.	-	
37226901	Gadus spp.	-	
37226902	Gaidropsarus spp.	-	
37226903	Melanogrammus spp.	-	
37226904	Merlangius spp.	-	
37226905	Micromesistius spp.	-	
37226910	Molva spp.	-	
37226906	Pollachius spp.	-	
37227902	Lyconus spp.	-	
37227901	Macruronus spp.	-	HOKIS
37227900	Merluccius spp.	-	HAKES
37228967	Acanthonus spp.	-	[a gelatinous cuskeel]
37228902	Acarobythites spp.	-	
37228903	Alionematichthys spp.	-	[a live-bearing cusk]
37228904	Anacanthobythites spp.	-	
37228905	Aphyonus spp.	-	[a gelatinous cuskeel]
37228969	Barathrites spp.	-	[a cuskeel]
37228906	Barathronus spp.	-	[a gelatinous cuskeel]
37228968	Bassogigas spp.	-	[a cusk eel]
37228907	Bassozetus spp.	-	
37228908	Beaglichthys spp.	-	[a live-bearing cusk]
37228909	Benthocometes spp.	-	
37228929	Bidenichthys spp.	-	[a live-bearing cusk]
37228910	Brosmolus spp.	-	[a live-bearing cusk]
37228911	Brosmophyciops spp.	-	
37228912	Brotula spp.	-	
37228913	Brotulotaenia spp.	-	
37228914	Cataetyx spp.	-	
37228915	Dactylosurculus spp.	-	[a live-bearing cusk]
37228916	Dannevigia spp.	-	
37228917	Dermatopsis spp.	-	[a live-bearing cusk]
37228918	Dermatopsoides spp.	-	[a live-bearing cusk]
37228919	Diancistrus spp.	-	[a live-bearing cusk]
37228920	Dicrolene spp.	-	
37228921	Didymothallus spp.	-	[a live-bearing cusk]
37228922	Dinematichthys spp.	-	[a live-bearing cusk]
37228923	Diplacanthopoma spp.	-	
37228924	Dipulus spp.	-	[a live-bearing cusk]
37228925	Ematops spp.	-	[a gelatinous cuskeel]
37228926	Epetriodus spp.	-	
37228927	Eretmichthys spp.	-	
37228928	Eusurculus spp.	-	[a live-bearing cusk]
37228901	Genypterus spp.	-	LINGS
37228930	Glyptophidium spp.	-	
37228931	Grammonus spp.	-	
37228932	Hastatobythites spp.	-	
37228933	Holcomycteronus spp.	-	
37228934	Homostolus spp.	-	
37228935	Hoplobrotula spp.	-	
37228936	Hypopleuron spp.	-	
37228937	Lamprogrammus spp.	-	
37228938	Luciobrotula spp.	-	
37228939	Mastigopterus spp.	-	
37228940	Microbrotula spp.	-	
37228941	Monomitopus spp.	-	
37228942	Monothrix spp.	-	[a live-bearing cusk]
37228943	Neobythites spp.	-	
37228945	Ophidion spp.	-	
37228946	Parabrotula spp.	-	
37228947	Paradiancistrus spp.	-	[a live-bearing cusk]
37228966	Paraphyonus spp.	-	[a gelatinous cuskeel]
37228948	Porocephalichthys spp.	-	[a live-bearing cusk]
37228949	Porogadus spp.	-	
37228950	Pseudonus spp.	-	
37228951	Pycnocraspedum spp.	-	
37228952	Saccogaster spp.	-	
37228963	Sciadonus spp.	-	[a gelatinous cuskeel]
37228953	Sirembo spp.	-	
37228954	Spectrunculus spp.	-	
37228956	Timorichthys spp.	-	[a gelatinous cuskeel]
37228965	Typhlonus spp.	-	[a gelatinous cuskeel]
37228957	Xyelacyba spp.	-	
37228958	Zephyrichthys spp.	-	[a live-bearing cusk]
37229901	Carapus spp.	-	
37229902	Echiodon spp.	-	
37229903	Encheliophis spp.	-	
37229904	Eurypleuron spp.	-	
37229905	Onuxodon spp.	-	
37229906	Pyramodon spp.	-	
37229907	Snyderidia spp.	-	
37231901	Dieidolycus spp.	-	
37231907	Lycenchelys spp.	-	[an eelpout]
37231902	Lycodichthys spp.	-	
37231903	Melanostigma spp.	-	
37231904	Ophthalmolycus spp.	-	
37231905	Pachycara spp.	-	
37231906	Seleniolycus spp.	-	
37232903	Asthenomacrurus spp.	-	
37232904	Bathygadus spp.	-	
37232905	Cetonurichthys spp.	-	
37232906	Cetonurus spp.	-	
37232900	Coelorinchus spp.	-	whiptails
37232902	Coryphaenoides spp.	-	whiptails
37232907	Cynomacrurus spp.	-	
37232908	Gadomus spp.	-	
37232909	Haplomacrourus spp.	-	
37232910	Hymenocephalus spp.	-	
37232931	Hymenogadus spp.	-	
37232911	Idiolophorhynchus spp.	-	
37232912	Kumba spp.	-	
37232913	Kuronezumia spp.	-	
37232914	Lepidorhynchus spp.	-	
37232915	Lucigadus spp.	-	
37232916	Macrouroides spp.	-	
37232901	Macrourus spp.	-	grenadiers
37232917	Malacocephalus spp.	-	
37232918	Mataeocephalus spp.	-	
37232919	Mesovagus spp.	-	[a whiptail]
37232920	Nezumia spp.	-	
37232921	Odontomacrurus spp.	-	
37232932	Paracetonurus spp.	-	[a whiptail]
37232922	Pseudonezumia spp.	-	
37232923	Sphagemacrurus spp.	-	
37232924	Spicomacrurus spp.	-	
37232925	Squalogadus spp.	-	
37232926	Trachonurus spp.	-	
37232927	Trachyrincus spp.	-	
37232928	Ventrifossa spp.	-	
37233901	Cheilopogon spp.	-	
37233902	Cypselurus spp.	-	
37233903	Exocoetus spp.	-	
37233904	Hirundichthys spp.	-	
37233905	Oxyporhamphus spp.	-	
37233906	Parexocoetus spp.	-	
37234901	Arrhamphus spp.	-	
37234902	Euleptorhamphus spp.	-	
37234903	Hemiramphus spp.	-	
37234904	Hyporhamphus spp.	-	
37234905	Rhynchorhamphus spp.	-	
37234906	Zenarchopterus spp.	-	
37235901	Ablennes spp.	-	
37235902	Platybelone spp.	-	
37235903	Strongylura spp.	-	
37235904	Tylosurus spp.	-	
37236901	Scomberesox spp.	-	
37240901	Jordanella spp.	-	
37244901	Gambusia spp.	-	
37244902	Phalloceros spp.	-	
37244903	Poecilia spp.	-	
37244904	Xiphophorus spp.	-	
37245901	Cairnsichthys spp.	-	
37245902	Iriatherina spp.	-	
37245903	Melanotaenia spp.	-	
37245904	Pseudomugil spp.	-	
37245905	Rhadinocentrus spp.	-	
37245906	Scaturiginichthys spp.	-	
37246901	Atherinason spp.	-	
37246902	Atherinomorus spp.	-	
37246903	Atherinosoma spp.	-	
37246904	Atherion spp.	-	
37246905	Craterocephalus spp.	-	
37246906	Dentatherina spp.	-	
37246907	Hypoatherina spp.	-	
37246908	Kestratherina spp.	-	
37246909	Leptatherina spp.	-	
37246910	Stenatherina spp.	-	
37247901	Iso spp.	-	
37251901	Melamphaes spp.	-	
37251902	Poromitra spp.	-	
37251903	Scopeloberyx spp.	-	
37251904	Scopelogadus spp.	-	
37251905	Sio spp.	-	
37253901	Polymixia spp.	-	
37254901	Diretmichthys spp.	-	
37254902	Diretmus spp.	-	
37255901	Aulotrachichthys spp.	-	
37255902	Gephyroberyx spp.	-	
37255903	Hoplostethus spp.	-	
37255904	Optivus spp.	-	
37255905	Paratrachichthys spp.	-	
37255906	Sorosichthys spp.	-	
37255907	Trachichthys spp.	-	
37257901	Anoplogaster spp.	-	
37258901	Beryx spp.	-	
37258902	Centroberyx spp.	-	
37259901	Cleidopus spp.	-	
37259902	Monocentris spp.	-	
37260901	Anomalops spp.	-	
37260902	Photoblepharon spp.	-	
37261901	Myripristis spp.	-	
37261902	Neoniphon spp.	-	
37261903	Ostichthys spp.	-	
37261904	Plectrypops spp.	-	
37261905	Pristilepis spp.	-	
37261906	Sargocentron spp.	-	
37262901	Parazen spp.	-	
37263901	Macrurocyttus spp.	-	
37263902	Zenion spp.	-	
37264901	Cyttomimus spp.	-	
37264902	Cyttopsis spp.	-	
37264903	Cyttus spp.	-	
37264904	Zenopsis spp.	-	
37264905	Zeus spp.	-	
37265901	Grammicolepis spp.	-	
37265902	Xenolepidichthys spp.	-	
37266903	Allocyttus spp.	-	
37266904	Neocyttus spp.	-	
37266905	Oreosoma spp.	-	
37266906	Pseudocyttus spp.	-	
37267901	Antigonia spp.	-	
37268901	Lampris spp.	-	
37269901	Metavelifer spp.	-	
37269902	Velifer spp.	-	
37270901	Eumecichthys spp.	-	
37270902	Lophotus spp.	-	
37271901	Desmodema spp.	-	
37271900	Trachipterus spp.	-	dealfishes
37271902	Zu spp.	-	
