OpCode	Camera	MovieSeqIndex	StartTimeOffset	Format	Filename	Frames	Rate
20210511_1	0	0	0.00000	0	20210511_TOP_1_0001_0001.mp4	35964	29.97003
20210511_1	0	0	0.00000	0	20210511_TOP_1_0002_0001.mp4	35964	29.97003
20210511_1	0	0	0.00000	0	20210511_TOP_1_0003_0001.mp4	35964	29.97003
20210511_1	0	0	0.00000	0	20210511_TOP_1_0004_0001.mp4	35964	29.97003
20210511_1	0	0	0.00000	0	20210511_TOP_1_0005_0001.mp4	35964	29.97003
20210511_1	0	0	0.00000	0	20210511_TOP_1_0006_0001.mp4	23159	29.97003
20210511_1	1	0	0.00000	0	20210511_BOTTOM_1_0001_0001.mp4	35964	29.97003
20210511_1	1	0	0.00000	0	20210511_BOTTOM_1_0002_0001.mp4	35964	29.97003
20210511_1	1	0	0.00000	0	20210511_BOTTOM_1_0003_0001.mp4	35964	29.97003
20210511_1	1	0	0.00000	0	20210511_BOTTOM_1_0004_0001.mp4	35964	29.97003
20210511_1	1	0	0.00000	0	20210511_BOTTOM_1_0005_0001.mp4	35964	29.97003
20210511_1	1	0	0.00000	0	20210511_BOTTOM_1_0006_0001.mp4	30999	29.97003
20210511_1	1	0	0.00000	0	20210511_BOTTOM_2_0001_0001.mp4	35964	29.97003
20210511_1	1	0	0.00000	0	20210511_BOTTOM_2_0002_0001.mp4	35964	29.97003
20210511_1	1	0	0.00000	0	20210511_BOTTOM_2_0003_0001.mp4	35964	29.97003
20210511_1	1	0	0.00000	0	20210511_BOTTOM_2_0004_0001.mp4	35964	29.97003
20210511_1	1	0	0.00000	0	20210511_BOTTOM_2_0005_0001.mp4	35964	29.97003
20210511_1	1	0	0.00000	0	20210511_BOTTOM_2_0006_0001.mp4	35964	29.97003
20210511_1	1	0	0.00000	0	20210511_BOTTOM_2_0007_0001.mp4	27468	29.97003
20210511_1	1	0	0.00000	0	20210511_BOTTOM_3_0001_0001.mp4	35964	29.97003
20210511_1	1	0	0.00000	0	20210511_BOTTOM_3_0002_0001.mp4	35964	29.97003
20210511_1	1	0	0.00000	0	20210511_BOTTOM_3_0003_0001.mp4	35964	29.97003
20210511_1	1	0	0.00000	0	20210511_BOTTOM_3_0004_0001.mp4	35964	29.97003
20210511_1	1	0	0.00000	0	20210511_BOTTOM_3_0005_0001.mp4	35964	29.97003
20210511_1	1	0	0.00000	0	20210511_BOTTOM_3_0006_0001.mp4	35964	29.97003
20210511_1	1	0	0.00000	0	20210511_BOTTOM_3_0007_0001.mp4	2363	29.97003
20210511_2	0	0	0.00000	0	20210511_TOP_2_0001_0001.mp4	35964	29.97003
20210511_2	0	0	0.00000	0	20210511_TOP_2_0002_0001.mp4	35964	29.97003
20210511_2	0	0	0.00000	0	20210511_TOP_2_0003_0001.mp4	35964	29.97003
20210511_2	0	0	0.00000	0	20210511_TOP_2_0004_0001.mp4	35964	29.97003
20210511_2	0	0	0.00000	0	20210511_TOP_2_0005_0001.mp4	35964	29.97003
20210511_2	0	0	0.00000	0	20210511_TOP_2_0006_0001.mp4	35964	29.97003
20210511_2	0	0	0.00000	0	20210511_TOP_2_0007_0001.mp4	27730	29.97003
20210511_2	1	0	0.00000	0	20210511_BOTTOM_2_0001_0001.mp4	35964	29.97003
20210511_2	1	0	0.00000	0	20210511_BOTTOM_2_0002_0001.mp4	35964	29.97003
20210511_2	1	0	0.00000	0	20210511_BOTTOM_2_0003_0001.mp4	35964	29.97003
20210511_2	1	0	0.00000	0	20210511_BOTTOM_2_0004_0001.mp4	35964	29.97003
20210511_2	1	0	0.00000	0	20210511_BOTTOM_2_0005_0001.mp4	35964	29.97003
20210511_2	1	0	0.00000	0	20210511_BOTTOM_2_0006_0001.mp4	35964	29.97003
20210511_2	1	0	0.00000	0	20210511_BOTTOM_2_0007_0001.mp4	27468	29.97003
20210511_3	0	0	0.00000	0	20210511_TOP_3_0001_0001.mp4	35964	29.97003
20210511_3	0	0	0.00000	0	20210511_TOP_3_0002_0001.mp4	35964	29.97003
20210511_3	0	0	0.00000	0	20210511_TOP_3_0003_0001.mp4	35964	29.97003
20210511_3	0	0	0.00000	0	20210511_TOP_3_0004_0001.mp4	35964	29.97003
20210511_3	0	0	0.00000	0	20210511_TOP_3_0005_0001.mp4	35964	29.97003
20210511_3	0	0	0.00000	0	20210511_TOP_3_0006_0001.mp4	34498	29.97003
20210511_3	1	0	0.00000	0	20210511_BOTTOM_3_0001_0001.mp4	35964	29.97003
20210511_3	1	0	0.00000	0	20210511_BOTTOM_3_0002_0001.mp4	35964	29.97003
20210511_3	1	0	0.00000	0	20210511_BOTTOM_3_0003_0001.mp4	35964	29.97003
20210511_3	1	0	0.00000	0	20210511_BOTTOM_3_0004_0001.mp4	35964	29.97003
20210511_3	1	0	0.00000	0	20210511_BOTTOM_3_0005_0001.mp4	35964	29.97003
20210511_3	1	0	0.00000	0	20210511_BOTTOM_3_0006_0001.mp4	35964	29.97003
20210511_3	1	0	0.00000	0	20210511_BOTTOM_3_0007_0001.mp4	2363	29.97003
20210513_1	0	0	0.00000	0	20210513_TOP_1_0001_0001.mp4	71928	59.94006
20210513_1	0	0	0.00000	0	20210513_TOP_1_0002_0001.mp4	71928	59.94006
20210513_1	0	0	0.00000	0	20210513_TOP_1_0003_0001.mp4	71928	59.94006
20210513_1	0	0	0.00000	0	20210513_TOP_1_0004_0001.mp4	71928	59.94006
20210513_1	0	0	0.00000	0	20210513_TOP_1_0005_0001.mp4	71928	59.94006
20210513_1	0	0	0.00000	0	20210513_TOP_1_0006_0001.mp4	71928	59.94006
20210513_1	0	0	0.00000	0	20210513_TOP_1_0007_0001.mp4	71929	59.94006
20210513_1	0	0	0.00000	0	20210513_TOP_1_0008_0001.mp4	71928	59.94006
20210513_1	0	0	0.00000	0	20210513_TOP_1_0009_0001.mp4	71928	59.94006
20210513_1	0	0	0.00000	0	20210513_TOP_1_0010_0001.mp4	469	59.94006
20210513_1	1	0	0.00000	0	20210513_BOTTOM_1_0001_0001.mp4	71928	59.94006
20210513_1	1	0	0.00000	0	20210513_BOTTOM_1_0002_0001.mp4	71928	59.94006
20210513_1	1	0	0.00000	0	20210513_BOTTOM_1_0003_0001.mp4	71928	59.94006
20210513_1	1	0	0.00000	0	20210513_BOTTOM_1_0004_0001.mp4	71928	59.94006
20210513_1	1	0	0.00000	0	20210513_BOTTOM_1_0005_0001.mp4	71928	59.94006
20210513_1	1	0	0.00000	0	20210513_BOTTOM_1_0006_0001.mp4	71928	59.94006
20210513_1	1	0	0.00000	0	20210513_BOTTOM_1_0007_0001.mp4	71929	59.94006
20210513_1	1	0	0.00000	0	20210513_BOTTOM_1_0008_0001.mp4	71928	59.94006
20210513_1	1	0	0.00000	0	20210513_BOTTOM_1_0009_0001.mp4	69194	59.94006
20210513_2	0	0	0.00000	0	20210513_TOP_2_0001_0001.mp4	71928	59.94006
20210513_2	0	0	0.00000	0	20210513_TOP_2_0002_0001.mp4	71928	59.94006
20210513_2	0	0	0.00000	0	20210513_TOP_2_0003_0001.mp4	71928	59.94006
20210513_2	0	0	0.00000	0	20210513_TOP_2_0004_0001.mp4	71928	59.94006
20210513_2	0	0	0.00000	0	20210513_TOP_2_0005_0001.mp4	71928	59.94006
20210513_2	0	0	0.00000	0	20210513_TOP_2_0006_0001.mp4	71928	59.94006
20210513_2	0	0	0.00000	0	20210513_TOP_2_0007_0001.mp4	71929	59.94006
20210513_2	0	0	0.00000	0	20210513_TOP_2_0008_0001.mp4	71928	59.94006
20210513_2	0	0	0.00000	0	20210513_TOP_2_0009_0001.mp4	71928	59.94006
20210513_2	0	0	0.00000	0	20210513_TOP_2_0010_0001.mp4	71928	59.94006
20210513_2	0	0	0.00000	0	20210513_TOP_2_0011_0001.mp4	71928	59.94006
20210513_2	0	0	0.00000	0	20210513_TOP_2_0012_0001.mp4	71928	59.94006
20210513_2	0	0	0.00000	0	20210513_TOP_2_0013_0001.mp4	71928	59.94006
20210513_2	0	0	0.00000	0	20210513_TOP_2_0014_0001.mp4	71928	59.94006
20210513_2	0	0	0.00000	0	20210513_TOP_2_0015_0001.mp4	71928	59.94006
20210513_2	0	0	0.00000	0	20210513_TOP_2_0016_0001.mp4	12495	59.94006
20210513_2	1	0	0.00000	0	20210513_BOTTOM_2_0001_0001.mp4	71928	59.94006
20210513_2	1	0	0.00000	0	20210513_BOTTOM_2_0002_0001.mp4	71928	59.94006
20210513_2	1	0	0.00000	0	20210513_BOTTOM_2_0003_0001.mp4	71928	59.94006
20210513_2	1	0	0.00000	0	20210513_BOTTOM_2_0004_0001.mp4	71928	59.94006
20210513_2	1	0	0.00000	0	20210513_BOTTOM_2_0005_0001.mp4	71928	59.94006
20210513_2	1	0	0.00000	0	20210513_BOTTOM_2_0006_0001.mp4	71928	59.94006
20210513_2	1	0	0.00000	0	20210513_BOTTOM_2_0007_0001.mp4	71929	59.94006
20210513_2	1	0	0.00000	0	20210513_BOTTOM_2_0008_0001.mp4	71928	59.94006
20210513_2	1	0	0.00000	0	20210513_BOTTOM_2_0009_0001.mp4	71928	59.94006
20210513_2	1	0	0.00000	0	20210513_BOTTOM_2_0010_0001.mp4	71928	59.94006
20210513_2	1	0	0.00000	0	20210513_BOTTOM_2_0011_0001.mp4	71928	59.94006
20210513_2	1	0	0.00000	0	20210513_BOTTOM_2_0012_0001.mp4	71928	59.94006
20210513_2	1	0	0.00000	0	20210513_BOTTOM_2_0013_0001.mp4	71928	59.94006
20210513_2	1	0	0.00000	0	20210513_BOTTOM_2_0014_0001.mp4	71928	59.94006
20210513_2	1	0	0.00000	0	20210513_BOTTOM_2_0015_0001.mp4	71928	59.94006
20210513_2	1	0	0.00000	0	20210513_BOTTOM_2_0016_0001.mp4	71928	59.94006
20210513_2	1	0	0.00000	0	20210513_BOTTOM_2_0017_0001.mp4	71928	59.94006
20210513_2	1	0	0.00000	0	20210513_BOTTOM_2_0018_0001.mp4	71928	59.94006
20210513_2	1	0	0.00000	0	20210513_BOTTOM_2_0019_0001.mp4	71928	59.94006
20210513_2	1	0	0.00000	0	20210513_BOTTOM_2_0020_0001.mp4	71928	59.94006
20210513_2	1	0	0.00000	0	20210513_BOTTOM_2_0021_0001.mp4	71929	59.94006
20210513_2	1	0	0.00000	0	20210513_BOTTOM_2_0022_0001.mp4	71928	59.94006
20210513_2	1	0	0.00000	0	20210513_BOTTOM_2_0023_0001.mp4	56209	59.94006
20210514_1	0	0	0.00000	0	20210514_TOP_1_0001_0001.mp4	71928	59.94006
20210514_1	0	0	0.00000	0	20210514_TOP_1_0002_0001.mp4	71928	59.94006
20210514_1	0	0	0.00000	0	20210514_TOP_1_0003_0001.mp4	71928	59.94006
20210514_1	0	0	0.00000	0	20210514_TOP_1_0004_0001.mp4	71928	59.94006
20210514_1	0	0	0.00000	0	20210514_TOP_1_0005_0001.mp4	71928	59.94006
20210514_1	0	0	0.00000	0	20210514_TOP_1_0006_0001.mp4	71928	59.94006
20210514_1	0	0	0.00000	0	20210514_TOP_1_0007_0001.mp4	71929	59.94006
20210514_1	0	0	0.00000	0	20210514_TOP_1_0008_0001.mp4	68204	59.94006
20210514_1	1	0	0.00000	0	20210514_BOTTOM_1_0001_0001.mp4	71928	59.94006
20210514_1	1	0	0.00000	0	20210514_BOTTOM_1_0002_0001.mp4	71928	59.94006
20210514_1	1	0	0.00000	0	20210514_BOTTOM_1_0003_0001.mp4	71928	59.94006
20210514_1	1	0	0.00000	0	20210514_BOTTOM_1_0004_0001.mp4	71928	59.94006
20210514_1	1	0	0.00000	0	20210514_BOTTOM_1_0005_0001.mp4	71928	59.94006
20210514_1	1	0	0.00000	0	20210514_BOTTOM_1_0006_0001.mp4	71928	59.94006
20210514_1	1	0	0.00000	0	20210514_BOTTOM_1_0007_0001.mp4	71929	59.94006
20210514_1	1	0	0.00000	0	20210514_BOTTOM_1_0008_0001.mp4	61547	59.94006
20210514_2	0	0	0.00000	0	20210514_TOP_2_0001_0001.mp4	71928	59.94006
20210514_2	0	0	0.00000	0	20210514_TOP_2_0002_0001.mp4	71928	59.94006
20210514_2	0	0	0.00000	0	20210514_TOP_2_0003_0001.mp4	71928	59.94006
20210514_2	0	0	0.00000	0	20210514_TOP_2_0004_0001.mp4	71928	59.94006
20210514_2	0	0	0.00000	0	20210514_TOP_2_0005_0001.mp4	71928	59.94006
20210514_2	0	0	0.00000	0	20210514_TOP_2_0006_0001.mp4	71928	59.94006
20210514_2	0	0	0.00000	0	20210514_TOP_2_0007_0001.mp4	71929	59.94006
20210514_2	0	0	0.00000	0	20210514_TOP_2_0008_0001.mp4	71928	59.94006
20210514_2	0	0	0.00000	0	20210514_TOP_2_0009_0001.mp4	71928	59.94006
20210514_2	0	0	0.00000	0	20210514_TOP_2_0010_0001.mp4	71928	59.94006
20210514_2	0	0	0.00000	0	20210514_TOP_2_0011_0001.mp4	71928	59.94006
20210514_2	0	0	0.00000	0	20210514_TOP_2_0012_0001.mp4	71928	59.94006
20210514_2	0	0	0.00000	0	20210514_TOP_2_0013_0001.mp4	71928	59.94006
20210514_2	0	0	0.00000	0	20210514_TOP_2_0014_0001.mp4	71928	59.94006
20210514_2	0	0	0.00000	0	20210514_TOP_2_0015_0001.mp4	71928	59.94006
20210514_2	0	0	0.00000	0	20210514_TOP_2_0016_0001.mp4	19439	59.94006
20210514_2	1	0	0.00000	0	20210514_BOTTOM_2_0001_0001.mp4	71928	59.94006
20210514_2	1	0	0.00000	0	20210514_BOTTOM_2_0002_0001.mp4	71928	59.94006
20210514_2	1	0	0.00000	0	20210514_BOTTOM_2_0003_0001.mp4	71928	59.94006
20210514_2	1	0	0.00000	0	20210514_BOTTOM_2_0004_0001.mp4	71928	59.94006
20210514_2	1	0	0.00000	0	20210514_BOTTOM_2_0005_0001.mp4	71928	59.94006
20210514_2	1	0	0.00000	0	20210514_BOTTOM_2_0006_0001.mp4	71928	59.94006
20210514_2	1	0	0.00000	0	20210514_BOTTOM_2_0007_0001.mp4	71929	59.94006
20210514_2	1	0	0.00000	0	20210514_BOTTOM_2_0008_0001.mp4	71928	59.94006
20210514_2	1	0	0.00000	0	20210514_BOTTOM_2_0009_0001.mp4	71928	59.94006
20210514_2	1	0	0.00000	0	20210514_BOTTOM_2_0010_0001.mp4	71928	59.94006
20210514_2	1	0	0.00000	0	20210514_BOTTOM_2_0011_0001.mp4	71928	59.94006
20210514_2	1	0	0.00000	0	20210514_BOTTOM_2_0012_0001.mp4	71928	59.94006
20210514_2	1	0	0.00000	0	20210514_BOTTOM_2_0013_0001.mp4	71928	59.94006
20210514_2	1	0	0.00000	0	20210514_BOTTOM_2_0014_0001.mp4	71928	59.94006
20210514_2	1	0	0.00000	0	20210514_BOTTOM_2_0015_0001.mp4	71928	59.94006
20210514_2	1	0	0.00000	0	20210514_BOTTOM_2_0016_0001.mp4	71928	59.94006
20210514_2	1	0	0.00000	0	20210514_BOTTOM_2_0017_0001.mp4	71928	59.94006
20210514_2	1	0	0.00000	0	20210514_BOTTOM_2_0018_0001.mp4	18126	59.94006
