OpCode	ImagePtPair	Index	Lx	Ly	Rx	Ry
npz6.14	24	0	1672.37383	264.31894	1662.80374	312.15947
npz6.14	24	1	1835.06542	191.36213	1861.38318	245.18272
npz6.14	25	0	1384.07477	501.12957	1410.39252	545.38206
npz6.14	25	1	1238.13084	491.56146	1257.27103	525.04983
npz6.14	26	0	351.70093	457.92027	318.80374	410.94684
npz6.14	26	1	83.14019	545.22924	65.19626	468.05648
npz6.14	27	0	1862.57944	319.33555	1863.77570	394.68439
npz6.14	27	1	1677.15888	350.43189	1684.33645	418.60465
npz6.14	28	0	1827.07731	465.78771	1782.42615	549.05028
npz6.14	29	0	1669.98131	151.89369	1642.46729	194.95017
npz6.14	29	1	1557.53271	127.97342	1522.84112	160.26578
npz6.14	30	0	1125.67290	294.53156	813.81308	293.23588
npz6.14	30	1	1182.19626	246.09302	869.43925	245.09635
npz6.14	31	0	1620.05607	116.31229	1436.51402	147.40864
npz6.14	31	1	1663.71963	84.61794	1495.72897	115.71429
npz6.14	32	0	691.71028	345.64784	478.37383	315.41196
npz6.14	32	1	822.70093	425.18272	589.02804	402.42193
npz6.14	33	0	607.92523	454.82724	560.87850	425.58472
npz6.14	33	1	689.27103	406.68771	646.11215	382.22924
npz6.14	34	0	715.36449	198.53821	636.63551	184.56146
npz6.14	34	1	812.26168	197.34219	725.75701	190.24252
npz6.14	35	0	1195.06542	216.47841	1035.96262	223.65449
npz6.14	35	1	1070.65421	224.85050	913.94393	228.43854
npz6.14	36	0	876.85981	155.48173	630.42991	147.10963
npz6.14	36	1	759.62617	20.33223	513.19626	7.17608
npz6.14	37	0	819.43925	188.97010	482.09346	167.44186
npz6.14	37	1	967.77570	198.53821	645.98131	182.99003
npz6.14	38	0	1786.61682	253.31229	1669.68224	308.87043
npz6.14	38	1	1739.36449	247.63123	1635.58879	298.40532
npz6.14	39	0	852.93458	267.90698	540.71028	252.35880
npz6.14	39	1	718.95327	160.26578	429.45794	136.34551
npz6.14	40	0	628.03738	135.14950	541.90654	121.99336
npz6.14	40	1	559.85047	28.70432	490.46729	14.35216
npz6.14	41	0	702.20561	299.00332	500.03738	277.47508
npz6.14	41	1	576.59813	212.89037	378.01869	184.18605
npz6.14	42	0	1403.21495	106.44518	1311.10280	126.77741
npz6.14	42	1	1550.35514	57.40864	1467.81308	81.32890
npz6.14	43	0	1257.27103	157.87375	1265.64486	179.40199
npz6.14	43	1	1196.26168	149.50166	1207.02804	166.24585
npz6.14	44	0	1020.07477	201.64452	783.24299	198.08638
npz6.14	44	1	1171.10280	200.74751	922.90654	203.76744
npz6.14	45	0	1325.81308	491.96346	1154.39252	520.26578
npz6.14	45	1	1234.29907	497.04651	1062.28037	517.87375
npz6.14	46	0	1187.04673	545.48505	1031.44860	561.80066
npz6.14	46	1	1222.93458	505.11960	1070.92523	523.22924
npz6.14	47	0	853.31776	311.00997	730.06542	300.70764
npz6.14	47	1	755.52336	286.19269	643.63551	270.80731
npz6.14	48	0	1092.56075	619.71429	919.35514	626.87043
npz6.14	48	1	1146.09346	607.75415	971.99065	618.49834
npz6.14	49	0	1748.75131	333.25746	1527.75551	389.57463
npz6.14	49	1	1706.94648	375.57090	1488.97272	427.35448
npz6.14	50	0	1357.75701	508.30565	1156.78505	562.12625
npz6.14	51	0	1149.60748	375.54817	1059.88785	391.09635
npz6.14	51	1	1037.15888	361.19601	942.65421	363.58804
npz6.14	52	0	1034.70093	235.26246	1068.12150	245.13953
npz6.14	52	1	969.50467	217.02326	1007.71028	223.91030
npz6.14	53	0	861.97196	428.76744	765.83178	417.27243
npz6.14	53	1	949.59813	426.67442	846.28037	422.05648
npz6.14	54	0	897.19626	507.10963	754.84112	493.95349
npz6.14	54	1	971.36449	437.74086	834.99065	432.95681
npz6.14	55	0	1800.37383	398.27243	1561.12150	460.46512
npz6.14	55	1	1863.77570	365.98007	1623.32710	436.54485
npz6.14	56	0	361.27103	388.70432	181.83178	333.68771
npz6.14	56	1	221.30841	338.47176	23.92523	275.08306
npz6.14	57	0	1894.28037	254.38538	1807.55140	319.33555
npz6.14	57	1	1837.75701	250.19934	1764.48598	310.96346
npz6.14	58	0	1251.85981	505.67442	1127.19626	529.32558
npz6.14	58	1	1152.27103	465.00997	1024.91589	477.89701
npz6.14	59	0	284.71028	371.96013	62.20561	308.57143
npz6.14	59	1	346.91589	236.81063	159.10280	192.55814
npz6.14	60	0	1259.22430	508.67110	1144.30841	533.80731
npz6.14	60	1	1185.95327	516.14618	1078.51402	533.50831
npz6.14	61	0	1465.42056	399.46844	1472.59813	446.11296
npz6.15	0	0	1315.08507	371.28779	563.78072	372.49720
npz6.15	1	0	1228.45545	323.12871	1200.61386	307.41584
npz6.15	1	1	1250.04950	853.12871	1124.34653	852.36634
npz6.17	0	0	1559.47070	915.52072	390.77505	905.84546
npz6.17	1	0	1261.71429	1001.98646	1103.23810	986.13995
npz6.17	2	0	385.70884	643.11864	209.94278	656.54237
npz6.17	2	1	887.37444	485.69492	695.74062	475.93220
npz6.17	3	0	1242.99183	985.87709	932.84727	962.94972
npz6.17	3	1	616.66876	830.21229	292.04274	820.55866
npz6.17	4	0	1306.95160	682.99441	1181.44563	650.41341
npz6.17	4	1	990.77310	528.53631	835.09742	516.46927
npz6.17	5	0	1297.29730	567.15084	1105.41798	543.01676
npz6.17	5	1	1648.47266	423.55307	1437.28473	369.25140
npz6.17	6	0	68.35346	1017.76271	14.64717	997.01695
npz6.17	6	1	140.36872	1001.89831	79.33884	978.71186
npz6.17	7	0	626.32307	563.53073	459.78630	573.18436
npz6.17	7	1	1203.16782	514.05587	1043.87178	489.92179
npz6.17	8	0	1332.19573	1000.53512	1086.47428	939.13043
npz6.17	9	0	1197.28984	953.57860	1062.38394	903.01003
npz6.17	10	0	741.98243	960.80268	593.82685	943.94649
npz6.17	10	1	801.00376	958.39465	656.46173	940.33445
npz6.17	11	0	213.60458	349.01695	423.54736	389.28814
npz6.17	12	0	865.40369	699.25424	667.66688	684.61017
