OpCode	ImagePtPair	FilenameLeft	FrameLeft	FilenameRight	FrameRight	Time	Period	PeriodTime	Length	Precision	RMS	Range	Direction	HorzDir	VertDir	MidX	MidY	MidZ	Family	Genus	Species	Code	Number	Stage	Activity	Comment	Attribute9	Attribute10
20210511_1	0	20210511_TOP_1_0002_0001.mp4	19215	20210511_BOTTOM_1_0002_0001.mp4	18684	30.68566	npz6.34	0.14570	928.41701	26.60355	12.79266	3948.33871	22.67717	87.78242	51.84835	75.63936	-1520.35591	-3643.09966	Carangidae	Seriola	hippos	37337007	1	AD	Passing			
20210511_1	1	20210511_TOP_1_0002_0001.mp4	19302	20210511_BOTTOM_1_0002_0001.mp4	18771	30.73404	npz6.34	0.19408	818.02138	5.80476	3.65793	1942.70728	18.58131	87.87661	60.45689	-173.02689	-594.37118	-1841.43861	Carangidae	Seriola	hippos	37337007	1	AD	Passing			
20210511_1	2	20210511_TOP_1_0002_0001.mp4	21243	20210511_BOTTOM_1_0002_0001.mp4	20712	31.81345	npz6.34	1.27349	69.48064	5.53019	3.69938	1950.19525	22.81218	79.22920	61.13536	454.93385	603.93907	-1797.65244	Cirrhitidae	Paracirrhites	forsteri	37374010	1	AD	Passing			
20210511_1	5	20210511_TOP_1_0002_0001.mp4	21812	20210511_BOTTOM_1_0002_0001.mp4	21281	32.12988	npz6.34	1.58992	399.70163	19.20379	14.09905	3178.85811	11.82823	89.15160	46.01519	507.69975	408.43546	-3111.35989	Scaridae	Scarus	sp3		1	AD	Passing			
20210511_1	6	20210511_TOP_1_0002_0001.mp4	21896	20210511_BOTTOM_1_0002_0001.mp4	21365	32.17659	npz6.34	1.63664	271.36238	14.28047	8.92806	3653.93751	11.14470	81.74851	69.03266	68.76785	-702.90457	-3585.03214	Labridae	Anampses	geographicus	37384048	1	AD	Passing			
20210511_1	7	20210511_TOP_1_0002_0001.mp4	22005	20210511_BOTTOM_1_0002_0001.mp4	21474	32.23721	npz6.34	1.69725	304.24659	19.01158	14.85596	4079.58365	24.59269	64.63232	81.16753	69.37782	-1696.36103	-3709.52136	Scaridae	Scarus	sp3		1	AD	Passing			
20210511_1	8	20210511_TOP_1_0002_0001.mp4	23177	20210511_BOTTOM_1_0002_0001.mp4	22646	32.88897	npz6.34	2.34901	260.70477	7.18755	5.36650	2327.62626	19.93391	68.15547	62.12767	529.22812	-591.33168	-2188.17012	Mullidae	Parupeneus	spilurus	37355015	1	AD	Passing			
20210511_1	10	20210511_TOP_1_0002_0001.mp4	23278	20210511_BOTTOM_1_0002_0001.mp4	22747	32.94513	npz6.34	2.40518	207.82753	7.79540	16.42899	2702.57255	19.81784	75.41128	70.45842	625.08284	669.92211	-2542.51337	Mullidae	Parupeneus	spilurus	37355015	1	AD	Passing			
20210511_1	11	20210511_TOP_1_0002_0001.mp4	23390	20210511_BOTTOM_1_0002_0001.mp4	22859	33.00742	npz6.34	2.46747	242.08634	4.63393	9.02200	1709.50603	18.59559	67.58027	54.20347	292.54090	-459.99489	-1620.25781	Mullidae	Parupeneus	spilurus	37355015	1	AD	Passing			
20210511_1	12	20210511_TOP_1_0002_0001.mp4	23457	20210511_BOTTOM_1_0002_0001.mp4	22926	33.04468	npz6.34	2.50472	54.13560	1.72024	2.17120	1173.65855	23.49722	68.04807	64.74360	464.70916	-54.91846	-1076.33812	Labridae	Suezichthys	cyanolaemus	37384161	1	AD	Passing			
