OpCode	ImagePtPair	Index	Lx	Ly	Rx	Ry
12.02	7	1	760.82474	211.54639	1029.27835	211.54639
12.02	8	0	1296.49485	197.93814	1551.34021	192.98969
12.02	8	1	1499.38144	194.22680	1791.34021	189.27835
12.02	9	0	477.50339	196.06791	895.13986	205.89923
12.02	9	1	366.69624	151.11720	795.76833	167.25739
12.02	10	0	1082.47423	478.76289	1039.17526	475.05155
12.02	10	1	1308.86598	524.53608	1258.14433	520.82474
12.02	11	0	1793.81443	312.98969	1854.43299	306.80412
12.02	12	0	1419.59335	244.86309	1789.87061	235.39978
12.02	13	0	240.00000	612.37113	231.34021	567.83505
12.02	13	1	195.46392	624.74227	189.27835	578.96907
12.02	14	0	525.77320	741.03093	296.90722	694.02062
12.02	14	1	590.10309	760.82474	338.96907	713.81443
12.02	15	0	1376.30869	390.15334	1712.09858	399.63308
12.02	15	1	1007.16821	369.26725	1309.08441	375.43593
12.02	16	0	299.38144	403.29897	531.95876	395.87629
12.02	16	1	869.69072	455.25773	1068.86598	455.25773
12.02	17	0	559.97227	427.07010	886.60628	423.02738
12.02	17	1	572.78805	419.97262	899.02773	417.50712
12.02	18	0	423.13402	359.11340	774.61856	360.32990
12.02	18	1	440.86598	355.19588	791.73196	349.71134
12.02	19	0	390.81762	289.24096	746.18238	291.67579
12.02	19	1	372.87554	305.60460	730.01479	308.23658
12.02	20	0	514.01479	326.73056	850.86014	330.12486
12.02	20	1	528.99938	318.25301	865.45040	319.08434
12.02	21	0	607.80412	451.46392	797.93814	436.70103
12.02	21	1	251.13402	428.04124	480.00000	414.43299
12.02	22	0	293.19588	37.11340	622.26804	60.61856
12.02	22	1	654.43299	58.14433	955.05155	53.19588
30.06	0	0	1053.34192	245.90389	1457.61751	250.84668
30.06	0	1	1335.22215	185.35469	1759.27882	181.64760
30.06	1	0	858.00386	821.73913	244.79073	845.21739
30.06	1	1	610.74050	753.77574	12.36317	771.07551
30.06	2	0	792.47907	1066.40732	153.30328	1066.40732
30.06	3	0	682.44688	905.76659	65.52479	923.06636
30.06	4	0	603.32260	957.66590	9.89053	965.08009
30.06	5	0	1056.15454	317.20366	1375.41983	334.61785
30.06	5	1	1232.53574	312.67277	1540.67418	329.26316
30.06	6	0	1279.58789	383.06636	1771.64198	384.30206
30.06	7	0	478.45460	591.89931	850.58596	605.49199
30.06	7	1	398.09401	565.94966	777.64327	572.12815
30.06	8	0	358.53187	588.19222	480.92724	598.07780
30.06	8	1	166.90277	598.07780	309.07920	604.25629
30.06	9	0	1460.09015	516.52174	1683.86349	554.82838
30.06	9	1	1256.09788	488.10069	1469.98068	516.52174
30.06	10	0	938.36446	586.95652	808.55119	617.84897
30.06	10	1	192.86542	774.78261	164.43014	755.01144
30.06	11	0	323.91500	515.28604	547.68835	531.35011
30.06	11	1	96.43271	510.34325	347.40502	517.75744
30.06	12	0	343.69607	1056.52174	131.04958	1050.34325
30.06	13	0	593.43207	441.14416	649.06632	470.80092
30.06	13	1	263.33548	428.78719	338.75080	448.55835
30.06	14	0	1016.25241	420.13730	1376.02061	438.67277
30.06	14	1	1310.49581	295.33181	1677.68191	297.80320
30.06	15	0	734.37218	496.75057	645.35737	493.04348
30.06	15	1	148.35802	357.11670	69.23374	383.06636
30.06	16	0	1803.78622	343.52403	1881.67418	423.84439
30.06	17	0	336.27817	459.67963	862.94913	485.62929
30.06	18	0	939.60077	1052.81465	362.24082	1068.87872
30.06	18	1	1008.83451	974.96568	367.18609	1003.38673
30.06	19	0	1335.22215	936.65904	866.65808	995.97254
30.06	19	1	1363.65744	1014.50801	881.49388	1068.87872
9.07	0	0	626.35659	65.71757	1055.50388	92.99656
9.07	0	1	452.71318	43.39839	885.58140	80.59701
9.07	1	0	251.78295	131.43513	750.38760	181.03330
9.07	2	0	1026.97674	411.66475	879.37984	448.86338
9.07	2	1	450.23256	358.34673	336.12403	393.06544
9.07	3	0	1312.24806	74.39724	1350.69767	91.75660
9.07	3	1	868.21705	57.03789	876.89922	91.75660
9.07	4	0	1887.75194	116.55568	1731.47287	146.31458
9.07	4	1	1313.48837	207.07233	1117.51938	240.55109
9.07	5	0	770.23256	92.99656	843.41085	130.19518
9.07	5	1	539.53488	89.27669	520.93023	133.91504
9.07	6	0	1014.57364	220.71183	1453.64341	230.63146
9.07	6	1	1328.37209	215.75201	1807.13178	215.75201
9.07	7	0	1119.34625	323.35706	1565.00517	335.07807
9.07	7	1	959.34625	340.92308	1391.56848	358.63720
9.07	8	0	1263.87597	354.62687	1444.96124	376.94604
9.07	8	1	853.33333	401.74512	1015.81395	414.14466
9.07	9	0	540.77519	390.58553	854.57364	414.14466
9.07	9	1	368.37209	396.78530	666.04651	421.58439
9.07	10	0	431.89406	301.27669	804.49871	323.49713
9.07	10	1	276.64858	315.32951	666.82429	338.99656
9.07	11	0	294.36693	192.63720	680.48579	223.35706
9.07	11	1	23.15245	215.36969	450.20155	258.28243
9.07	12	0	398.53747	193.22962	838.19121	221.22273
9.07	12	1	157.09044	174.42365	636.64083	217.08955
9.07	13	0	1870.38760	518.30080	1911.31783	576.57865
9.07	13	1	1069.14729	494.74168	1080.31008	534.42021
9.07	14	0	447.75194	396.78530	806.20155	414.14466
9.07	14	1	24.80620	410.42480	434.10853	427.78416
9.07	15	0	941.39535	655.93571	795.03876	665.85534
9.07	16	0	43.41085	814.64983	16.12403	809.69001
9.02	0	0	1753.19778	585.54217	1355.71165	584.35926
9.02	0	1	732.27357	662.43154	385.65619	686.08981
9.02	1	0	233.04991	221.20482	467.28281	244.86309
9.02	1	1	36.67283	218.83899	315.85952	262.60679
9.02	2	0	666.02588	458.97043	637.63401	467.25082
9.02	2	1	380.92421	398.64184	417.59704	418.75137
9.02	3	0	1614.78743	447.14129	1867.94824	377.34940
9.02	3	1	1404.21442	428.21468	1620.70240	376.16648
9.02	4	0	604.51017	591.45674	321.77449	612.74918
9.02	4	1	223.58595	551.23768	31.94085	587.90800
9.02	5	0	92.27357	409.28806	9.46396	451.87295
9.02	5	1	1503.58595	489.72618	1185.36044	484.99452
9.02	6	0	557.19039	176.25411	871.86691	162.05915
9.02	6	1	693.23475	133.66922	997.26433	108.82804
9.02	7	0	1765.02773	220.02191	1866.76525	138.40088
9.02	7	1	1463.36414	218.83899	1518.96488	164.42497
9.02	8	0	1690.49908	493.27492	1458.63216	469.61665
9.02	8	1	1250.42514	442.40964	1117.92976	430.58050
9.02	9	0	460.18484	285.08215	728.72458	283.89923
9.02	9	1	671.94085	299.27711	918.00370	285.08215
9.02	10	0	1300.11091	105.27930	1584.02957	15.37788
9.02	10	1	1447.98521	137.21796	1775.67468	24.84118
9.02	11	0	1518.96488	377.34940	1729.53789	313.47207
9.02	11	1	1313.12384	405.73932	1521.33087	357.23987
9.02	12	0	177.44917	306.37459	365.54529	335.94743
9.02	12	1	534.71349	367.88609	688.50277	370.25192
9.02	13	0	1020.92421	280.35049	1248.05915	248.41183
9.02	13	1	1129.75970	244.86309	1352.16266	195.18072
9.02	14	0	851.75601	255.50931	1198.37338	216.47317
9.02	15	0	1510.68392	301.64294	1712.97597	222.38773
9.02	16	0	554.82440	358.42278	829.27911	357.23987
9.02	16	1	702.69871	364.33735	975.97043	350.14239
31.02	0	0	1435.89772	520.00110	1723.33457	539.29573
31.02	0	1	1341.65250	526.50712	1615.87924	543.83023
31.02	1	0	720.38879	533.08434	944.13863	525.21249
31.02	1	1	626.14356	532.09858	851.47073	524.22673
31.02	2	0	864.76895	637.59036	606.87616	605.65170
31.02	2	1	1072.97597	645.87076	787.87431	622.21249
31.02	3	0	642.36599	804.38116	339.51941	751.15005
31.02	3	1	473.19778	766.52793	257.89279	714.47974
31.02	4	0	1012.64325	863.52683	616.34011	824.49069
31.02	5	0	430.60998	696.73604	314.67652	649.41950
31.02	6	0	650.64695	435.31216	958.22551	421.11720
31.02	6	1	526.43253	395.09310	835.19409	391.54436
31.02	7	0	949.94455	786.63746	632.90203	731.04053
31.02	7	1	722.80961	525.21358	513.41959	506.28697
31.02	8	0	983.06839	486.17744	875.41590	473.16539
31.02	8	1	1209.02033	501.55531	1107.28281	495.64074
31.02	9	0	653.01294	602.10296	634.08503	578.44469
31.02	9	1	24.84288	558.33516	124.21442	513.38445
31.02	10	0	1412.88232	516.98248	1656.04744	534.29792
31.02	10	1	1231.88417	511.65936	1448.82625	522.66594
31.02	11	0	1164.06654	707.38226	864.76895	695.55312
31.02	11	1	1307.20887	631.67579	1051.68207	628.12705
31.02	12	0	1100.18484	622.21249	622.25508	595.00548
31.02	12	1	907.35675	561.88390	505.13863	531.12815
31.02	13	0	666.02588	541.77437	496.85767	511.01862
31.02	13	1	486.21072	532.31106	358.44732	496.82366
31.02	14	0	720.44362	636.40745	341.88540	593.82256
31.02	14	1	477.92976	686.08981	144.32532	625.76123
31.02	15	0	498.04067	794.91785	85.17560	729.85761
31.02	15	1	754.75046	839.86857	324.14048	785.45455
31.02	16	0	1701.14603	571.34721	1804.06654	598.55422
31.02	16	1	1136.85767	525.21358	1277.63401	528.76232
31.02	17	0	1530.79482	367.88609	1737.81885	372.61774
31.02	17	1	1329.68577	372.61774	1517.78189	376.16648
31.02	18	0	312.31054	306.37459	829.27911	309.92333
31.02	19	0	1005.54529	42.58488	1198.37338	34.30449
31.02	19	1	505.13863	26.02410	729.90758	27.20701
31.02	20	0	1266.98706	519.29901	1399.48244	526.39650
31.02	20	1	1069.42699	524.03067	1177.07948	525.21358
31.02	21	0	1600.00493	399.02519	1883.32717	408.10515
31.02	21	1	1489.00062	390.15334	1722.43993	386.81271
31.02	22	0	1039.85213	440.04381	1201.92237	441.22673
31.02	22	1	865.95194	417.56846	1017.37523	410.47097
31.02	23	0	1224.39926	378.53231	676.67283	348.95947
31.02	23	1	1785.13863	389.17853	1360.44362	379.71522
31.05	0	0	600.33826	80.28587	849.36907	124.73494
31.05	0	1	673.09242	134.30559	920.34874	162.98248
31.05	1	0	1807.61553	641.13910	1895.15712	655.33406
31.05	1	1	964.14048	670.71194	993.71534	676.62651
31.05	2	0	838.72027	569.37240	1088.39556	576.61665
31.05	2	1	561.11091	543.93976	801.71657	552.16977
31.05	3	0	1736.63586	662.43154	1843.10536	644.68784
31.05	4	0	1851.38632	650.60241	1888.05915	624.57831
31.05	5	0	1128.57671	961.70865	757.11645	962.89157
31.05	5	1	1406.58041	919.12377	1025.65619	928.58708
31.05	6	0	1825.36044	920.30668	1605.32348	933.31873
31.05	6	1	1840.73937	687.27273	1752.01479	718.02848
31.05	7	0	571.03204	403.84228	870.27295	416.22234
31.05	7	1	339.95379	364.41183	673.30437	394.53560
31.05	8	0	908.49230	122.61884	1191.63155	107.84666
31.05	8	1	1134.04991	117.88719	1414.03450	101.34064
31.05	9	0	513.41959	243.68018	647.09797	264.97262
31.05	9	1	863.58595	250.77766	971.23845	263.78970
31.05	10	0	504.64264	533.13691	729.77018	535.99890
31.05	10	1	363.07763	522.29354	588.59951	528.11281
31.05	11	0	272.52927	502.96824	559.67098	518.50712
31.05	11	1	112.82502	484.04162	435.45656	504.11501
18.04	0	0	241.08178	303.98169	562.52415	321.28146
18.04	0	1	536.56149	265.67506	836.98648	280.50343
18.04	1	0	1210.35415	217.48284	1568.88603	224.89703
18.04	1	1	1155.95621	154.46224	1505.83387	148.28375
18.04	2	0	809.78751	232.31121	1080.54089	239.72540
18.04	2	1	911.16549	211.30435	1178.20992	218.71854
18.04	3	0	1252.38892	317.57437	1556.52286	320.04577
18.04	3	1	1154.71990	282.97483	1450.19961	287.91762
18.04	4	0	836.98648	50.66362	1199.22730	58.07780
18.04	5	0	1812.44044	90.20595	1898.98261	39.54233
18.04	6	0	1712.29878	192.76888	1858.18416	174.23341
18.04	7	0	1563.94076	171.76201	1827.27624	145.81236
18.04	8	0	1095.37669	165.58352	1479.87122	164.34783
18.04	9	0	993.24984	442.64073	1202.72247	451.73227
18.04	10	0	289.29813	621.55606	289.29813	603.02059
18.04	10	1	409.22086	630.20595	389.43979	617.84897
18.04	11	0	208.93754	698.16934	205.22859	669.74828
18.04	11	1	281.88023	717.94050	263.33548	696.93364
18.04	12	0	1057.05087	455.97254	1167.08307	460.91533
