OpCode	Camera	MovieSeqIndex	StartTimeOffset	Format	Filename	Frames	Rate
FH50	0	0	0.00000	0	FH50_L1205 (1).MP4	81241	59.94006
FH50	0	0	0.00000	0	FH50_L1205 (5).MP4	81121	59.94006
FH50	0	0	0.00000	0	FH50_L1205 (6).MP4	81121	59.94006
FH50	0	0	0.00000	0	FH50_L1205 (7).MP4	39181	59.94006
FH50	0	0	0.00000	0	FH50_L1205 (5).MP4	81122	59.94006
FH50	0	0	0.00000	0	FH50_L1205 (1).MP4	81242	59.94006
FH50	1	0	0.00000	0	FH50_R1206 (1).MP4	81242	59.94006
FH50	1	0	0.00000	0	FH50_R1206 (2).MP4	81242	59.94006
FH50	1	0	0.00000	0	FH50_R1206 (3).MP4	81241	59.94006
FH50	1	0	0.00000	0	FH50_R1206 (4).MP4	36001	59.94006
FHC	0	0	0.00000	0	FHC_L1203 (1).MP4	81122	59.94006
FHC	0	0	0.00000	0	FHC_L1203 (2).MP4	81122	59.94006
FHC	0	0	0.00000	0	FHC_L1203 (3).MP4	81061	59.94006
FHC	0	0	0.00000	0	FHC_L1203 (4).MP4	61082	59.94006
FHC	1	0	0.00000	0	FHC_R1204 (1).MP4	81122	59.94006
FHC	1	0	0.00000	0	FHC_R1204 (2).MP4	81062	59.94006
FHC	1	0	0.00000	0	FHC_R1204 (3).MP4	81061	59.94006
FHC	1	0	0.00000	0	FHC_R1204 (4).MP4	60002	59.94006
IO72	0	0	0.00000	0	IO72_L367.avi	108215	25.00000
IO72	1	0	0.00000	0	IO72_R368.avi	107818	25.00000
FHA	0	0	0.00000	0	FHA_L372.avi	115056	25.00000
FHA	1	0	0.00000	0	FHA_R371.avi	114636	25.00000
IO65	0	0	0.00000	0	IO65_L378.avi	115919	25.00000
IO65	1	0	0.00000	0	IO65_R377.avi	115596	25.00000
FH5	0	0	0.00000	0	FH5_L369.avi	109396	25.00000
FH5	1	0	0.00000	0	FH5_R370.avi	109752	25.00000
IO64	0	0	0.00000	0	IO64_L369.avi	116650	25.00000
IO64	1	0	0.00000	0	IO64_R370.avi	116252	25.00000
IO73	0	0	0.00000	0	IO73_R371.avi	111504	25.00000
IO227	0	0	0.00000	0	IO227_L375.avi	112803	25.00000
IO227	1	0	0.00000	0	IO227_R376.avi	112277	25.00000
FH7	0	0	0.00000	0	FH7_L369.avi	129481	25.00000
FH7	1	0	0.00000	0	FH7_R370.avi	130789	25.00000
FH20	0	0	0.00000	0	FH20_L375.avi	132179	25.00000
FH20	1	0	0.00000	0	FH20_R376.avi	133017	25.00000
IO229	0	0	0.00000	0	IO229_L369.avi	110012	25.00000
IO229	1	0	0.00000	0	IO229_R370.avi	109488	25.00000
IO46	0	0	0.00000	0	IO46_L369.avi	106187	25.00000
IO46	1	0	0.00000	0	IO46_R370.avi	105552	25.00000
IO47	0	0	0.00000	0	IO47_L375.avi	113975	25.00000
IO47	1	0	0.00000	0	IO47_R376.avi	111456	25.00000
IO101	0	0	0.00000	0	IO101_L367.avi	105405	25.00000
IO101	1	0	0.00000	0	IO101_R368.avi	104122	25.00000
IO102	0	0	0.00000	0	IO102_L372.avi	107325	25.00000
IO102	1	0	0.00000	0	IO102_R371.avi	107225	25.00000
IO105	0	0	0.00000	0	IO105_L372.avi	131375	25.00000
IO105	1	0	0.00000	0	IO105_R371.avi	130510	25.00000
IO107	0	0	0.00000	0	IO107_L373.avi	140999	25.00000
IO107	1	0	0.00000	0	IO107_R374.avi	140182	25.00000
IO108	0	0	0.00000	0	IO108_L375.avi	152985	25.00000
IO108	1	0	0.00000	0	IO108_R376.avi	153586	25.00000
IO241	0	0	0.00000	0	IO241_L378.avi	108682	25.00000
IO241	1	0	0.00000	0	IO241_R377.avi	108250	25.00000
IO113	0	0	0.00000	0	IO113_L367.avi	139259	25.00000
IO113	1	0	0.00000	0	IO113_R368.avi	138392	25.00000
IO115	0	0	0.00000	0	IO115_L378.avi	148151	25.00000
IO115	1	0	0.00000	0	IO115_R377.avi	147431	25.00000
IO192	0	0	0.00000	0	IO192_L378.avi	151596	25.00000
IO192	1	0	0.00000	0	IO192_R377.avi	150888	25.00000
IO211	0	0	0.00000	0	IO211_L369.avi	143379	25.00000
IO211	1	0	0.00000	0	IO211_R370.avi	142359	25.00000
FHB	0	0	0.00000	0	FHB_L373.avi	120779	25.00000
FHB	1	0	0.00000	0	FHB_R374.avi	121018	25.00000
FH108	0	0	0.00000	0	FH108_L378.avi	129648	25.00000
FH108	1	0	0.00000	0	FH108_R377.avi	129190	25.00000
FH102	0	0	0.00000	0	FH102_L378.avi	106500	25.00000
FH102	1	0	0.00000	0	FH102_R377.avi	105696	25.00000
IO216	0	0	0.00000	0	IO216_L373.avi	105731	25.00000
IO216	1	0	0.00000	0	IO216_R374.avi	105720	25.00000
FH95	0	0	0.00000	0	FH95_L367.avi	111364	25.00000
FH95	1	0	0.00000	0	FH95_R368.avi	111564	25.00000
IO280	0	0	0.00000	0	IO280_L378.avi	109593	25.00000
IO280	1	0	0.00000	0	IO280_R377.avi	111225	25.00000
FH34	0	0	0.00000	0	FH34_L378.avi	127424	25.00000
FH34	1	0	0.00000	0	FH34_R377.avi	131862	25.00000
FH44	0	0	0.00000	0	FH44_L373.avi	127818	25.00000
FH44	1	0	0.00000	0	FH44_R374.avi	127446	25.00000
FH82	0	0	0.00000	0	FH82_L1201 (1).MP4	81122	59.94006
FH82	0	0	0.00000	0	FH82_L1201 (2).MP4	81062	59.94006
