id,ibra,imcra
37460079,NA,NA
37228044,NA,NA
37228946,NA,NA
37228962,NA,NA
37346069,NA,NA
37346060,NA,NA
37346070,NA,NA
37346924,NA,NA
37346053,NA,NA
37346049,NA,NA
37437033,NA,NA
37437904,NA,NA
37287016,NA,NA
37287930,NA,NA
37287060,NA,NA
37365029,NA,NA
37365914,NA,NA
37232932,NA,NA
37365003,NA,NA
37365915,NA,NA
37428211,NA,NA
37428965,NA,NA
37384192,NA,NA
37384185,NA,NA
37384222,NA,NA
37384934,NA,NA
37371019,NA,NA
37371914,NA,NA
37374009,NA,NA
37374010,NA,NA
37374011,NA,NA
37374908,NA,NA
37228114,NA,NA
37228947,NA,NA
37427047,NA,NA
37427018,NA,NA
37427912,NA,NA
37439005,NA,NA
37439908,NA,NA
37102012,NA,NA
37102013,NA,NA
37102014,NA,NA
37102015,NA,NA
37102905,NA,NA
37428212,NA,NA
37428473,NA,NA
37428213,NA,NA
37428214,NA,NA
37428215,NA,NA
37428966,NA,NA
37428216,NA,NA
37435009,NA,NA
37435905,NA,NA
37288044,NA,NA
37288908,NA,NA
37126000,NA,NA
37460924,NA,NA
37460901,NA,NA
37307757,NA,NA
37307758,NA,NA
37307007,NA,NA
37307008,NA,NA
37307009,NA,NA
37307010,NA,NA
37307011,NA,NA
37307012,NA,NA
37307013,NA,NA
37307014,NA,NA
37307015,NA,NA
37307016,NA,NA
37307017,NA,NA
37307018,NA,NA
37307019,NA,NA
37307759,NA,NA
37307020,NA,NA
37307021,NA,NA
37307760,NA,NA
37307022,NA,NA
37307023,NA,NA
37307024,NA,NA
37307025,NA,NA
37307026,NA,NA
37307027,NA,NA
37307761,NA,NA
37307028,NA,NA
37307029,NA,NA
37307030,NA,NA
37307031,NA,NA
37307762,NA,NA
37307903,NA,NA
37307032,NA,NA
37465063,NA,NA
37465925,NA,NA
37310017,NA,NA
37310905,NA,NA
37465064,NA,NA
37465024,NA,NA
37465085,NA,NA
37465017,NA,NA
37465065,NA,NA
37465030,NA,NA
37465926,NA,NA
37381009,NA,NA
37381015,NA,NA
37381907,NA,NA
37404751,NA,NA
37404752,NA,NA
37404907,NA,NA
37390006,NA,NA
37390029,NA,NA
37390001,NA,NA
37390010,NA,NA
37390012,NA,NA
37390024,NA,NA
37390013,NA,NA
37390035,NA,NA
37390790,NA,NA
37390041,NA,NA
37390014,NA,NA
37390034,NA,NA
37390004,NA,NA
37390040,NA,NA
37390033,NA,NA
37390026,NA,NA
37390015,NA,NA
37390016,NA,NA
37390009,NA,NA
37390023,NA,NA
37390005,NA,NA
37390039,NA,NA
37390036,NA,NA
37390031,NA,NA
37390011,NA,NA
37390002,NA,NA
37390020,NA,NA
37390032,NA,NA
37390017,NA,NA
37390028,NA,NA
37390018,NA,NA
37390901,NA,NA
37390019,NA,NA
37390007,NA,NA
37390038,NA,NA
37390025,NA,NA
37228125,NA,NA
37228126,NA,NA
37228966,NA,NA
37463001,NA,NA
37463007,NA,NA
37463002,NA,NA
37463022,NA,NA
37463902,NA,NA
37316007,NA,NA
37316008,NA,NA
37316009,NA,NA
37316010,NA,NA
37316011,NA,NA
37316904,NA,NA
37290010,NA,NA
37290003,NA,NA
37290911,NA,NA
37290011,NA,NA
37192005,NA,NA
37192020,NA,NA
37192022,NA,NA
37192906,NA,NA
37383904,NA,NA
37383011,NA,NA
37357014,NA,NA
37357002,NA,NA
37357004,NA,NA
37357902,NA,NA
37287138,NA,NA
37287931,NA,NA
37288909,NA,NA
37347015,NA,NA
37347041,NA,NA
37347011,NA,NA
37347903,NA,NA
37347010,NA,NA
37347042,NA,NA
37311191,NA,NA
37311211,NA,NA
37311212,NA,NA
37311213,NA,NA
37311028,NA,NA
37311185,NA,NA
37311962,NA,NA
37311214,NA,NA
37287061,NA,NA
37287067,NA,NA
37287069,NA,NA
37287096,NA,NA
37287062,NA,NA
37287070,NA,NA
37287071,NA,NA
37287932,NA,NA
37013913,NA,NA
37013002,NA,NA
37013019,NA,NA
37013005,NA,NA
37013018,NA,NA
37013907,NA,NA
37013004,NA,NA
37337072,NA,NA
37337923,NA,NA
37120904,NA,NA
37137001,NA,NA
37137901,NA,NA
37255003,NA,NA
37255905,NA,NA
37464016,NA,NA
37464904,NA,NA
37428278,NA,NA
37428967,NA,NA
37120907,NA,NA
37120019,NA,NA
37120020,NA,NA
37120003,NA,NA
37120015,NA,NA
37120008,NA,NA
37120001,NA,NA
37120021,NA,NA
37120014,NA,NA
37120905,NA,NA
37367010,NA,NA
37367904,NA,NA
37262001,NA,NA
37262901,NA,NA
37262000,NA,NA
37462029,NA,NA
37462009,NA,NA
37462030,NA,NA
37462907,NA,NA
37408069,NA,NA
37408070,NA,NA
37408919,NA,NA
37349023,NA,NA
37349001,NA,NA
37349902,NA,NA
37233016,NA,NA
37233003,NA,NA
37233906,NA,NA
37435010,NA,NA
37435011,NA,NA
37435012,NA,NA
37435013,NA,NA
37435014,NA,NA
37435026,NA,NA
37435906,NA,NA
37367001,NA,NA
37367002,NA,NA
37367905,NA,NA
37428217,NA,NA
37428968,NA,NA
37372091,NA,NA
37372092,NA,NA
37372093,NA,NA
37372005,NA,NA
37372094,NA,NA
37372095,NA,NA
37372096,NA,NA
37372916,NA,NA
37372097,NA,NA
37372006,NA,NA
37015910,NA,NA
37355021,NA,NA
37355022,NA,NA
37355016,NA,NA
37355024,NA,NA
37355023,NA,NA
37355025,NA,NA
37355004,NA,NA
37355005,NA,NA
37355041,NA,NA
37355035,NA,NA
37355026,NA,NA
37355027,NA,NA
37355015,NA,NA
37355900,NA,NA
37355036,NA,NA
37206022,NA,NA
37206910,NA,NA
37428394,NA,NA
